# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+gb47db5547" 
Date_of_run______________________________________________________________ (date)_________________________ "03/09/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "09:03" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "Generic large tokamak" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/large_tokamak_nof.IN.DAT" 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________            1 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (n_iteration_variables)________           20 
Number_of_constraints_(total)____________________________________________ (n_equality_constraints+n_inequality_constraints)_           26 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________            1 
Objective_function_name__________________________________________________ (objf_name)____________________ "Plasma major radius (R₀)" 
CS_conductor_cross-sectional_area_[m²]___________________________________ (a_cs_cable_space*(1-f_a_cs_void))_ 2.01671477661890419e+00 OP 
CS_void_cross-sectional_area_[m²]________________________________________ (a_cs_cable_space*f_a_cs_void)_ 8.64306332836673241e-01 OP 
CS_steel_cross-sectional_area_[m²]_______________________________________ (a_cs_steel_poloidal)__________ 6.49674637981292236e+00 OP 
CS_steel_area_fraction___________________________________________________ (f_a_cs_turn_steel)____________ 6.92781772127269102e-01 
Copper_fraction_in_strand________________________________________________ (fcuohsu)______________________ 6.99999999999999956e-01 
Void_(coolant)_fraction_in_conductor_____________________________________ (f_a_cs_void)__________________ 2.99999999999999989e-01 
# Central Solenoid and PF Coils #
Existence_of_central_solenoid____________________________________________ (iohcl)________________________            1 
Central_solenoid_superconductor_material_________________________________ (i_cs_superconductor)__________            1 
CS_superconductor_operating_temperature_(K)______________________________ (temp_cs_superconductor_operating)_ 4.75000000000000000e+00 
CS_temperature_margin_(K)________________________________________________ (temp_cs_superconductor_margin)_ 1.50017886019073110e+00 OP 
Minimum_permitted_temperature_margin_(K)_________________________________ (temp_cs_superconductor_margin_min)_ 1.50000000000000000e+00 
Maximum_field_at_Beginning_Of_Pulse_(T)__________________________________ (b_cs_peak_pulse_start)________ 1.31359834094773031e+01 OP 
Critical_superconductor_current_density_at_BOP_[A/m²]____________________ (j_cs_conductor_critical_pulse_start)_ 4.37747031559805512e+08 OP 
Critical_cable_current_density_at_BOP_[A/m²]_____________________________ (jcableoh_bop)_________________ 9.19268766275591701e+07 OP 
Allowable_overall_current_density_at_BOP_[A/m²]__________________________ (j_cs_critical_pulse_start)____ 2.82416121313938946e+07 OP 
Actual_overall_current_density_at_BOP_[A/m²]_____________________________ (j_cs_pulse_start)_____________ 1.74377578006613851e+07 OP 
Maximum_field_at_End_Of_Flattop_[T]______________________________________ (b_cs_peak_flat_top_end)_______ 1.21289874631667622e+01 OP 
Critical_superconductor_current_density_at_EOF_[A/m²]____________________ (j_cs_conductor_critical_flat_top_end)_ 5.51421883576671124e+08 OP 
Critical_cable_current_density_at_EOF_[A/m²]_____________________________ (jcableoh_eof)_________________ 1.15798595551100940e+08 OP 
Allowable_overall_current_density_at_EOF_[A/m²]__________________________ (j_cs_critical_flat_top_end)___ 3.55754393153603375e+07 OP 
Actual_overall_current_density_at_EOF_[A/m²]_____________________________ (j_cs_flat_top_end)____________ 1.74377578006613851e+07 
Radial_position_of_CS_filament_0_________________________________________ r_pf_cs_current_filaments0_____ 5.56666666676587774e+00 
Radial_position_of_CS_filament_1_________________________________________ r_pf_cs_current_filaments1_____ 5.56666666676587774e+00 
Radial_position_of_CS_filament_2_________________________________________ r_pf_cs_current_filaments2_____ 1.66964946811389474e+01 
Radial_position_of_CS_filament_3_________________________________________ r_pf_cs_current_filaments3_____ 1.66964946811389474e+01 
Radial_position_of_CS_filament_4_________________________________________ r_pf_cs_current_filaments4_____ 1.51701329801543761e+01 
Radial_position_of_CS_filament_5_________________________________________ r_pf_cs_current_filaments5_____ 1.51701329801543761e+01 
Radial_position_of_CS_filament_6_________________________________________ r_pf_cs_current_filaments6_____ 8.00000000014257928e+00 
Radial_position_of_CS_filament_7_________________________________________ r_pf_cs_current_filaments7_____ 2.33512132621911173e+00 
Radial_position_of_CS_filament_8_________________________________________ r_pf_cs_current_filaments8_____ 2.33512132621911173e+00 
Radial_position_of_CS_filament_9_________________________________________ r_pf_cs_current_filaments9_____ 2.33512132621911173e+00 
Radial_position_of_CS_filament_10________________________________________ r_pf_cs_current_filaments10____ 2.33512132621911173e+00 
Radial_position_of_CS_filament_11________________________________________ r_pf_cs_current_filaments11____ 2.33512132621911173e+00 
Radial_position_of_CS_filament_12________________________________________ r_pf_cs_current_filaments12____ 2.33512132621911173e+00 
Radial_position_of_CS_filament_13________________________________________ r_pf_cs_current_filaments13____ 2.33512132621911173e+00 
Radial_position_of_CS_filament_14________________________________________ r_pf_cs_current_filaments14____ 5.56666666676587774e+00 
Radial_position_of_CS_filament_15________________________________________ r_pf_cs_current_filaments15____ 5.56666666676587774e+00 
Radial_position_of_CS_filament_16________________________________________ r_pf_cs_current_filaments16____ 1.66964946811389474e+01 
Radial_position_of_CS_filament_17________________________________________ r_pf_cs_current_filaments17____ 1.66964946811389474e+01 
Radial_position_of_CS_filament_18________________________________________ r_pf_cs_current_filaments18____ 1.51701329801543761e+01 
Radial_position_of_CS_filament_19________________________________________ r_pf_cs_current_filaments19____ 1.51701329801543761e+01 
Radial_position_of_CS_filament_20________________________________________ r_pf_cs_current_filaments20____ 1.51701329801543761e+01 
Radial_position_of_CS_filament_21________________________________________ r_pf_cs_current_filaments21____ 1.51701329801543761e+01 
Radial_position_of_CS_filament_22________________________________________ r_pf_cs_current_filaments22____ 1.51701329801543761e+01 
Radial_position_of_CS_filament_23________________________________________ r_pf_cs_current_filaments23____ 1.51701329801543761e+01 
Radial_position_of_CS_filament_24________________________________________ r_pf_cs_current_filaments24____ 1.51701329801543761e+01 
Radial_position_of_CS_filament_25________________________________________ r_pf_cs_current_filaments25____ 1.51701329801543761e+01 
Radial_position_of_CS_filament_26________________________________________ r_pf_cs_current_filaments26____ 8.00000000014257928e+00 
Radial_position_of_CS_filament_27________________________________________ r_pf_cs_current_filaments27____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_28________________________________________ r_pf_cs_current_filaments28____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_29________________________________________ r_pf_cs_current_filaments29____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_30________________________________________ r_pf_cs_current_filaments30____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_31________________________________________ r_pf_cs_current_filaments31____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_32________________________________________ r_pf_cs_current_filaments32____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_33________________________________________ r_pf_cs_current_filaments33____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_34________________________________________ r_pf_cs_current_filaments34____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_35________________________________________ r_pf_cs_current_filaments35____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_36________________________________________ r_pf_cs_current_filaments36____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_37________________________________________ r_pf_cs_current_filaments37____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_38________________________________________ r_pf_cs_current_filaments38____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_39________________________________________ r_pf_cs_current_filaments39____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_40________________________________________ r_pf_cs_current_filaments40____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_41________________________________________ r_pf_cs_current_filaments41____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_42________________________________________ r_pf_cs_current_filaments42____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_43________________________________________ r_pf_cs_current_filaments43____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_44________________________________________ r_pf_cs_current_filaments44____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_45________________________________________ r_pf_cs_current_filaments45____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_46________________________________________ r_pf_cs_current_filaments46____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_47________________________________________ r_pf_cs_current_filaments47____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_48________________________________________ r_pf_cs_current_filaments48____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_49________________________________________ r_pf_cs_current_filaments49____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_50________________________________________ r_pf_cs_current_filaments50____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_51________________________________________ r_pf_cs_current_filaments51____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_52________________________________________ r_pf_cs_current_filaments52____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_53________________________________________ r_pf_cs_current_filaments53____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_54________________________________________ r_pf_cs_current_filaments54____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_55________________________________________ r_pf_cs_current_filaments55____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_56________________________________________ r_pf_cs_current_filaments56____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_57________________________________________ r_pf_cs_current_filaments57____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_58________________________________________ r_pf_cs_current_filaments58____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_59________________________________________ r_pf_cs_current_filaments59____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_60________________________________________ r_pf_cs_current_filaments60____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_61________________________________________ r_pf_cs_current_filaments61____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_62________________________________________ r_pf_cs_current_filaments62____ 0.00000000000000000e+00 
Radial_position_of_CS_filament_63________________________________________ r_pf_cs_current_filaments63____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_0_______________________________________ z_pf_cs_current_filaments0_____ 9.29287769497101301e+00 
Vertical_position_of_CS_filament_1_______________________________________ z_pf_cs_current_filaments1_____ -1.05267615257651723e+01 
Vertical_position_of_CS_filament_2_______________________________________ z_pf_cs_current_filaments2_____ 2.66666666671419295e+00 
Vertical_position_of_CS_filament_3_______________________________________ z_pf_cs_current_filaments3_____ -2.66666666671419295e+00 
Vertical_position_of_CS_filament_4_______________________________________ z_pf_cs_current_filaments4_____ 7.46666666679973989e+00 
Vertical_position_of_CS_filament_5_______________________________________ z_pf_cs_current_filaments5_____ -7.46666666679973989e+00 
Vertical_position_of_CS_filament_6_______________________________________ z_pf_cs_current_filaments6_____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_7_______________________________________ z_pf_cs_current_filaments7_____ -5.66885389128134021e-01 
Vertical_position_of_CS_filament_8_______________________________________ z_pf_cs_current_filaments8_____ -1.70065616738440206e+00 
Vertical_position_of_CS_filament_9_______________________________________ z_pf_cs_current_filaments9_____ -2.83442694564067033e+00 
Vertical_position_of_CS_filament_10______________________________________ z_pf_cs_current_filaments10____ -3.96819772389693792e+00 
Vertical_position_of_CS_filament_11______________________________________ z_pf_cs_current_filaments11____ -5.10196850215320641e+00 
Vertical_position_of_CS_filament_12______________________________________ z_pf_cs_current_filaments12____ -6.23573928040947401e+00 
Vertical_position_of_CS_filament_13______________________________________ z_pf_cs_current_filaments13____ -7.36951005866574249e+00 
Vertical_position_of_CS_filament_14______________________________________ z_pf_cs_current_filaments14____ 9.29287769497101301e+00 
Vertical_position_of_CS_filament_15______________________________________ z_pf_cs_current_filaments15____ -1.05267615257651723e+01 
Vertical_position_of_CS_filament_16______________________________________ z_pf_cs_current_filaments16____ 2.66666666671419295e+00 
Vertical_position_of_CS_filament_17______________________________________ z_pf_cs_current_filaments17____ -2.66666666671419295e+00 
Vertical_position_of_CS_filament_18______________________________________ z_pf_cs_current_filaments18____ 7.56649330159098987e+00 
Vertical_position_of_CS_filament_19______________________________________ z_pf_cs_current_filaments19____ 7.76614657117348894e+00 
Vertical_position_of_CS_filament_20______________________________________ z_pf_cs_current_filaments20____ 7.36684003200848991e+00 
Vertical_position_of_CS_filament_21______________________________________ z_pf_cs_current_filaments21____ 7.16718676242599084e+00 
Vertical_position_of_CS_filament_22______________________________________ z_pf_cs_current_filaments22____ -7.56649330159098987e+00 
Vertical_position_of_CS_filament_23______________________________________ z_pf_cs_current_filaments23____ -7.76614657117348894e+00 
Vertical_position_of_CS_filament_24______________________________________ z_pf_cs_current_filaments24____ -7.36684003200848991e+00 
Vertical_position_of_CS_filament_25______________________________________ z_pf_cs_current_filaments25____ -7.16718676242599084e+00 
Vertical_position_of_CS_filament_26______________________________________ z_pf_cs_current_filaments26____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_27______________________________________ z_pf_cs_current_filaments27____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_28______________________________________ z_pf_cs_current_filaments28____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_29______________________________________ z_pf_cs_current_filaments29____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_30______________________________________ z_pf_cs_current_filaments30____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_31______________________________________ z_pf_cs_current_filaments31____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_32______________________________________ z_pf_cs_current_filaments32____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_33______________________________________ z_pf_cs_current_filaments33____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_34______________________________________ z_pf_cs_current_filaments34____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_35______________________________________ z_pf_cs_current_filaments35____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_36______________________________________ z_pf_cs_current_filaments36____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_37______________________________________ z_pf_cs_current_filaments37____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_38______________________________________ z_pf_cs_current_filaments38____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_39______________________________________ z_pf_cs_current_filaments39____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_40______________________________________ z_pf_cs_current_filaments40____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_41______________________________________ z_pf_cs_current_filaments41____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_42______________________________________ z_pf_cs_current_filaments42____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_43______________________________________ z_pf_cs_current_filaments43____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_44______________________________________ z_pf_cs_current_filaments44____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_45______________________________________ z_pf_cs_current_filaments45____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_46______________________________________ z_pf_cs_current_filaments46____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_47______________________________________ z_pf_cs_current_filaments47____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_48______________________________________ z_pf_cs_current_filaments48____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_49______________________________________ z_pf_cs_current_filaments49____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_50______________________________________ z_pf_cs_current_filaments50____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_51______________________________________ z_pf_cs_current_filaments51____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_52______________________________________ z_pf_cs_current_filaments52____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_53______________________________________ z_pf_cs_current_filaments53____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_54______________________________________ z_pf_cs_current_filaments54____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_55______________________________________ z_pf_cs_current_filaments55____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_56______________________________________ z_pf_cs_current_filaments56____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_57______________________________________ z_pf_cs_current_filaments57____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_58______________________________________ z_pf_cs_current_filaments58____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_59______________________________________ z_pf_cs_current_filaments59____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_60______________________________________ z_pf_cs_current_filaments60____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_61______________________________________ z_pf_cs_current_filaments61____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_62______________________________________ z_pf_cs_current_filaments62____ 0.00000000000000000e+00 
Vertical_position_of_CS_filament_63______________________________________ z_pf_cs_current_filaments63____ 0.00000000000000000e+00 
Allowable_stress_in_CS_steel_(Pa)________________________________________ (stress_cs_steel_max)__________ 7.50000000000000000e+08 
Hoop_stress_in_CS_steel_(Pa)_____________________________________________ (stress_hoop_cs_inner)_________ 4.42872054856002033e+08 OP 
Axial_stress_in_CS_steel_(Pa)____________________________________________ (stress_z_cs_self_peak_midplane)_ -3.07115389386472464e+08 OP 
Radial_stress_in_CS_steel_at_midplane_at_coil_centre_(Pa)________________ (stress_radial_cs_peak)________ -1.20048947291211933e+07 OP 
Radial_stress_in_CS_steel_at_inboard_edge_(Pa)___________________________ (stress_radial_cs_inner)_______ 0.00000000000000000e+00 OP 
Maximum_shear_stress_in_CS_steel_for_the_Tresca_criterion_(Pa)___________ (stress_shear_cs_peak)_________ 7.49987444242474556e+08 OP 
Maximum_von_Mises_stress_in_CS_steel_(Pa)________________________________ (stress_mises_cs_peak)_________ 6.54402173683023572e+08 OP 
Axial_force_in_CS_(N)____________________________________________________ (forc_z_cs_self_peak_midplane)_ -1.33108891837783980e+09 OP 
Residual_manufacturing_strain_in_CS_superconductor_material______________ (str_cs_con_res)_______________ -5.00000000000000010e-03 
Residual_hoop_stress_in_CS_Steel_(Pa)____________________________________ (residual_sig_hoop)____________ 2.40000000000000000e+08 
Minimum_burn_time_(s)____________________________________________________ (t_burn_min)___________________ 7.20000000000000000e+03 
Initial_vertical_crack_size_(m)__________________________________________ (t_crack_vertical)_____________ 8.89999999999999949e-04 
Initial_radial_crack_size_(m)____________________________________________ (t_crack_radial)_______________ 2.66999999999999963e-03 
Allowable_number_of_cycles_till_CS_fracture______________________________ (n_cycle)______________________ 5.53620353126233749e+03 OP 
Minimum_number_of_cycles_required_till_CS_fracture_______________________ (n_cycle_min)__________________ 2.00000000000000000e+04 OP 
PF_coil_superconductor_material__________________________________________ (i_pf_superconductor)__________            3 
Copper_fraction_in_conductor_____________________________________________ (fcupfsu)______________________ 6.89999999999999947e-01 
Maximum_permissible_tensile_stress_(MPa)_________________________________ (sigpfcalw)____________________ 5.00000000000000000e+02 
JxB_hoop_force_fraction_supported_by_case________________________________ (sigpfcf)______________________ 1.00000000000000000e+00 
PF_coil_0_radius_(m)_____________________________________________________ (r_pf_coil_middle[0])__________ 5.56666666676587774e+00 
PF_coil_0_vertical_position_(m)__________________________________________ (z_pf_coil_middle[0])__________ 9.29287769497101301e+00 
PF_coil_0_radial_thickness_(m)___________________________________________ (pfdr(0))______________________ 1.31166296288621531e+00 
PF_coil_0_vertical_thickness_(m)_________________________________________ (pfdz(0))______________________ 1.31166296288621709e+00 
PF_coil_0_turns__________________________________________________________ (n_pf_coil_turns[0])___________ 4.73126425257047742e+02 
PF_coil_0_current_(MA)___________________________________________________ (c_pf_cs_coils_peak_ma[0])_____ 1.89250570102819076e+01 
PF_coil_0_field_(T)______________________________________________________ (b_pf_coil_peak[0])____________ 6.83199362210695060e+00 
PF_coil_1_radius_(m)_____________________________________________________ (r_pf_coil_middle[1])__________ 5.56666666676587774e+00 
PF_coil_1_vertical_position_(m)__________________________________________ (z_pf_coil_middle[1])__________ -1.05267615257651723e+01 
PF_coil_1_radial_thickness_(m)___________________________________________ (pfdr(1))______________________ 1.41436667268962957e+00 
PF_coil_1_vertical_thickness_(m)_________________________________________ (pfdz(1))______________________ -1.41436667268962779e+00 
PF_coil_1_turns__________________________________________________________ (n_pf_coil_turns[1])___________ 5.50119098324161655e+02 
PF_coil_1_current_(MA)___________________________________________________ (c_pf_cs_coils_peak_ma[1])_____ 2.20047639329664655e+01 
PF_coil_1_field_(T)______________________________________________________ (b_pf_coil_peak[1])____________ 7.34687783310976794e+00 
PF_coil_2_radius_(m)_____________________________________________________ (r_pf_coil_middle[2])__________ 1.66964946811389474e+01 
PF_coil_2_vertical_position_(m)__________________________________________ (z_pf_coil_middle[2])__________ 2.66666666671419295e+00 
PF_coil_2_radial_thickness_(m)___________________________________________ (pfdr(2))______________________ 1.11152148376867643e+00 
PF_coil_2_vertical_thickness_(m)_________________________________________ (pfdz(2))______________________ 1.11152148376867732e+00 
PF_coil_2_turns__________________________________________________________ (n_pf_coil_turns[2])___________ 1.85322001331898377e+02 
PF_coil_2_current_(MA)___________________________________________________ (c_pf_cs_coils_peak_ma[2])_____ -7.41288005327593513e+00 
PF_coil_2_field_(T)______________________________________________________ (b_pf_coil_peak[2])____________ 2.58663648983261840e+00 
PF_coil_3_radius_(m)_____________________________________________________ (r_pf_coil_middle[3])__________ 1.66964946811389474e+01 
PF_coil_3_vertical_position_(m)__________________________________________ (z_pf_coil_middle[3])__________ -2.66666666671419295e+00 
PF_coil_3_radial_thickness_(m)___________________________________________ (pfdr(3))______________________ 1.11152148376867643e+00 
PF_coil_3_vertical_thickness_(m)_________________________________________ (pfdz(3))______________________ -1.11152148376867732e+00 
PF_coil_3_turns__________________________________________________________ (n_pf_coil_turns[3])___________ 1.85322001331898377e+02 
PF_coil_3_current_(MA)___________________________________________________ (c_pf_cs_coils_peak_ma[3])_____ -7.41288005327593513e+00 
PF_coil_3_field_(T)______________________________________________________ (b_pf_coil_peak[3])____________ 2.58663648983261840e+00 
PF_coil_4_radius_(m)_____________________________________________________ (r_pf_coil_middle[4])__________ 1.51701329801543761e+01 
PF_coil_4_vertical_position_(m)__________________________________________ (z_pf_coil_middle[4])__________ 7.46666666679973989e+00 
PF_coil_4_radial_thickness_(m)___________________________________________ (pfdr(4))______________________ 7.98613078329999837e-01 
PF_coil_4_vertical_thickness_(m)_________________________________________ (pfdz(4))______________________ 7.98613078329998061e-01 
PF_coil_4_turns__________________________________________________________ (n_pf_coil_turns[4])___________ 1.27556569775943345e+02 
PF_coil_4_current_(MA)___________________________________________________ (c_pf_cs_coils_peak_ma[4])_____ -5.10226279103773361e+00 
PF_coil_4_field_(T)______________________________________________________ (b_pf_coil_peak[4])____________ 2.54005577473398025e+00 
PF_coil_5_radius_(m)_____________________________________________________ (r_pf_coil_middle[5])__________ 1.51701329801543761e+01 
PF_coil_5_vertical_position_(m)__________________________________________ (z_pf_coil_middle[5])__________ -7.46666666679973989e+00 
PF_coil_5_radial_thickness_(m)___________________________________________ (pfdr(5))______________________ 7.98613078329999837e-01 
PF_coil_5_vertical_thickness_(m)_________________________________________ (pfdz(5))______________________ -7.98613078329998061e-01 
PF_coil_5_turns__________________________________________________________ (n_pf_coil_turns[5])___________ 1.27556569775943345e+02 
PF_coil_5_current_(MA)___________________________________________________ (c_pf_cs_coils_peak_ma[5])_____ -5.10226279103773361e+00 
PF_coil_5_field_(T)______________________________________________________ (b_pf_coil_peak[5])____________ 2.54005577473398025e+00 
CS_coil_midplane_axial_stress_at_time_point_0_(MPa)______________________ (stress_z_cs_self_midplane_profile[0])_ -0.00000000000000000e+00 
CS_coil_midplane_axial_stress_at_time_point_1_(MPa)______________________ (stress_z_cs_self_midplane_profile[1])_ -3.07115389386472464e+08 
CS_coil_midplane_axial_stress_at_time_point_2_(MPa)______________________ (stress_z_cs_self_midplane_profile[2])_ -1.77625618910492249e+07 
CS_coil_midplane_axial_stress_at_time_point_3_(MPa)______________________ (stress_z_cs_self_midplane_profile[3])_ -1.77625618910492249e+07 
CS_coil_midplane_axial_stress_at_time_point_4_(MPa)______________________ (stress_z_cs_self_midplane_profile[4])_ -3.07115389386472464e+08 
CS_coil_midplane_axial_stress_at_time_point_5_(MPa)______________________ (stress_z_cs_self_midplane_profile[5])_ -0.00000000000000000e+00 
CS_coil_axial_stress_at_position_0_(MPa)_________________________________ (stress_z_cs_self_profile_0)___ 0.00000000000000000e+00 
CS_coil_axial_stress_at_position_1_(MPa)_________________________________ (stress_z_cs_self_profile_1)___ -1.51456667359527737e+08 
CS_coil_axial_stress_at_position_2_(MPa)_________________________________ (stress_z_cs_self_profile_2)___ -2.14872541297909349e+08 
CS_coil_axial_stress_at_position_3_(MPa)_________________________________ (stress_z_cs_self_profile_3)___ -2.51007164381164819e+08 
CS_coil_axial_stress_at_position_4_(MPa)_________________________________ (stress_z_cs_self_profile_4)___ -2.73125137022932649e+08 
CS_coil_axial_stress_at_position_5_(MPa)_________________________________ (stress_z_cs_self_profile_5)___ -2.87159571021035492e+08 
CS_coil_axial_stress_at_position_6_(MPa)_________________________________ (stress_z_cs_self_profile_6)___ -2.96193973395360112e+08 
CS_coil_axial_stress_at_position_7_(MPa)_________________________________ (stress_z_cs_self_profile_7)___ -3.01932733494847596e+08 
CS_coil_axial_stress_at_position_8_(MPa)_________________________________ (stress_z_cs_self_profile_8)___ -3.05335440408261836e+08 
CS_coil_axial_stress_at_position_9_(MPa)_________________________________ (stress_z_cs_self_profile_9)___ -3.06922148875652492e+08 
CS_coil_axial_stress_at_position_10_(MPa)________________________________ (stress_z_cs_self_profile_10)__ -3.06922148875652492e+08 
CS_coil_axial_stress_at_position_11_(MPa)________________________________ (stress_z_cs_self_profile_11)__ -3.05335440408262253e+08 
CS_coil_axial_stress_at_position_12_(MPa)________________________________ (stress_z_cs_self_profile_12)__ -3.01932733494847596e+08 
CS_coil_axial_stress_at_position_13_(MPa)________________________________ (stress_z_cs_self_profile_13)__ -2.96193973395360112e+08 
CS_coil_axial_stress_at_position_14_(MPa)________________________________ (stress_z_cs_self_profile_14)__ -2.87159571021035492e+08 
CS_coil_axial_stress_at_position_15_(MPa)________________________________ (stress_z_cs_self_profile_15)__ -2.73125137022932768e+08 
CS_coil_axial_stress_at_position_16_(MPa)________________________________ (stress_z_cs_self_profile_16)__ -2.51007164381164819e+08 
CS_coil_axial_stress_at_position_17_(MPa)________________________________ (stress_z_cs_self_profile_17)__ -2.14872541297909349e+08 
CS_coil_axial_stress_at_position_18_(MPa)________________________________ (stress_z_cs_self_profile_18)__ -1.51456667359527588e+08 
CS_coil_axial_stress_at_position_19_(MPa)________________________________ (stress_z_cs_self_profile_19)__ 0.00000000000000000e+00 
Central_solenoid_radius_(m)______________________________________________ (r_pf_coil_middle[n_cs_pf_coils-1])_ 2.33512132621911173e+00 
Central_solenoid_vertical_position_(m)___________________________________ (z_pf_coil_middle[n_cs_pf_coils-1])_ 0.00000000000000000e+00 
Central_solenoid_radial_thickness_(m)____________________________________ (ohdr)_________________________ 5.90807725683281770e-01 
Central_solenoid_turns___________________________________________________ (n_pf_coil_turns[n_cs_pf_coils-1])_ 4.08818095471951210e+03 
Central_solenoid_current_(MA)____________________________________________ (c_pf_cs_coils_peak_ma[n_cs_pf_coils-1])_ -1.63527238188780501e+02 
Central_solenoid_field_(T)_______________________________________________ (b_pf_coil_peak[n_cs_pf_coils-1])_ 1.31359834094773031e+01 
Sum_of_squares_of_residuals______________________________________________ (ssq0)_________________________ 3.42049853557998185e-04 OP 
Smoothing_parameter______________________________________________________ (alfapf)_______________________ 5.00000000000000031e-10 
# Volt Second Consumption #
Total_volt-second_consumption_by_coils_(Wb)______________________________ (vs_cs_pf_total_pulse)_________ -5.52271846222292538e+02 OP
