# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g728f5f489" 
Date_of_run______________________________________________________________ (date)_________________________ "13/04/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "15:55" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "EU-DEMO LAR 2023 baseline" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/low_aspect_ratio_DEMO.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________          -14 
# Numerics #
# PROCESS found a feasible solution #
Electron-deuteron_Coulomb_log_at_point_224_______________________________ (plasma_coulomb_log_electron_deuteron_profile224)_ 1.80961092230455556e+01 
Electron-deuteron_Coulomb_log_at_point_225_______________________________ (plasma_coulomb_log_electron_deuteron_profile225)_ 1.80937239262716929e+01 
Electron-deuteron_Coulomb_log_at_point_226_______________________________ (plasma_coulomb_log_electron_deuteron_profile226)_ 1.80913232798443175e+01 
Electron-deuteron_Coulomb_log_at_point_227_______________________________ (plasma_coulomb_log_electron_deuteron_profile227)_ 1.80889072068735715e+01 
Electron-deuteron_Coulomb_log_at_point_228_______________________________ (plasma_coulomb_log_electron_deuteron_profile228)_ 1.80864756297839833e+01 
Electron-deuteron_Coulomb_log_at_point_229_______________________________ (plasma_coulomb_log_electron_deuteron_profile229)_ 1.80840284703089509e+01 
Electron-deuteron_Coulomb_log_at_point_230_______________________________ (plasma_coulomb_log_electron_deuteron_profile230)_ 1.80815656494851886e+01 
Electron-deuteron_Coulomb_log_at_point_231_______________________________ (plasma_coulomb_log_electron_deuteron_profile231)_ 1.80790870876471423e+01 
Electron-deuteron_Coulomb_log_at_point_232_______________________________ (plasma_coulomb_log_electron_deuteron_profile232)_ 1.80765927044213939e+01 
Electron-deuteron_Coulomb_log_at_point_233_______________________________ (plasma_coulomb_log_electron_deuteron_profile233)_ 1.80740824187210301e+01 
Electron-deuteron_Coulomb_log_at_point_234_______________________________ (plasma_coulomb_log_electron_deuteron_profile234)_ 1.80715561487399725e+01 
Electron-deuteron_Coulomb_log_at_point_235_______________________________ (plasma_coulomb_log_electron_deuteron_profile235)_ 1.80690138119473112e+01 
Electron-deuteron_Coulomb_log_at_point_236_______________________________ (plasma_coulomb_log_electron_deuteron_profile236)_ 1.80664553250815736e+01 
Electron-deuteron_Coulomb_log_at_point_237_______________________________ (plasma_coulomb_log_electron_deuteron_profile237)_ 1.80638806041450195e+01 
Electron-deuteron_Coulomb_log_at_point_238_______________________________ (plasma_coulomb_log_electron_deuteron_profile238)_ 1.80612895643978781e+01 
Electron-deuteron_Coulomb_log_at_point_239_______________________________ (plasma_coulomb_log_electron_deuteron_profile239)_ 1.80586821203525822e+01 
Electron-deuteron_Coulomb_log_at_point_240_______________________________ (plasma_coulomb_log_electron_deuteron_profile240)_ 1.80560581857679701e+01 
Electron-deuteron_Coulomb_log_at_point_241_______________________________ (plasma_coulomb_log_electron_deuteron_profile241)_ 1.80534176736434979e+01 
Electron-deuteron_Coulomb_log_at_point_242_______________________________ (plasma_coulomb_log_electron_deuteron_profile242)_ 1.80507604962134209e+01 
Electron-deuteron_Coulomb_log_at_point_243_______________________________ (plasma_coulomb_log_electron_deuteron_profile243)_ 1.80480865649409452e+01 
Electron-deuteron_Coulomb_log_at_point_244_______________________________ (plasma_coulomb_log_electron_deuteron_profile244)_ 1.80453957905124049e+01 
Electron-deuteron_Coulomb_log_at_point_245_______________________________ (plasma_coulomb_log_electron_deuteron_profile245)_ 1.80426880828314076e+01 
Electron-deuteron_Coulomb_log_at_point_246_______________________________ (plasma_coulomb_log_electron_deuteron_profile246)_ 1.80399633510129753e+01 
Electron-deuteron_Coulomb_log_at_point_247_______________________________ (plasma_coulomb_log_electron_deuteron_profile247)_ 1.80372215033776904e+01 
Electron-deuteron_Coulomb_log_at_point_248_______________________________ (plasma_coulomb_log_electron_deuteron_profile248)_ 1.80344624474458222e+01 
Electron-deuteron_Coulomb_log_at_point_249_______________________________ (plasma_coulomb_log_electron_deuteron_profile249)_ 1.80316860899314868e+01 
Electron-deuteron_Coulomb_log_at_point_250_______________________________ (plasma_coulomb_log_electron_deuteron_profile250)_ 1.80288923367367637e+01 
Electron-deuteron_Coulomb_log_at_point_251_______________________________ (plasma_coulomb_log_electron_deuteron_profile251)_ 1.80260810929458657e+01 
Electron-deuteron_Coulomb_log_at_point_252_______________________________ (plasma_coulomb_log_electron_deuteron_profile252)_ 1.80232522628192946e+01 
Electron-deuteron_Coulomb_log_at_point_253_______________________________ (plasma_coulomb_log_electron_deuteron_profile253)_ 1.80204057497879937e+01 
Electron-deuteron_Coulomb_log_at_point_254_______________________________ (plasma_coulomb_log_electron_deuteron_profile254)_ 1.80175414564475673e+01 
Electron-deuteron_Coulomb_log_at_point_255_______________________________ (plasma_coulomb_log_electron_deuteron_profile255)_ 1.80146592845524509e+01 
Electron-deuteron_Coulomb_log_at_point_256_______________________________ (plasma_coulomb_log_electron_deuteron_profile256)_ 1.80117591350101556e+01 
Electron-deuteron_Coulomb_log_at_point_257_______________________________ (plasma_coulomb_log_electron_deuteron_profile257)_ 1.80088409078755340e+01 
Electron-deuteron_Coulomb_log_at_point_258_______________________________ (plasma_coulomb_log_electron_deuteron_profile258)_ 1.80059045023450395e+01 
Electron-deuteron_Coulomb_log_at_point_259_______________________________ (plasma_coulomb_log_electron_deuteron_profile259)_ 1.80029498167510695e+01 
Electron-deuteron_Coulomb_log_at_point_260_______________________________ (plasma_coulomb_log_electron_deuteron_profile260)_ 1.79999767485562927e+01 
Electron-deuteron_Coulomb_log_at_point_261_______________________________ (plasma_coulomb_log_electron_deuteron_profile261)_ 1.79969851943480847e+01 
Electron-deuteron_Coulomb_log_at_point_262_______________________________ (plasma_coulomb_log_electron_deuteron_profile262)_ 1.79939750498329616e+01 
Electron-deuteron_Coulomb_log_at_point_263_______________________________ (plasma_coulomb_log_electron_deuteron_profile263)_ 1.79909462098310655e+01 
Electron-deuteron_Coulomb_log_at_point_264_______________________________ (plasma_coulomb_log_electron_deuteron_profile264)_ 1.79878985682707508e+01 
Electron-deuteron_Coulomb_log_at_point_265_______________________________ (plasma_coulomb_log_electron_deuteron_profile265)_ 1.79848320181831944e+01 
Electron-deuteron_Coulomb_log_at_point_266_______________________________ (plasma_coulomb_log_electron_deuteron_profile266)_ 1.79817464516970951e+01 
Electron-deuteron_Coulomb_log_at_point_267_______________________________ (plasma_coulomb_log_electron_deuteron_profile267)_ 1.79786417600334296e+01 
Electron-deuteron_Coulomb_log_at_point_268_______________________________ (plasma_coulomb_log_electron_deuteron_profile268)_ 1.79755178335003230e+01 
Electron-deuteron_Coulomb_log_at_point_269_______________________________ (plasma_coulomb_log_electron_deuteron_profile269)_ 1.79723745614879711e+01 
Electron-deuteron_Coulomb_log_at_point_270_______________________________ (plasma_coulomb_log_electron_deuteron_profile270)_ 1.79692118324636709e+01 
Electron-deuteron_Coulomb_log_at_point_271_______________________________ (plasma_coulomb_log_electron_deuteron_profile271)_ 1.79660295339669887e+01 
Electron-deuteron_Coulomb_log_at_point_272_______________________________ (plasma_coulomb_log_electron_deuteron_profile272)_ 1.79628275526049563e+01 
Electron-deuteron_Coulomb_log_at_point_273_______________________________ (plasma_coulomb_log_electron_deuteron_profile273)_ 1.79596057740474784e+01 
Electron-deuteron_Coulomb_log_at_point_274_______________________________ (plasma_coulomb_log_electron_deuteron_profile274)_ 1.79563640830228088e+01 
Electron-deuteron_Coulomb_log_at_point_275_______________________________ (plasma_coulomb_log_electron_deuteron_profile275)_ 1.79531023633131745e+01 
Electron-deuteron_Coulomb_log_at_point_276_______________________________ (plasma_coulomb_log_electron_deuteron_profile276)_ 1.79498204977505367e+01 
Electron-deuteron_Coulomb_log_at_point_277_______________________________ (plasma_coulomb_log_electron_deuteron_profile277)_ 1.79465183682125158e+01 
Electron-deuteron_Coulomb_log_at_point_278_______________________________ (plasma_coulomb_log_electron_deuteron_profile278)_ 1.79431958556185123e+01 
Electron-deuteron_Coulomb_log_at_point_279_______________________________ (plasma_coulomb_log_electron_deuteron_profile279)_ 1.79398528399259121e+01 
Electron-deuteron_Coulomb_log_at_point_280_______________________________ (plasma_coulomb_log_electron_deuteron_profile280)_ 1.79364892001265659e+01 
Electron-deuteron_Coulomb_log_at_point_281_______________________________ (plasma_coulomb_log_electron_deuteron_profile281)_ 1.79331048142434071e+01 
Electron-deuteron_Coulomb_log_at_point_282_______________________________ (plasma_coulomb_log_electron_deuteron_profile282)_ 1.79296995593273429e+01 
Electron-deuteron_Coulomb_log_at_point_283_______________________________ (plasma_coulomb_log_electron_deuteron_profile283)_ 1.79262733114542421e+01 
Electron-deuteron_Coulomb_log_at_point_284_______________________________ (plasma_coulomb_log_electron_deuteron_profile284)_ 1.79228259457223373e+01 
Electron-deuteron_Coulomb_log_at_point_285_______________________________ (plasma_coulomb_log_electron_deuteron_profile285)_ 1.79193573362496856e+01 
Electron-deuteron_Coulomb_log_at_point_286_______________________________ (plasma_coulomb_log_electron_deuteron_profile286)_ 1.79158673561720256e+01 
Electron-deuteron_Coulomb_log_at_point_287_______________________________ (plasma_coulomb_log_electron_deuteron_profile287)_ 1.79123558776408416e+01 
Electron-deuteron_Coulomb_log_at_point_288_______________________________ (plasma_coulomb_log_electron_deuteron_profile288)_ 1.79088227718217503e+01 
Electron-deuteron_Coulomb_log_at_point_289_______________________________ (plasma_coulomb_log_electron_deuteron_profile289)_ 1.79052679088931583e+01 
Electron-deuteron_Coulomb_log_at_point_290_______________________________ (plasma_coulomb_log_electron_deuteron_profile290)_ 1.79016911580453204e+01 
Electron-deuteron_Coulomb_log_at_point_291_______________________________ (plasma_coulomb_log_electron_deuteron_profile291)_ 1.78980923874796254e+01 
Electron-deuteron_Coulomb_log_at_point_292_______________________________ (plasma_coulomb_log_electron_deuteron_profile292)_ 1.78944714644083476e+01 
Electron-deuteron_Coulomb_log_at_point_293_______________________________ (plasma_coulomb_log_electron_deuteron_profile293)_ 1.78908282550547177e+01 
Electron-deuteron_Coulomb_log_at_point_294_______________________________ (plasma_coulomb_log_electron_deuteron_profile294)_ 1.78871626246534063e+01 
Electron-deuteron_Coulomb_log_at_point_295_______________________________ (plasma_coulomb_log_electron_deuteron_profile295)_ 1.78834744374514649e+01 
Electron-deuteron_Coulomb_log_at_point_296_______________________________ (plasma_coulomb_log_electron_deuteron_profile296)_ 1.78797635567096371e+01 
Electron-deuteron_Coulomb_log_at_point_297_______________________________ (plasma_coulomb_log_electron_deuteron_profile297)_ 1.78760298447042132e+01 
Electron-deuteron_Coulomb_log_at_point_298_______________________________ (plasma_coulomb_log_electron_deuteron_profile298)_ 1.78722731627293072e+01 
Electron-deuteron_Coulomb_log_at_point_299_______________________________ (plasma_coulomb_log_electron_deuteron_profile299)_ 1.78684933710997065e+01 
Electron-deuteron_Coulomb_log_at_point_300_______________________________ (plasma_coulomb_log_electron_deuteron_profile300)_ 1.78646903291542216e+01 
Electron-deuteron_Coulomb_log_at_point_301_______________________________ (plasma_coulomb_log_electron_deuteron_profile301)_ 1.78608638952596479e+01 
Electron-deuteron_Coulomb_log_at_point_302_______________________________ (plasma_coulomb_log_electron_deuteron_profile302)_ 1.78570139268152666e+01 
Electron-deuteron_Coulomb_log_at_point_303_______________________________ (plasma_coulomb_log_electron_deuteron_profile303)_ 1.78531402802580459e+01 
Electron-deuteron_Coulomb_log_at_point_304_______________________________ (plasma_coulomb_log_electron_deuteron_profile304)_ 1.78492428110684109e+01 
Electron-deuteron_Coulomb_log_at_point_305_______________________________ (plasma_coulomb_log_electron_deuteron_profile305)_ 1.78453213737768195e+01 
Electron-deuteron_Coulomb_log_at_point_306_______________________________ (plasma_coulomb_log_electron_deuteron_profile306)_ 1.78413758219709777e+01 
Electron-deuteron_Coulomb_log_at_point_307_______________________________ (plasma_coulomb_log_electron_deuteron_profile307)_ 1.78374060083038266e+01 
Electron-deuteron_Coulomb_log_at_point_308_______________________________ (plasma_coulomb_log_electron_deuteron_profile308)_ 1.78334117845023883e+01 
Electron-deuteron_Coulomb_log_at_point_309_______________________________ (plasma_coulomb_log_electron_deuteron_profile309)_ 1.78293930013773938e+01 
Electron-deuteron_Coulomb_log_at_point_310_______________________________ (plasma_coulomb_log_electron_deuteron_profile310)_ 1.78253495088337992e+01 
Electron-deuteron_Coulomb_log_at_point_311_______________________________ (plasma_coulomb_log_electron_deuteron_profile311)_ 1.78212811558822715e+01 
Electron-deuteron_Coulomb_log_at_point_312_______________________________ (plasma_coulomb_log_electron_deuteron_profile312)_ 1.78171877906515590e+01 
Electron-deuteron_Coulomb_log_at_point_313_______________________________ (plasma_coulomb_log_electron_deuteron_profile313)_ 1.78130692604020098e+01 
Electron-deuteron_Coulomb_log_at_point_314_______________________________ (plasma_coulomb_log_electron_deuteron_profile314)_ 1.78089254115399811e+01 
Electron-deuteron_Coulomb_log_at_point_315_______________________________ (plasma_coulomb_log_electron_deuteron_profile315)_ 1.78047560896335213e+01 
Electron-deuteron_Coulomb_log_at_point_316_______________________________ (plasma_coulomb_log_electron_deuteron_profile316)_ 1.78005611394291527e+01 
Electron-deuteron_Coulomb_log_at_point_317_______________________________ (plasma_coulomb_log_electron_deuteron_profile317)_ 1.77963404048698735e+01 
Electron-deuteron_Coulomb_log_at_point_318_______________________________ (plasma_coulomb_log_electron_deuteron_profile318)_ 1.77920937291144448e+01 
Electron-deuteron_Coulomb_log_at_point_319_______________________________ (plasma_coulomb_log_electron_deuteron_profile319)_ 1.77878209545580894e+01 
Electron-deuteron_Coulomb_log_at_point_320_______________________________ (plasma_coulomb_log_electron_deuteron_profile320)_ 1.77835219228545114e+01 
Electron-deuteron_Coulomb_log_at_point_321_______________________________ (plasma_coulomb_log_electron_deuteron_profile321)_ 1.77791964749394324e+01 
Electron-deuteron_Coulomb_log_at_point_322_______________________________ (plasma_coulomb_log_electron_deuteron_profile322)_ 1.77748444510557064e+01 
Electron-deuteron_Coulomb_log_at_point_323_______________________________ (plasma_coulomb_log_electron_deuteron_profile323)_ 1.77704656907799965e+01 
Electron-deuteron_Coulomb_log_at_point_324_______________________________ (plasma_coulomb_log_electron_deuteron_profile324)_ 1.77660600330512111e+01 
Electron-deuteron_Coulomb_log_at_point_325_______________________________ (plasma_coulomb_log_electron_deuteron_profile325)_ 1.77616273162006699e+01 
Electron-deuteron_Coulomb_log_at_point_326_______________________________ (plasma_coulomb_log_electron_deuteron_profile326)_ 1.77571673779841781e+01 
Electron-deuteron_Coulomb_log_at_point_327_______________________________ (plasma_coulomb_log_electron_deuteron_profile327)_ 1.77526800556160040e+01 
Electron-deuteron_Coulomb_log_at_point_328_______________________________ (plasma_coulomb_log_electron_deuteron_profile328)_ 1.77481651858049396e+01 
Electron-deuteron_Coulomb_log_at_point_329_______________________________ (plasma_coulomb_log_electron_deuteron_profile329)_ 1.77436226047925167e+01 
Electron-deuteron_Coulomb_log_at_point_330_______________________________ (plasma_coulomb_log_electron_deuteron_profile330)_ 1.77390521483933803e+01 
Electron-deuteron_Coulomb_log_at_point_331_______________________________ (plasma_coulomb_log_electron_deuteron_profile331)_ 1.77344536520381304e+01 
Electron-deuteron_Coulomb_log_at_point_332_______________________________ (plasma_coulomb_log_electron_deuteron_profile332)_ 1.77298269508185271e+01 
Electron-deuteron_Coulomb_log_at_point_333_______________________________ (plasma_coulomb_log_electron_deuteron_profile333)_ 1.77251718795353099e+01 
Electron-deuteron_Coulomb_log_at_point_334_______________________________ (plasma_coulomb_log_electron_deuteron_profile334)_ 1.77204882727487210e+01 
Electron-deuteron_Coulomb_log_at_point_335_______________________________ (plasma_coulomb_log_electron_deuteron_profile335)_ 1.77157759648318276e+01 
Electron-deuteron_Coulomb_log_at_point_336_______________________________ (plasma_coulomb_log_electron_deuteron_profile336)_ 1.77110347900268295e+01 
Electron-deuteron_Coulomb_log_at_point_337_______________________________ (plasma_coulomb_log_electron_deuteron_profile337)_ 1.77062645825044243e+01 
Electron-deuteron_Coulomb_log_at_point_338_______________________________ (plasma_coulomb_log_electron_deuteron_profile338)_ 1.77014651764264599e+01 
Electron-deuteron_Coulomb_log_at_point_339_______________________________ (plasma_coulomb_log_electron_deuteron_profile339)_ 1.76966364060119652e+01 
Electron-deuteron_Coulomb_log_at_point_340_______________________________ (plasma_coulomb_log_electron_deuteron_profile340)_ 1.76917781056067049e+01 
Electron-deuteron_Coulomb_log_at_point_341_______________________________ (plasma_coulomb_log_electron_deuteron_profile341)_ 1.76868901097565150e+01 
Electron-deuteron_Coulomb_log_at_point_342_______________________________ (plasma_coulomb_log_electron_deuteron_profile342)_ 1.76819722532844921e+01 
Electron-deuteron_Coulomb_log_at_point_343_______________________________ (plasma_coulomb_log_electron_deuteron_profile343)_ 1.76770243713722941e+01 
Electron-deuteron_Coulomb_log_at_point_344_______________________________ (plasma_coulomb_log_electron_deuteron_profile344)_ 1.76720462996457144e+01 
Electron-deuteron_Coulomb_log_at_point_345_______________________________ (plasma_coulomb_log_electron_deuteron_profile345)_ 1.76670378742647110e+01 
Electron-deuteron_Coulomb_log_at_point_346_______________________________ (plasma_coulomb_log_electron_deuteron_profile346)_ 1.76619989320181539e+01 
Electron-deuteron_Coulomb_log_at_point_347_______________________________ (plasma_coulomb_log_electron_deuteron_profile347)_ 1.76569293104234966e+01 
Electron-deuteron_Coulomb_log_at_point_348_______________________________ (plasma_coulomb_log_electron_deuteron_profile348)_ 1.76518288478315704e+01 
Electron-deuteron_Coulomb_log_at_point_349_______________________________ (plasma_coulomb_log_electron_deuteron_profile349)_ 1.76466973835367611e+01 
Electron-deuteron_Coulomb_log_at_point_350_______________________________ (plasma_coulomb_log_electron_deuteron_profile350)_ 1.76415347578929058e+01 
Electron-deuteron_Coulomb_log_at_point_351_______________________________ (plasma_coulomb_log_electron_deuteron_profile351)_ 1.76363408124349839e+01 
Electron-deuteron_Coulomb_log_at_point_352_______________________________ (plasma_coulomb_log_electron_deuteron_profile352)_ 1.76311153900071567e+01 
Electron-deuteron_Coulomb_log_at_point_353_______________________________ (plasma_coulomb_log_electron_deuteron_profile353)_ 1.76258583348971989e+01 
Electron-deuteron_Coulomb_log_at_point_354_______________________________ (plasma_coulomb_log_electron_deuteron_profile354)_ 1.76205694929777259e+01 
Electron-deuteron_Coulomb_log_at_point_355_______________________________ (plasma_coulomb_log_electron_deuteron_profile355)_ 1.76152487118546688e+01 
Electron-deuteron_Coulomb_log_at_point_356_______________________________ (plasma_coulomb_log_electron_deuteron_profile356)_ 1.76098958410231283e+01 
Electron-deuteron_Coulomb_log_at_point_357_______________________________ (plasma_coulomb_log_electron_deuteron_profile357)_ 1.76045107320310272e+01 
Electron-deuteron_Coulomb_log_at_point_358_______________________________ (plasma_coulomb_log_electron_deuteron_profile358)_ 1.75990932386511183e+01 
Electron-deuteron_Coulomb_log_at_point_359_______________________________ (plasma_coulomb_log_electron_deuteron_profile359)_ 1.75936432170614445e+01 
Electron-deuteron_Coulomb_log_at_point_360_______________________________ (plasma_coulomb_log_electron_deuteron_profile360)_ 1.75881605260349509e+01 
Electron-deuteron_Coulomb_log_at_point_361_______________________________ (plasma_coulomb_log_electron_deuteron_profile361)_ 1.75826450271384189e+01 
Electron-deuteron_Coulomb_log_at_point_362_______________________________ (plasma_coulomb_log_electron_deuteron_profile362)_ 1.75770965849414154e+01 
Electron-deuteron_Coulomb_log_at_point_363_______________________________ (plasma_coulomb_log_electron_deuteron_profile363)_ 1.75715150672356550e+01 
Electron-deuteron_Coulomb_log_at_point_364_______________________________ (plasma_coulomb_log_electron_deuteron_profile364)_ 1.75659003452651383e+01 
Electron-deuteron_Coulomb_log_at_point_365_______________________________ (plasma_coulomb_log_electron_deuteron_profile365)_ 1.75602522939678423e+01 
Electron-deuteron_Coulomb_log_at_point_366_______________________________ (plasma_coulomb_log_electron_deuteron_profile366)_ 1.75545707922293808e+01 
Electron-deuteron_Coulomb_log_at_point_367_______________________________ (plasma_coulomb_log_electron_deuteron_profile367)_ 1.75488557231491669e+01 
Electron-deuteron_Coulomb_log_at_point_368_______________________________ (plasma_coulomb_log_electron_deuteron_profile368)_ 1.75431069743198620e+01 
Electron-deuteron_Coulomb_log_at_point_369_______________________________ (plasma_coulomb_log_electron_deuteron_profile369)_ 1.75373244381205922e+01 
Electron-deuteron_Coulomb_log_at_point_370_______________________________ (plasma_coulomb_log_electron_deuteron_profile370)_ 1.75315080120247657e+01 
Electron-deuteron_Coulomb_log_at_point_371_______________________________ (plasma_coulomb_log_electron_deuteron_profile371)_ 1.75256575989230186e+01 
Electron-deuteron_Coulomb_log_at_point_372_______________________________ (plasma_coulomb_log_electron_deuteron_profile372)_ 1.75197731074622531e+01 
Electron-deuteron_Coulomb_log_at_point_373_______________________________ (plasma_coulomb_log_electron_deuteron_profile373)_ 1.75138544524014108e+01 
Electron-deuteron_Coulomb_log_at_point_374_______________________________ (plasma_coulomb_log_electron_deuteron_profile374)_ 1.75079015549848656e+01 
Electron-deuteron_Coulomb_log_at_point_375_______________________________ (plasma_coulomb_log_electron_deuteron_profile375)_ 1.75019143433343451e+01 
Electron-deuteron_Coulomb_log_at_point_376_______________________________ (plasma_coulomb_log_electron_deuteron_profile376)_ 1.74958927528602324e+01 
Electron-deuteron_Coulomb_log_at_point_377_______________________________ (plasma_coulomb_log_electron_deuteron_profile377)_ 1.74898367266932731e+01 
Electron-deuteron_Coulomb_log_at_point_378_______________________________ (plasma_coulomb_log_electron_deuteron_profile378)_ 1.74837462161377566e+01 
Electron-deuteron_Coulomb_log_at_point_379_______________________________ (plasma_coulomb_log_electron_deuteron_profile379)_ 1.74776211811470681e+01 
Electron-deuteron_Coulomb_log_at_point_380_______________________________ (plasma_coulomb_log_electron_deuteron_profile380)_ 1.74714615908230613e+01 
Electron-deuteron_Coulomb_log_at_point_381_______________________________ (plasma_coulomb_log_electron_deuteron_profile381)_ 1.74652674239400660e+01 
Electron-deuteron_Coulomb_log_at_point_382_______________________________ (plasma_coulomb_log_electron_deuteron_profile382)_ 1.74590386694951789e+01 
Electron-deuteron_Coulomb_log_at_point_383_______________________________ (plasma_coulomb_log_electron_deuteron_profile383)_ 1.74527753272858384e+01 
Electron-deuteron_Coulomb_log_at_point_384_______________________________ (plasma_coulomb_log_electron_deuteron_profile384)_ 1.74464774085163157e+01 
Electron-deuteron_Coulomb_log_at_point_385_______________________________ (plasma_coulomb_log_electron_deuteron_profile385)_ 1.74401449364345353e+01 
Electron-deuteron_Coulomb_log_at_point_386_______________________________ (plasma_coulomb_log_electron_deuteron_profile386)_ 1.74337779470006957e+01 
Electron-deuteron_Coulomb_log_at_point_387_______________________________ (plasma_coulomb_log_electron_deuteron_profile387)_ 1.74273764895895056e+01 
Electron-deuteron_Coulomb_log_at_point_388_______________________________ (plasma_coulomb_log_electron_deuteron_profile388)_ 1.74209406277276706e+01 
Electron-deuteron_Coulomb_log_at_point_389_______________________________ (plasma_coulomb_log_electron_deuteron_profile389)_ 1.74144704398684347e+01 
Electron-deuteron_Coulomb_log_at_point_390_______________________________ (plasma_coulomb_log_electron_deuteron_profile390)_ 1.74079660202053255e+01 
Electron-deuteron_Coulomb_log_at_point_391_______________________________ (plasma_coulomb_log_electron_deuteron_profile391)_ 1.74014274795268200e+01 
Electron-deuteron_Coulomb_log_at_point_392_______________________________ (plasma_coulomb_log_electron_deuteron_profile392)_ 1.73948549461144637e+01 
Electron-deuteron_Coulomb_log_at_point_393_______________________________ (plasma_coulomb_log_electron_deuteron_profile393)_ 1.73882485666865136e+01 
Electron-deuteron_Coulomb_log_at_point_394_______________________________ (plasma_coulomb_log_electron_deuteron_profile394)_ 1.73816085073895685e+01 
Electron-deuteron_Coulomb_log_at_point_395_______________________________ (plasma_coulomb_log_electron_deuteron_profile395)_ 1.73749349548408283e+01 
Electron-deuteron_Coulomb_log_at_point_396_______________________________ (plasma_coulomb_log_electron_deuteron_profile396)_ 1.73682281172236621e+01 
Electron-deuteron_Coulomb_log_at_point_397_______________________________ (plasma_coulomb_log_electron_deuteron_profile397)_ 1.73614882254394018e+01 
Electron-deuteron_Coulomb_log_at_point_398_______________________________ (plasma_coulomb_log_electron_deuteron_profile398)_ 1.73547155343183270e+01 
Electron-deuteron_Coulomb_log_at_point_399_______________________________ (plasma_coulomb_log_electron_deuteron_profile399)_ 1.73479103238932915e+01 
Electron-deuteron_Coulomb_log_at_point_400_______________________________ (plasma_coulomb_log_electron_deuteron_profile400)_ 1.73410729007391637e+01 
Electron-deuteron_Coulomb_log_at_point_401_______________________________ (plasma_coulomb_log_electron_deuteron_profile401)_ 1.73342035993820147e+01 
Electron-deuteron_Coulomb_log_at_point_402_______________________________ (plasma_coulomb_log_electron_deuteron_profile402)_ 1.73273027837817217e+01 
Electron-deuteron_Coulomb_log_at_point_403_______________________________ (plasma_coulomb_log_electron_deuteron_profile403)_ 1.73203708488923205e+01 
Electron-deuteron_Coulomb_log_at_point_404_______________________________ (plasma_coulomb_log_electron_deuteron_profile404)_ 1.73134082223042398e+01 
Electron-deuteron_Coulomb_log_at_point_405_______________________________ (plasma_coulomb_log_electron_deuteron_profile405)_ 1.73064153659734430e+01 
Electron-deuteron_Coulomb_log_at_point_406_______________________________ (plasma_coulomb_log_electron_deuteron_profile406)_ 1.72993927780421615e+01 
Electron-deuteron_Coulomb_log_at_point_407_______________________________ (plasma_coulomb_log_electron_deuteron_profile407)_ 1.72923409947567599e+01 
Electron-deuteron_Coulomb_log_at_point_408_______________________________ (plasma_coulomb_log_electron_deuteron_profile408)_ 1.72852605924882390e+01 
Electron-deuteron_Coulomb_log_at_point_409_______________________________ (plasma_coulomb_log_electron_deuteron_profile409)_ 1.72781521898617108e+01 
Electron-deuteron_Coulomb_log_at_point_410_______________________________ (plasma_coulomb_log_electron_deuteron_profile410)_ 1.72710164500009711e+01 
Electron-deuteron_Coulomb_log_at_point_411_______________________________ (plasma_coulomb_log_electron_deuteron_profile411)_ 1.72638540828955698e+01 
Electron-deuteron_Coulomb_log_at_point_412_______________________________ (plasma_coulomb_log_electron_deuteron_profile412)_ 1.72566658478974588e+01 
Electron-deuteron_Coulomb_log_at_point_413_______________________________ (plasma_coulomb_log_electron_deuteron_profile413)_ 1.72494525563555037e+01 
Electron-deuteron_Coulomb_log_at_point_414_______________________________ (plasma_coulomb_log_electron_deuteron_profile414)_ 1.72422150743963982e+01 
Electron-deuteron_Coulomb_log_at_point_415_______________________________ (plasma_coulomb_log_electron_deuteron_profile415)_ 1.72349543258611497e+01 
Electron-deuteron_Coulomb_log_at_point_416_______________________________ (plasma_coulomb_log_electron_deuteron_profile416)_ 1.72276712954073723e+01 
Electron-deuteron_Coulomb_log_at_point_417_______________________________ (plasma_coulomb_log_electron_deuteron_profile417)_ 1.72203670317881006e+01 
Electron-deuteron_Coulomb_log_at_point_418_______________________________ (plasma_coulomb_log_electron_deuteron_profile418)_ 1.72130426513187160e+01 
Electron-deuteron_Coulomb_log_at_point_419_______________________________ (plasma_coulomb_log_electron_deuteron_profile419)_ 1.72056993415448716e+01 
Electron-deuteron_Coulomb_log_at_point_420_______________________________ (plasma_coulomb_log_electron_deuteron_profile420)_ 1.71983383651252169e+01 
Electron-deuteron_Coulomb_log_at_point_421_______________________________ (plasma_coulomb_log_electron_deuteron_profile421)_ 1.71909610639437709e+01 
Electron-deuteron_Coulomb_log_at_point_422_______________________________ (plasma_coulomb_log_electron_deuteron_profile422)_ 1.71835688634684338e+01 
