# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g73e73cf66" 
Date_of_run______________________________________________________________ (date)_________________________ "22/01/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "11:47" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "ST Regression" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/st_regression.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________           -5 
# Numerics #
# PROCESS found a feasible solution #
Synchrotron_wall_reflectivity_factor_____________________________________ (f_sync_reflect)_______________ 5.99999999999999978e-01 
Plasma_normalised_minor_radius_defining_'core'_region____________________ (radius_plasma_core_norm)______ 7.50000000000000000e-01 
Fractional_scaling_of_radiation_power_along_core_profile_________________ (f_p_plasma_core_rad_reduction)_ 6.99999999999999956e-01 
Plasma_total_radiation_power_from_core_region_(MW)_______________________ (p_plasma_inner_rad_mw)________ 1.95868632672906926e+02 OP 
Plasma_total_radiation_power_from_edge_region_(MW)_______________________ (p_plasma_outer_rad_mw)________ 1.24131367325059713e+02 OP 
Plasma_total_radiation_power_from_inside_last_closed_flux_surface_(MW)___ (p_plasma_rad_mw)______________ 3.19999999997966654e+02 OP 
Separatrix_radiation_fraction_(MW)_______________________________________ (f_p_plasma_separatrix_rad)____ 6.39999999998756675e-01 OP 
Nominal_mean_radiation_load_on_vessel_first-wall_(MW/m^2)________________ (pflux_fw_rad_mw)______________ 3.63235240927329062e-01 OP 
Peaking_factor_for_radiation_first-wall_load_____________________________ (f_fw_rad_max)_________________ 1.00000000000000000e+00 IP 
Maximum_permitted_radiation_first-wall_load_(MW/m^2)_____________________ (pflux_fw_rad_max)_____________ 1.19999999999999996e+00 IP 
Peak_radiation_wall_load_(MW/m^2)________________________________________ (pflux_fw_rad_max_mw)__________ 3.63235240927329062e-01 OP 
Fast_alpha_particle_power_incident_on_the_first-wall_(MW)________________ (p_fw_alpha_mw)________________ 1.99437431087656734e+01 OP 
Nominal_mean_neutron_load_on_vessel_first-wall_(MW/m^2)__________________ (pflux_fw_neutron_mw)__________ 1.79714883346486798e+00 OP 
Power_incident_on_the_divertor_targets_(MW)______________________________ (ptarmw)_______________________ 3.59999999999655103e+01 OP 
Fraction_of_power_to_the_lower_divertor__________________________________ (f_p_div_lower)________________ 5.00000000000000000e-01 IP 
Outboard_side_heat_flux_decay_length_(m)_________________________________ (lambdaio)_____________________ 1.57000000000000000e-03 OP 
Midplane_seperation_of_the_two_magnetic_closed_flux_surfaces_(m)_________ (drsep)________________________ -0.00000000000000000e+00 OP 
Fraction_of_power_on_the_inner_targets___________________________________ (fio)__________________________ 1.60000000000000003e-01 OP 
Fraction_of_power_incident_on_the_lower_inner_target_____________________ (fLI)__________________________ 8.00000000000000017e-02 OP 
Fraction_of_power_incident_on_the_lower_outer_target_____________________ (fLO)__________________________ 4.19999999999999984e-01 OP 
Fraction_of_power_incident_on_the_upper_inner_target_____________________ (fUI)__________________________ 8.00000000000000017e-02 OP 
Fraction_of_power_incident_on_the_upper_outer_target_____________________ (fUO)__________________________ 4.19999999999999984e-01 OP 
Power_incident_on_the_lower_inner_target_(MW)____________________________ (pLImw)________________________ 2.87999999999724077e+00 OP 
Power_incident_on_the_lower_outer_target_(MW)____________________________ (pLOmw)________________________ 1.51199999999855130e+01 OP 
Power_incident_on_the_upper_innner_target_(MW)___________________________ (pUImw)________________________ 2.87999999999724077e+00 OP 
Power_incident_on_the_upper_outer_target_(MW)____________________________ (pUOmw)________________________ 1.51199999999855130e+01 OP 
Ohmic_heating_power_(MW)_________________________________________________ (p_plasma_ohmic_mw)____________ 5.73132455065459937e-11 OP 
Fraction_of_alpha_power_deposited_in_plasma______________________________ (f_p_alpha_plasma_deposited)___ 9.49999999999999956e-01 IP
Fraction_of_alpha_power_to_electrons_____________________________________ (f_alpha_electron)_____________ 7.10933241616430012e-01 OP 
Fraction_of_alpha_power_to_ions__________________________________________ (f_alpha_ion)__________________ 2.89066758383569988e-01 OP 
Ion_transport_(MW)_______________________________________________________ (p_ion_transport_loss_mw)______ 1.42725641780334001e+02 OP 
Electron_transport_(MW)__________________________________________________ (p_electron_transport_loss_mw)_ 1.61405725544556020e+02 OP 
Injection_power_to_ions_(MW)_____________________________________________ (p_hcd_injected_ions_mw)_______ 0.00000000000000000e+00 OP 
Injection_power_to_electrons_(MW)________________________________________ (p_hcd_injected_electrons_mw)__ 1.19596620443911689e+02 OP 
Ignited_plasma_switch_(0=not_ignited,_1=ignited)_________________________ (i_plasma_ignited)_____________            0 
Power_into_divertor_zone_via_charged_particles_(MW)______________________ (p_plasma_separatrix_mw)_______ 1.79999999999827594e+02 OP 
Pdivt_/_R_ratio_(MW/m)_(On_peak_divertor)________________________________ (p_div_separatrix_max_mw/physics_variables.rmajor)_ 1.99999999999808438e+01 OP 
Pdivt_Bt_/_qAR_ratio_(MWT/m)_(On_peak_divertor)__________________________ (pdivmaxbt/qar)________________ 5.19996113252647607e+00 OP 
ITER_1996_scaling:_nominal_(MW)__________________________________________ (l_h_threshold_powers(1))______ 3.07189797881935505e+01 OP 
ITER_1996_scaling:_upper_bound_(MW)______________________________________ (l_h_threshold_powers(2))______ 5.96257042722023058e+01 OP 
ITER_1996_scaling:_lower_bound_(MW)______________________________________ (l_h_threshold_powers(3))______ 1.58263240800096003e+01 OP 
ITER_1997_scaling_(1)_(MW)_______________________________________________ (l_h_threshold_powers(4))______ 4.90284372467373828e+01 OP 
ITER_1997_scaling_(2)_(MW)_______________________________________________ (l_h_threshold_powers(5))______ 5.57719656012541449e+01 OP 
Martin_2008_scaling:_nominal_(MW)________________________________________ (l_h_threshold_powers(6))______ 5.19954335803117615e+01 OP 
Martin_2008_scaling:_95%_upper_bound_(MW)________________________________ (l_h_threshold_powers(7))______ 6.51055016263461539e+01 OP 
Martin_2008_scaling:_95%_lower_bound_(MW)________________________________ (l_h_threshold_powers(8))______ 4.15252942700626733e+01 OP 
Snipes_2000_scaling:_nominal_(MW)________________________________________ (l_h_threshold_powers(9))______ 2.61278347035520788e+01 OP 
Snipes_2000_scaling:_upper_bound_(MW)____________________________________ (l_h_threshold_powers(10))_____ 3.59633115512664148e+01 OP 
Snipes_2000_scaling:_lower_bound_(MW)____________________________________ (l_h_threshold_powers(11))_____ 1.88303899707061362e+01 OP 
Snipes_2000_scaling_(closed_divertor):_nominal_(MW)______________________ (l_h_threshold_powers(12))_____ 1.08378820720242182e+01 OP 
Snipes_2000_scaling_(closed_divertor):_upper_bound_(MW)__________________ (l_h_threshold_powers(13))_____ 1.41893760278598933e+01 OP 
Snipes_2000_scaling_(closed_divertor):_lower_bound_(MW)__________________ (l_h_threshold_powers(14))_____ 8.21993990338882696e+00 OP 
Hubbard_2012_L-I_threshold_-_nominal_(MW)________________________________ (l_h_threshold_powers(15))_____ 4.43715188806304539e+01 OP 
Hubbard_2012_L-I_threshold_-_lower_bound_(MW)____________________________ (l_h_threshold_powers(16))_____ 2.03429647277365824e+01 OP 
Hubbard_2012_L-I_threshold_-_upper_bound_(MW)____________________________ (l_h_threshold_powers(17))_____ 9.67819447226265908e+01 OP 
Hubbard_2017_L-I_threshold_______________________________________________ (l_h_threshold_powers(18))_____ 2.04101889686442718e+02 OP 
Martin_2008_aspect_ratio_corrected_scaling:_nominal_(MW)_________________ (l_h_threshold_powers(19))_____ 5.92331062599504250e+01 OP 
Martin_2008_aspect_ratio_corrected_scaling:_95%_upper_bound_(MW)_________ (l_h_threshold_powers(20))_____ 7.41680726632304896e+01 OP 
Martin_2008_aspect_ratio_corrected_scaling:_95%_lower_bound_(MW)_________ (l_h_threshold_powers(21))_____ 4.73055420179378174e+01 OP 
L-H_threshold_power_(MW)_________________________________________________ (p_l_h_threshold_mw)___________ 5.92331062599504250e+01 OP 
Confinement_scaling_law__________________________________________________ (tauelaw)______________________ "IPB98(y,2)" 
Confinement_H_factor_____________________________________________________ (hfact)________________________ 1.19999999999904605e+00 
Global_thermal_energy_confinement_time,_from_scaling_(s)_________________ (t_energy_confinement)_________ 2.49206897259294280e+00 OP 
Directly_calculated_total_energy_confinement_time_(s)____________________ (t_energy_confinement_beta)____ 2.86977250255405014e+00 OP 
Ion_energy_confinement_time,_from_scaling_(s)____________________________ (t_ion_energy_confinement)_____ 2.49206897259294280e+00 OP 
Electron_energy_confinement_time,_from_scaling_(s)_______________________ (t_electron_energy_confinement)_ 2.49206897259294280e+00 OP 
Fusion_double_product_(s/m3)_____________________________________________ (ntau)_________________________ 2.19149818455184933e+20 OP 
Lawson_Triple_product_(keV_s/m3)_________________________________________ (nTtau)________________________ 2.38249982977532861e+21 OP 
Transport_loss_power_assumed_in_scaling_law_(MW)_________________________ (p_plasma_loss_mw)_____________ 3.04131367324887322e+02 OP 
Switch_for_radiation_loss_term_usage_in_power_balance____________________ (i_rad_loss)___________________            1 
Radiation_power_subtracted_from_plasma_power_balance_(MW)________________ _______________________________ 1.95868632672906926e+02 ITV
H*_non-radiation_corrected_______________________________________________ (hstar)________________________ 1.02860567871593966e+00 OP
Alpha_particle_confinement_time_(s)______________________________________ (t_alpha_confinement)__________ 1.24603448632387455e+01 OP 
Alpha_particle/energy_confinement_time_ratio_____________________________ (f_alpha_energy_confinement)___ 5.00000000010996182e+00 OP 
Lower_limit_on_f_alpha_energy_confinement________________________________ (f_alpha_energy_confinement_min)_ 5.00000000000000000e+00 
# Energy confinement times, and required H-factors : #
Normalized_plasma_pressure_beta_as_defined_by_McDonald_et_al_____________ (beta_mcdonald)________________ 1.23779417622077920e-01 OP 
Normalized_ion_Larmor_radius_____________________________________________ (rho_star)_____________________ 3.48795180218036205e-03 OP 
Normalized_collisionality________________________________________________ (nu_star)______________________ 1.58330623464131488e-03 OP 
ITER_Physics_Basis_definition_of_elongation______________________________ (kappa_ipb)____________________ 2.36452586287815114e+00 OP 
Total_plasma_volt-seconds_required_for_pulse_(Wb)________________________ (vs_plasma_total_required)_____ 1.03460496517970185e+02 OP 
Total_plasma_inductive_flux_consumption_for_plasma_current_ramp-up_(Wb)__ (vs_plasma_ind_ramp)___________ 5.15753657559827801e+01 OP 
Plasma_resistive_flux_consumption_for_plasma_current_ramp-up_(Wb)________ (vs_plasma_res_ramp)___________ 5.18851307594638200e+01 OP 
Total_flux_consumption_for_plasma_current_ramp-up_(Wb)___________________ (vs_plasma_ramp_required)______ 1.03460496515446607e+02 OP 
Ejima_coefficient________________________________________________________ (ejima_coeff)__________________ 4.00000000000000022e-01 
Internal_plasma_V-s______________________________________________________ (vs_plasma_internal)___________ 1.94569240347989343e+01 
Plasma_volt-seconds_needed_for_flat-top_(heat_+_burn_times)_(Wb)_________ (vs_plasma_burn_required)______ 2.52357275312097215e-09 OP 
Plasma_loop_voltage_during_burn_(V)______________________________________ (v_plasma_loop_burn)___________ 2.49858688427819006e-12 OP 
Coefficient_for_sawtooth_effects_on_burn_V-s_requirement_________________ (csawth)_______________________ 1.00000000000000000e+00 
Plasma_resistance_(ohm)__________________________________________________ (res_plasma)___________________ 1.08926590408738214e-09 OP 
Plasma_resistive_diffusion_time_(s)______________________________________ (t_plasma_res_diffusion)_______ 4.15315801791321701e+03 OP 
Plasma_inductance_(H)____________________________________________________ (ind_plasma)___________________ 2.24844242008648341e-06 OP 
Plasma_magnetic_energy_stored_(J)________________________________________ (e_plasma_magnetic_stored)_____ 5.91524677060906649e+08 OP 
Plasma_normalised_internal_inductance____________________________________ (ind_plasma_internal_norm)_____ 2.99999999999999989e-01 OP 
Bootstrap_current_fraction_multiplier____________________________________ (cboot)________________________ 1.00000000000000000e+00 
Bootstrap_fraction_(ITER_1989)___________________________________________ (f_c_plasma_bootstrap_iter89)__ 3.75327974657817864e-01 OP 
Bootstrap_fraction_(Sauter_et_al)________________________________________ (f_c_plasma_bootstrap_sauter)__ 9.60094375636915021e-01 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_0________________ (j_plasma_bootstrap_sauter_profile0)_ 8.15068055956589978e+03 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_1________________ (j_plasma_bootstrap_sauter_profile1)_ 1.95698054787997171e+04 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_2________________ (j_plasma_bootstrap_sauter_profile2)_ 3.06067142372032285e+04 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_3________________ (j_plasma_bootstrap_sauter_profile3)_ 4.08402786636611418e+04 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_4________________ (j_plasma_bootstrap_sauter_profile4)_ 5.02739568519878230e+04 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_5________________ (j_plasma_bootstrap_sauter_profile5)_ 5.89926823505493085e+04 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_6________________ (j_plasma_bootstrap_sauter_profile6)_ 6.70902914323137957e+04 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_7________________ (j_plasma_bootstrap_sauter_profile7)_ 7.46519793234585959e+04 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_8________________ (j_plasma_bootstrap_sauter_profile8)_ 8.17508850160534639e+04 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_9________________ (j_plasma_bootstrap_sauter_profile9)_ 8.84486207913980179e+04 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_10_______________ (j_plasma_bootstrap_sauter_profile10)_ 9.47968055758790288e+04 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_11_______________ (j_plasma_bootstrap_sauter_profile11)_ 1.00838695732634354e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_12_______________ (j_plasma_bootstrap_sauter_profile12)_ 1.06610644052642456e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_13_______________ (j_plasma_bootstrap_sauter_profile13)_ 1.12143328629208947e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_14_______________ (j_plasma_bootstrap_sauter_profile14)_ 1.17462762526944382e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_15_______________ (j_plasma_bootstrap_sauter_profile15)_ 1.22591114898040760e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_16_______________ (j_plasma_bootstrap_sauter_profile16)_ 1.27547376505979249e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_17_______________ (j_plasma_bootstrap_sauter_profile17)_ 1.32347899210523261e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_18_______________ (j_plasma_bootstrap_sauter_profile18)_ 1.37006834177374752e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_19_______________ (j_plasma_bootstrap_sauter_profile19)_ 1.41536488920306350e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_20_______________ (j_plasma_bootstrap_sauter_profile20)_ 1.45947619281986525e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_21_______________ (j_plasma_bootstrap_sauter_profile21)_ 1.50249669163647457e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_22_______________ (j_plasma_bootstrap_sauter_profile22)_ 1.54450968175403657e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_23_______________ (j_plasma_bootstrap_sauter_profile23)_ 1.58558895282827492e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_24_______________ (j_plasma_bootstrap_sauter_profile24)_ 1.62580014877488837e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_25_______________ (j_plasma_bootstrap_sauter_profile25)_ 1.66520190389517753e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_26_______________ (j_plasma_bootstrap_sauter_profile26)_ 1.70384679549829772e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_27_______________ (j_plasma_bootstrap_sauter_profile27)_ 1.74178214586959017e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_28_______________ (j_plasma_bootstrap_sauter_profile28)_ 1.77905070014072844e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_29_______________ (j_plasma_bootstrap_sauter_profile29)_ 1.81569120149396331e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_30_______________ (j_plasma_bootstrap_sauter_profile30)_ 1.85173888113122521e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_31_______________ (j_plasma_bootstrap_sauter_profile31)_ 1.88722587716239243e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_32_______________ (j_plasma_bootstrap_sauter_profile32)_ 1.92218159406525287e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_33_______________ (j_plasma_bootstrap_sauter_profile33)_ 1.95663301220741298e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_34_______________ (j_plasma_bootstrap_sauter_profile34)_ 1.99060495530309447e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_35_______________ (j_plasma_bootstrap_sauter_profile35)_ 2.02412032228072349e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_36_______________ (j_plasma_bootstrap_sauter_profile36)_ 2.05720028897808777e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_37_______________ (j_plasma_bootstrap_sauter_profile37)_ 2.08986448409610399e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_38_______________ (j_plasma_bootstrap_sauter_profile38)_ 2.12213114324047725e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_39_______________ (j_plasma_bootstrap_sauter_profile39)_ 2.15401724411889358e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_40_______________ (j_plasma_bootstrap_sauter_profile40)_ 2.18553862557080254e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_41_______________ (j_plasma_bootstrap_sauter_profile41)_ 2.21671009267221758e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_42_______________ (j_plasma_bootstrap_sauter_profile42)_ 2.24754550977072417e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_43_______________ (j_plasma_bootstrap_sauter_profile43)_ 2.27805788307763694e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_44_______________ (j_plasma_bootstrap_sauter_profile44)_ 2.30825943416490802e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_45_______________ (j_plasma_bootstrap_sauter_profile45)_ 2.33816166555179254e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_46_______________ (j_plasma_bootstrap_sauter_profile46)_ 2.36777541934574227e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_47_______________ (j_plasma_bootstrap_sauter_profile47)_ 2.39711092983428622e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_48_______________ (j_plasma_bootstrap_sauter_profile48)_ 2.42617787072040024e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_49_______________ (j_plasma_bootstrap_sauter_profile49)_ 2.45498539768090384e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_50_______________ (j_plasma_bootstrap_sauter_profile50)_ 2.48354218675547396e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_51_______________ (j_plasma_bootstrap_sauter_profile51)_ 2.51185646909750445e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_52_______________ (j_plasma_bootstrap_sauter_profile52)_ 2.53993606242205162e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_53_______________ (j_plasma_bootstrap_sauter_profile53)_ 2.56778839960767218e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_54_______________ (j_plasma_bootstrap_sauter_profile54)_ 2.59542055469113140e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_55_______________ (j_plasma_bootstrap_sauter_profile55)_ 2.62283926656128140e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_56_______________ (j_plasma_bootstrap_sauter_profile56)_ 2.65005096062004217e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_57_______________ (j_plasma_bootstrap_sauter_profile57)_ 2.67706176856014994e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_58_______________ (j_plasma_bootstrap_sauter_profile58)_ 2.70387754651405383e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_59_______________ (j_plasma_bootstrap_sauter_profile59)_ 2.73050389171957271e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_60_______________ (j_plasma_bootstrap_sauter_profile60)_ 2.75694615779626241e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_61_______________ (j_plasma_bootstrap_sauter_profile61)_ 2.78320946886497026e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_62_______________ (j_plasma_bootstrap_sauter_profile62)_ 2.80929873252631107e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_63_______________ (j_plasma_bootstrap_sauter_profile63)_ 2.83521865187752352e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_64_______________ (j_plasma_bootstrap_sauter_profile64)_ 2.86097373659553996e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_65_______________ (j_plasma_bootstrap_sauter_profile65)_ 2.88656831322946993e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_66_______________ (j_plasma_bootstrap_sauter_profile66)_ 2.91200653472515987e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_67_______________ (j_plasma_bootstrap_sauter_profile67)_ 2.93729238927115744e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_68_______________ (j_plasma_bootstrap_sauter_profile68)_ 2.96242970853691106e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_69_______________ (j_plasma_bootstrap_sauter_profile69)_ 2.98742217532809009e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_70_______________ (j_plasma_bootstrap_sauter_profile70)_ 3.01227333070989931e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_71_______________ (j_plasma_bootstrap_sauter_profile71)_ 3.03698658070259728e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_72_______________ (j_plasma_bootstrap_sauter_profile72)_ 3.06156520245910971e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_73_______________ (j_plasma_bootstrap_sauter_profile73)_ 3.08601235011124052e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_74_______________ (j_plasma_bootstrap_sauter_profile74)_ 3.11033106020877021e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_75_______________ (j_plasma_bootstrap_sauter_profile75)_ 3.13452425681620254e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_76_______________ (j_plasma_bootstrap_sauter_profile76)_ 3.15859475630646513e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_77_______________ (j_plasma_bootstrap_sauter_profile77)_ 3.18254527184851991e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_78_______________ (j_plasma_bootstrap_sauter_profile78)_ 3.20637841763681266e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_79_______________ (j_plasma_bootstrap_sauter_profile79)_ 3.23009671286454017e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_80_______________ (j_plasma_bootstrap_sauter_profile80)_ 3.25370258545566001e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_81_______________ (j_plasma_bootstrap_sauter_profile81)_ 3.27719837560026383e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_82_______________ (j_plasma_bootstrap_sauter_profile82)_ 3.30058633907550771e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_83_______________ (j_plasma_bootstrap_sauter_profile83)_ 3.32386865038263379e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_84_______________ (j_plasma_bootstrap_sauter_profile84)_ 3.34704740571382630e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_85_______________ (j_plasma_bootstrap_sauter_profile85)_ 3.37012462575114216e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_86_______________ (j_plasma_bootstrap_sauter_profile86)_ 3.39310225832647411e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_87_______________ (j_plasma_bootstrap_sauter_profile87)_ 3.41598218092880503e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_88_______________ (j_plasma_bootstrap_sauter_profile88)_ 3.43876620307590987e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_89_______________ (j_plasma_bootstrap_sauter_profile89)_ 3.46145606858258077e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_90_______________ (j_plasma_bootstrap_sauter_profile90)_ 3.48405345769635285e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_91_______________ (j_plasma_bootstrap_sauter_profile91)_ 3.50655998913304647e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_92_______________ (j_plasma_bootstrap_sauter_profile92)_ 3.52897722200242162e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_93_______________ (j_plasma_bootstrap_sauter_profile93)_ 3.55130665764820355e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_94_______________ (j_plasma_bootstrap_sauter_profile94)_ 3.57354974139797210e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_95_______________ (j_plasma_bootstrap_sauter_profile95)_ 3.59570786422411678e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_96_______________ (j_plasma_bootstrap_sauter_profile96)_ 3.61778236432517238e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_97_______________ (j_plasma_bootstrap_sauter_profile97)_ 3.63977452864060004e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_98_______________ (j_plasma_bootstrap_sauter_profile98)_ 3.66168559428745764e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_99_______________ (j_plasma_bootstrap_sauter_profile99)_ 3.68351674993396329e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_100______________ (j_plasma_bootstrap_sauter_profile100)_ 3.70526913711713394e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_101______________ (j_plasma_bootstrap_sauter_profile101)_ 3.72694385148497240e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_102______________ (j_plasma_bootstrap_sauter_profile102)_ 3.74854194400732347e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_103______________ (j_plasma_bootstrap_sauter_profile103)_ 3.77006442210679932e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_104______________ (j_plasma_bootstrap_sauter_profile104)_ 3.79151225076488336e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_105______________ (j_plasma_bootstrap_sauter_profile105)_ 3.81288635356633225e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_106______________ (j_plasma_bootstrap_sauter_profile106)_ 3.83418761370361142e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_107______________ (j_plasma_bootstrap_sauter_profile107)_ 3.85541687494035228e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_108______________ (j_plasma_bootstrap_sauter_profile108)_ 3.87657494252977835e+05 OP 
Sauter_et_al_bootstrap_current_density_profile_at_point_109______________ (j_plasma_bootstrap_sauter_profile109)_ 3.89766258410304727e+05 OP 
