# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+ga6cc0e29a" 
DT_fusion_rate_at_point_104______________________________________________ fusrat_plasma_dt_profile104____ 1.26662513028849126e+18 
DT_fusion_rate_at_point_105______________________________________________ fusrat_plasma_dt_profile105____ 1.23353219239374822e+18 
DT_fusion_rate_at_point_106______________________________________________ fusrat_plasma_dt_profile106____ 1.20061254155331942e+18 
DT_fusion_rate_at_point_107______________________________________________ fusrat_plasma_dt_profile107____ 1.16788167260220493e+18 
DT_fusion_rate_at_point_108______________________________________________ fusrat_plasma_dt_profile108____ 1.13535516258489946e+18 
DT_fusion_rate_at_point_109______________________________________________ fusrat_plasma_dt_profile109____ 1.10304865666418483e+18 
DT_fusion_rate_at_point_110______________________________________________ fusrat_plasma_dt_profile110____ 1.07097785308193754e+18 
DT_fusion_rate_at_point_111______________________________________________ fusrat_plasma_dt_profile111____ 1.03915848714406080e+18 
DT_fusion_rate_at_point_112______________________________________________ fusrat_plasma_dt_profile112____ 1.00760631420305549e+18 
DT_fusion_rate_at_point_113______________________________________________ fusrat_plasma_dt_profile113____ 9.76337091613433728e+17 
DT_fusion_rate_at_point_114______________________________________________ fusrat_plasma_dt_profile114____ 9.45366559637300864e+17 
DT_fusion_rate_at_point_115______________________________________________ fusrat_plasma_dt_profile115____ 9.14710421279844480e+17 
DT_fusion_rate_at_point_116______________________________________________ fusrat_plasma_dt_profile116____ 8.84384321037231616e+17 
DT_fusion_rate_at_point_117______________________________________________ fusrat_plasma_dt_profile117____ 8.54403822542703872e+17 
DT_fusion_rate_at_point_118______________________________________________ fusrat_plasma_dt_profile118____ 8.24784385100311168e+17 
DT_fusion_rate_at_point_119______________________________________________ fusrat_plasma_dt_profile119____ 7.95541339099870464e+17 
DT_fusion_rate_at_point_120______________________________________________ fusrat_plasma_dt_profile120____ 7.66689860311406848e+17 
DT_fusion_rate_at_point_121______________________________________________ fusrat_plasma_dt_profile121____ 7.38244943062534784e+17 
DT_fusion_rate_at_point_122______________________________________________ fusrat_plasma_dt_profile122____ 7.10221372308013952e+17 
DT_fusion_rate_at_point_123______________________________________________ fusrat_plasma_dt_profile123____ 6.82633694607020928e+17 
DT_fusion_rate_at_point_124______________________________________________ fusrat_plasma_dt_profile124____ 6.55496188030740352e+17 
DT_fusion_rate_at_point_125______________________________________________ fusrat_plasma_dt_profile125____ 6.28822831030422912e+17 
DT_fusion_rate_at_point_126______________________________________________ fusrat_plasma_dt_profile126____ 6.02627270304374656e+17 
DT_fusion_rate_at_point_127______________________________________________ fusrat_plasma_dt_profile127____ 5.76922787711294464e+17 
DT_fusion_rate_at_point_128______________________________________________ fusrat_plasma_dt_profile128____ 5.51722266287026176e+17 
DT_fusion_rate_at_point_129______________________________________________ fusrat_plasma_dt_profile129____ 5.27038155432127040e+17 
DT_fusion_rate_at_point_130______________________________________________ fusrat_plasma_dt_profile130____ 5.02882435348666176e+17 
DT_fusion_rate_at_point_131______________________________________________ fusrat_plasma_dt_profile131____ 4.79266580816414976e+17 
DT_fusion_rate_at_point_132______________________________________________ fusrat_plasma_dt_profile132____ 4.56201524410925760e+17 
DT_fusion_rate_at_point_133______________________________________________ fusrat_plasma_dt_profile133____ 4.33697619279009024e+17 
DT_fusion_rate_at_point_134______________________________________________ fusrat_plasma_dt_profile134____ 4.11764601600723072e+17 
DT_fusion_rate_at_point_135______________________________________________ fusrat_plasma_dt_profile135____ 3.90411552881090368e+17 
DT_fusion_rate_at_point_136______________________________________________ fusrat_plasma_dt_profile136____ 3.69646862229372416e+17 
DT_fusion_rate_at_point_137______________________________________________ fusrat_plasma_dt_profile137____ 3.49478188798713536e+17 
DT_fusion_rate_at_point_138______________________________________________ fusrat_plasma_dt_profile138____ 3.29912424574190336e+17 
DT_fusion_rate_at_point_139______________________________________________ fusrat_plasma_dt_profile139____ 3.10955657712764224e+17 
DT_fusion_rate_at_point_140______________________________________________ fusrat_plasma_dt_profile140____ 2.92613136654055744e+17 
DT_fusion_rate_at_point_141______________________________________________ fusrat_plasma_dt_profile141____ 2.74889235236161440e+17 
DT_fusion_rate_at_point_142______________________________________________ fusrat_plasma_dt_profile142____ 2.57787419065760352e+17 
DT_fusion_rate_at_point_143______________________________________________ fusrat_plasma_dt_profile143____ 2.41310213406202496e+17 
DT_fusion_rate_at_point_144______________________________________________ fusrat_plasma_dt_profile144____ 2.25459172861043744e+17 
DT_fusion_rate_at_point_145______________________________________________ fusrat_plasma_dt_profile145____ 2.10234853143252256e+17 
DT_fusion_rate_at_point_146______________________________________________ fusrat_plasma_dt_profile146____ 1.95636785231848192e+17 
DT_fusion_rate_at_point_147______________________________________________ fusrat_plasma_dt_profile147____ 1.81663452227744608e+17 
DT_fusion_rate_at_point_148______________________________________________ fusrat_plasma_dt_profile148____ 1.68312269228769536e+17 
DT_fusion_rate_at_point_149______________________________________________ fusrat_plasma_dt_profile149____ 1.55579566549924640e+17 
DT_fusion_rate_at_point_150______________________________________________ fusrat_plasma_dt_profile150____ 1.43460576618570512e+17 
DT_fusion_rate_at_point_151______________________________________________ fusrat_plasma_dt_profile151____ 1.31949424875100736e+17 
DT_fusion_rate_at_point_152______________________________________________ fusrat_plasma_dt_profile152____ 1.21039125007460800e+17 
DT_fusion_rate_at_point_153______________________________________________ fusrat_plasma_dt_profile153____ 1.10721578842221920e+17 
DT_fusion_rate_at_point_154______________________________________________ fusrat_plasma_dt_profile154____ 1.00987581205596512e+17 
DT_fusion_rate_at_point_155______________________________________________ fusrat_plasma_dt_profile155____ 9.18268300544265600e+16 
DT_fusion_rate_at_point_156______________________________________________ fusrat_plasma_dt_profile156____ 8.32279421595772480e+16 
DT_fusion_rate_at_point_157______________________________________________ fusrat_plasma_dt_profile157____ 7.51784746020747040e+16 
DT_fusion_rate_at_point_158______________________________________________ fusrat_plasma_dt_profile158____ 6.76649523155751040e+16 
DT_fusion_rate_at_point_159______________________________________________ fusrat_plasma_dt_profile159____ 6.06729018772075040e+16 
DT_fusion_rate_at_point_160______________________________________________ fusrat_plasma_dt_profile160____ 5.41868917124154080e+16 
DT_fusion_rate_at_point_161______________________________________________ fusrat_plasma_dt_profile161____ 4.81905788381568800e+16 
DT_fusion_rate_at_point_162______________________________________________ fusrat_plasma_dt_profile162____ 4.26667622227260560e+16 
DT_fusion_rate_at_point_163______________________________________________ fusrat_plasma_dt_profile163____ 3.75974427897020320e+16 
DT_fusion_rate_at_point_164______________________________________________ fusrat_plasma_dt_profile164____ 3.29638900382703320e+16 
DT_fusion_rate_at_point_165______________________________________________ fusrat_plasma_dt_profile165____ 2.87467151926732720e+16 
DT_fusion_rate_at_point_166______________________________________________ fusrat_plasma_dt_profile166____ 2.49259507300797800e+16 
DT_fusion_rate_at_point_167______________________________________________ fusrat_plasma_dt_profile167____ 2.14811360690546760e+16 
DT_fusion_rate_at_point_168______________________________________________ fusrat_plasma_dt_profile168____ 1.83914091303169480e+16 
DT_fusion_rate_at_point_169______________________________________________ fusrat_plasma_dt_profile169____ 1.56356034078329780e+16 
DT_fusion_rate_at_point_170______________________________________________ fusrat_plasma_dt_profile170____ 1.31923501116200680e+16 
DT_fusion_rate_at_point_171______________________________________________ fusrat_plasma_dt_profile171____ 1.10401848638620720e+16 
DT_fusion_rate_at_point_172______________________________________________ fusrat_plasma_dt_profile172____ 9.15765834675572600e+15 
DT_fusion_rate_at_point_173______________________________________________ fusrat_plasma_dt_profile173____ 7.52345021324629000e+15 
DT_fusion_rate_at_point_174______________________________________________ fusrat_plasma_dt_profile174____ 6.11648547937957600e+15 
DT_fusion_rate_at_point_175______________________________________________ fusrat_plasma_dt_profile175____ 4.91605251775876800e+15 
DT_fusion_rate_at_point_176______________________________________________ fusrat_plasma_dt_profile176____ 3.90192166328943900e+15 
DT_fusion_rate_at_point_177______________________________________________ fusrat_plasma_dt_profile177____ 3.05446332208554500e+15 
DT_fusion_rate_at_point_178______________________________________________ fusrat_plasma_dt_profile178____ 2.35476433847138650e+15 
DT_fusion_rate_at_point_179______________________________________________ fusrat_plasma_dt_profile179____ 1.78474121924479575e+15 
DT_fusion_rate_at_point_180______________________________________________ fusrat_plasma_dt_profile180____ 1.32724863426745075e+15 
DT_fusion_rate_at_point_181______________________________________________ fusrat_plasma_dt_profile181____ 9.66181403770293000e+14 
DT_fusion_rate_at_point_182______________________________________________ fusrat_plasma_dt_profile182____ 6.86567942513412250e+14 
DT_fusion_rate_at_point_183______________________________________________ fusrat_plasma_dt_profile183____ 4.74652859012925625e+14 
DT_fusion_rate_at_point_184______________________________________________ fusrat_plasma_dt_profile184____ 3.17966109817568125e+14 
DT_fusion_rate_at_point_185______________________________________________ fusrat_plasma_dt_profile185____ 2.05375799063479750e+14 
DT_fusion_rate_at_point_186______________________________________________ fusrat_plasma_dt_profile186____ 1.27121422150504891e+14 
DT_fusion_rate_at_point_187______________________________________________ fusrat_plasma_dt_profile187____ 7.48241323010366875e+13 
DT_fusion_rate_at_point_188______________________________________________ fusrat_plasma_dt_profile188____ 4.14705462417921562e+13 
DT_fusion_rate_at_point_189______________________________________________ fusrat_plasma_dt_profile189____ 2.13668317860849141e+13 
DT_fusion_rate_at_point_190______________________________________________ fusrat_plasma_dt_profile190____ 1.00605230991139688e+13 
DT_fusion_rate_at_point_191______________________________________________ fusrat_plasma_dt_profile191____ 4.22893421084186963e+12 
DT_fusion_rate_at_point_192______________________________________________ fusrat_plasma_dt_profile192____ 1.53546806581000537e+12 
DT_fusion_rate_at_point_193______________________________________________ fusrat_plasma_dt_profile193____ 4.58782457564560242e+11 
DT_fusion_rate_at_point_194______________________________________________ fusrat_plasma_dt_profile194____ 1.04677884706259964e+11 
DT_fusion_rate_at_point_195______________________________________________ fusrat_plasma_dt_profile195____ 1.61255272856163273e+10 
DT_fusion_rate_at_point_196______________________________________________ fusrat_plasma_dt_profile196____ 1.34396739784711671e+09 
DT_fusion_rate_at_point_197______________________________________________ fusrat_plasma_dt_profile197____ 3.85140004774583504e+07 
DT_fusion_rate_at_point_198______________________________________________ fusrat_plasma_dt_profile198____ 1.21101072197113317e+05 
DT_fusion_rate_at_point_199______________________________________________ fusrat_plasma_dt_profile199____ 5.40244726192552704e-01 
DT_fusion_rate_at_point_200______________________________________________ fusrat_plasma_dt_profile200____ 0.00000000000000000e+00 
D-D_->_T_fusion_rate_at_point_0__________________________________________ fusrat_plasma_dd_triton_profile0_ 1.81062101842089160e+16 
D-D_->_T_fusion_rate_at_point_1__________________________________________ fusrat_plasma_dd_triton_profile1_ 1.81048041881242440e+16 
D-D_->_T_fusion_rate_at_point_2__________________________________________ fusrat_plasma_dd_triton_profile2_ 1.81005865700744560e+16 
D-D_->_T_fusion_rate_at_point_3__________________________________________ fusrat_plasma_dd_triton_profile3_ 1.80935584406559680e+16 
D-D_->_T_fusion_rate_at_point_4__________________________________________ fusrat_plasma_dd_triton_profile4_ 1.80837216508088440e+16 
D-D_->_T_fusion_rate_at_point_5__________________________________________ fusrat_plasma_dd_triton_profile5_ 1.80710787917358240e+16 
D-D_->_T_fusion_rate_at_point_6__________________________________________ fusrat_plasma_dd_triton_profile6_ 1.80556331947886000e+16 
D-D_->_T_fusion_rate_at_point_7__________________________________________ fusrat_plasma_dd_triton_profile7_ 1.80373889313211720e+16 
D-D_->_T_fusion_rate_at_point_8__________________________________________ fusrat_plasma_dd_triton_profile8_ 1.80163508125099080e+16 
D-D_->_T_fusion_rate_at_point_9__________________________________________ fusrat_plasma_dd_triton_profile9_ 1.79925243891401680e+16 
D-D_->_T_fusion_rate_at_point_10_________________________________________ fusrat_plasma_dd_triton_profile10_ 1.79659159513585960e+16 
D-D_->_T_fusion_rate_at_point_11_________________________________________ fusrat_plasma_dd_triton_profile11_ 1.79365325283907140e+16 
D-D_->_T_fusion_rate_at_point_12_________________________________________ fusrat_plasma_dd_triton_profile12_ 1.79043818882235300e+16 
D-D_->_T_fusion_rate_at_point_13_________________________________________ fusrat_plasma_dd_triton_profile13_ 1.78694725372516940e+16 
D-D_->_T_fusion_rate_at_point_14_________________________________________ fusrat_plasma_dd_triton_profile14_ 1.78318137198872800e+16 
D-D_->_T_fusion_rate_at_point_15_________________________________________ fusrat_plasma_dd_triton_profile15_ 1.77914154181317520e+16 
D-D_->_T_fusion_rate_at_point_16_________________________________________ fusrat_plasma_dd_triton_profile16_ 1.77482883511092780e+16 
D-D_->_T_fusion_rate_at_point_17_________________________________________ fusrat_plasma_dd_triton_profile17_ 1.77024439745606580e+16 
D-D_->_T_fusion_rate_at_point_18_________________________________________ fusrat_plasma_dd_triton_profile18_ 1.76538944802964700e+16 
D-D_->_T_fusion_rate_at_point_19_________________________________________ fusrat_plasma_dd_triton_profile19_ 1.76026527956082440e+16 
D-D_->_T_fusion_rate_at_point_20_________________________________________ fusrat_plasma_dd_triton_profile20_ 1.75487325826366700e+16 
D-D_->_T_fusion_rate_at_point_21_________________________________________ fusrat_plasma_dd_triton_profile21_ 1.74921482376951840e+16 
D-D_->_T_fusion_rate_at_point_22_________________________________________ fusrat_plasma_dd_triton_profile22_ 1.74329148905475460e+16 
D-D_->_T_fusion_rate_at_point_23_________________________________________ fusrat_plasma_dd_triton_profile23_ 1.73710484036381220e+16 
D-D_->_T_fusion_rate_at_point_24_________________________________________ fusrat_plasma_dd_triton_profile24_ 1.73065653712728480e+16 
D-D_->_T_fusion_rate_at_point_25_________________________________________ fusrat_plasma_dd_triton_profile25_ 1.72394831187494100e+16 
D-D_->_T_fusion_rate_at_point_26_________________________________________ fusrat_plasma_dd_triton_profile26_ 1.71698197014346560e+16 
D-D_->_T_fusion_rate_at_point_27_________________________________________ fusrat_plasma_dd_triton_profile27_ 1.70975939037875280e+16 
D-D_->_T_fusion_rate_at_point_28_________________________________________ fusrat_plasma_dd_triton_profile28_ 1.70228252383251440e+16 
D-D_->_T_fusion_rate_at_point_29_________________________________________ fusrat_plasma_dd_triton_profile29_ 1.69455339445302680e+16 
D-D_->_T_fusion_rate_at_point_30_________________________________________ fusrat_plasma_dd_triton_profile30_ 1.68657409876974980e+16 
D-D_->_T_fusion_rate_at_point_31_________________________________________ fusrat_plasma_dd_triton_profile31_ 1.67834680577161620e+16 
D-D_->_T_fusion_rate_at_point_32_________________________________________ fusrat_plasma_dd_triton_profile32_ 1.66987375677873440e+16 
D-D_->_T_fusion_rate_at_point_33_________________________________________ fusrat_plasma_dd_triton_profile33_ 1.66115726530720720e+16 
D-D_->_T_fusion_rate_at_point_34_________________________________________ fusrat_plasma_dd_triton_profile34_ 1.65219971692687300e+16 
D-D_->_T_fusion_rate_at_point_35_________________________________________ fusrat_plasma_dd_triton_profile35_ 1.64300356911158200e+16 
D-D_->_T_fusion_rate_at_point_36_________________________________________ fusrat_plasma_dd_triton_profile36_ 1.63357135108179480e+16 
D-D_->_T_fusion_rate_at_point_37_________________________________________ fusrat_plasma_dd_triton_profile37_ 1.62390566363914880e+16 
D-D_->_T_fusion_rate_at_point_38_________________________________________ fusrat_plasma_dd_triton_profile38_ 1.61400917899265520e+16 
D-D_->_T_fusion_rate_at_point_39_________________________________________ fusrat_plasma_dd_triton_profile39_ 1.60388464057621580e+16 
D-D_->_T_fusion_rate_at_point_40_________________________________________ fusrat_plasma_dd_triton_profile40_ 1.59353486285708760e+16 
D-D_->_T_fusion_rate_at_point_41_________________________________________ fusrat_plasma_dd_triton_profile41_ 1.58296273113490800e+16 
D-D_->_T_fusion_rate_at_point_42_________________________________________ fusrat_plasma_dd_triton_profile42_ 1.57217120133091300e+16 
D-D_->_T_fusion_rate_at_point_43_________________________________________ fusrat_plasma_dd_triton_profile43_ 1.56116329976693080e+16 
D-D_->_T_fusion_rate_at_point_44_________________________________________ fusrat_plasma_dd_triton_profile44_ 1.54994212293372220e+16 
D-D_->_T_fusion_rate_at_point_45_________________________________________ fusrat_plasma_dd_triton_profile45_ 1.53851083724824700e+16 
D-D_->_T_fusion_rate_at_point_46_________________________________________ fusrat_plasma_dd_triton_profile46_ 1.52687267879937000e+16 
D-D_->_T_fusion_rate_at_point_47_________________________________________ fusrat_plasma_dd_triton_profile47_ 1.51503095308152520e+16 
D-D_->_T_fusion_rate_at_point_48_________________________________________ fusrat_plasma_dd_triton_profile48_ 1.50298903471588400e+16 
D-D_->_T_fusion_rate_at_point_49_________________________________________ fusrat_plasma_dd_triton_profile49_ 1.49075036715842980e+16 
D-D_->_T_fusion_rate_at_point_50_________________________________________ fusrat_plasma_dd_triton_profile50_ 1.47831846239447780e+16 
D-D_->_T_fusion_rate_at_point_51_________________________________________ fusrat_plasma_dd_triton_profile51_ 1.46569690061899680e+16 
D-D_->_T_fusion_rate_at_point_52_________________________________________ fusrat_plasma_dd_triton_profile52_ 1.45288932990221720e+16 
D-D_->_T_fusion_rate_at_point_53_________________________________________ fusrat_plasma_dd_triton_profile53_ 1.43989946583983980e+16 
D-D_->_T_fusion_rate_at_point_54_________________________________________ fusrat_plasma_dd_triton_profile54_ 1.42673109118727900e+16 
D-D_->_T_fusion_rate_at_point_55_________________________________________ fusrat_plasma_dd_triton_profile55_ 1.41338805547722660e+16 
D-D_->_T_fusion_rate_at_point_56_________________________________________ fusrat_plasma_dd_triton_profile56_ 1.39987427461984260e+16 
D-D_->_T_fusion_rate_at_point_57_________________________________________ fusrat_plasma_dd_triton_profile57_ 1.38619373048490160e+16 
D-D_->_T_fusion_rate_at_point_58_________________________________________ fusrat_plasma_dd_triton_profile58_ 1.37235047046509080e+16 
D-D_->_T_fusion_rate_at_point_59_________________________________________ fusrat_plasma_dd_triton_profile59_ 1.35834860701972020e+16 
D-D_->_T_fusion_rate_at_point_60_________________________________________ fusrat_plasma_dd_triton_profile60_ 1.34419231719800340e+16 
D-D_->_T_fusion_rate_at_point_61_________________________________________ fusrat_plasma_dd_triton_profile61_ 1.32988584214110380e+16 
D-D_->_T_fusion_rate_at_point_62_________________________________________ fusrat_plasma_dd_triton_profile62_ 1.31543348656202180e+16 
D-D_->_T_fusion_rate_at_point_63_________________________________________ fusrat_plasma_dd_triton_profile63_ 1.30083961820246600e+16 
D-D_->_T_fusion_rate_at_point_64_________________________________________ fusrat_plasma_dd_triton_profile64_ 1.28610866726570340e+16 
D-D_->_T_fusion_rate_at_point_65_________________________________________ fusrat_plasma_dd_triton_profile65_ 1.27124512582444780e+16 
D-D_->_T_fusion_rate_at_point_66_________________________________________ fusrat_plasma_dd_triton_profile66_ 1.25625354720273900e+16 
D-D_->_T_fusion_rate_at_point_67_________________________________________ fusrat_plasma_dd_triton_profile67_ 1.24113854533075260e+16 
D-D_->_T_fusion_rate_at_point_68_________________________________________ fusrat_plasma_dd_triton_profile68_ 1.22590479407141340e+16 
D-D_->_T_fusion_rate_at_point_69_________________________________________ fusrat_plasma_dd_triton_profile69_ 1.21055702651770060e+16 
D-D_->_T_fusion_rate_at_point_70_________________________________________ fusrat_plasma_dd_triton_profile70_ 1.19510003425940920e+16 
D-D_->_T_fusion_rate_at_point_71_________________________________________ fusrat_plasma_dd_triton_profile71_ 1.17953866661812020e+16 
D-D_->_T_fusion_rate_at_point_72_________________________________________ fusrat_plasma_dd_triton_profile72_ 1.16387782984912920e+16 
D-D_->_T_fusion_rate_at_point_73_________________________________________ fusrat_plasma_dd_triton_profile73_ 1.14812248630892240e+16 
D-D_->_T_fusion_rate_at_point_74_________________________________________ fusrat_plasma_dd_triton_profile74_ 1.13227765358685900e+16 
D-D_->_T_fusion_rate_at_point_75_________________________________________ fusrat_plasma_dd_triton_profile75_ 1.11634840359957560e+16 
D-D_->_T_fusion_rate_at_point_76_________________________________________ fusrat_plasma_dd_triton_profile76_ 1.10033986164659480e+16 
D-D_->_T_fusion_rate_at_point_77_________________________________________ fusrat_plasma_dd_triton_profile77_ 1.08425720542560560e+16 
D-D_->_T_fusion_rate_at_point_78_________________________________________ fusrat_plasma_dd_triton_profile78_ 1.06810566400574080e+16 
D-D_->_T_fusion_rate_at_point_79_________________________________________ fusrat_plasma_dd_triton_profile79_ 1.05189051675718420e+16 
D-D_->_T_fusion_rate_at_point_80_________________________________________ fusrat_plasma_dd_triton_profile80_ 1.03561709223533760e+16 
D-D_->_T_fusion_rate_at_point_81_________________________________________ fusrat_plasma_dd_triton_profile81_ 1.01929076701772600e+16 
D-D_->_T_fusion_rate_at_point_82_________________________________________ fusrat_plasma_dd_triton_profile82_ 1.00291696449173760e+16 
D-D_->_T_fusion_rate_at_point_83_________________________________________ fusrat_plasma_dd_triton_profile83_ 9.86501153591215200e+15 
D-D_->_T_fusion_rate_at_point_84_________________________________________ fusrat_plasma_dd_triton_profile84_ 9.70048847479888000e+15 
D-D_->_T_fusion_rate_at_point_85_________________________________________ fusrat_plasma_dd_triton_profile85_ 9.53565602179477200e+15 
D-D_->_T_fusion_rate_at_point_86_________________________________________ fusrat_plasma_dd_triton_profile86_ 9.37057015140287000e+15 
D-D_->_T_fusion_rate_at_point_87_________________________________________ fusrat_plasma_dd_triton_profile87_ 9.20528723752005000e+15 
D-D_->_T_fusion_rate_at_point_88_________________________________________ fusrat_plasma_dd_triton_profile88_ 9.03986403792324400e+15 
D-D_->_T_fusion_rate_at_point_89_________________________________________ fusrat_plasma_dd_triton_profile89_ 8.87435767810905100e+15 
D-D_->_T_fusion_rate_at_point_90_________________________________________ fusrat_plasma_dd_triton_profile90_ 8.70882563446161500e+15 
D-D_->_T_fusion_rate_at_point_91_________________________________________ fusrat_plasma_dd_triton_profile91_ 8.54332571672189500e+15 
D-D_->_T_fusion_rate_at_point_92_________________________________________ fusrat_plasma_dd_triton_profile92_ 8.37791604973106500e+15 
D-D_->_T_fusion_rate_at_point_93_________________________________________ fusrat_plasma_dd_triton_profile93_ 8.21265505441936900e+15 
D-D_->_T_fusion_rate_at_point_94_________________________________________ fusrat_plasma_dd_triton_profile94_ 8.04760142801116800e+15 
D-D_->_T_fusion_rate_at_point_95_________________________________________ fusrat_plasma_dd_triton_profile95_ 7.88281412341553100e+15 
D-D_->_T_fusion_rate_at_point_96_________________________________________ fusrat_plasma_dd_triton_profile96_ 7.71835232777052900e+15 
D-D_->_T_fusion_rate_at_point_97_________________________________________ fusrat_plasma_dd_triton_profile97_ 7.55427544010879600e+15 
D-D_->_T_fusion_rate_at_point_98_________________________________________ fusrat_plasma_dd_triton_profile98_ 7.39064304811020500e+15 
D-D_->_T_fusion_rate_at_point_99_________________________________________ fusrat_plasma_dd_triton_profile99_ 7.22751490390679300e+15 
D-D_->_T_fusion_rate_at_point_100________________________________________ fusrat_plasma_dd_triton_profile100_ 7.06495089890345500e+15 
D-D_->_T_fusion_rate_at_point_101________________________________________ fusrat_plasma_dd_triton_profile101_ 6.90301103757714200e+15 
D-D_->_T_fusion_rate_at_point_102________________________________________ fusrat_plasma_dd_triton_profile102_ 6.74175541021594600e+15 
D-D_->_T_fusion_rate_at_point_103________________________________________ fusrat_plasma_dd_triton_profile103_ 6.58124416455777800e+15 
D-D_->_T_fusion_rate_at_point_104________________________________________ fusrat_plasma_dd_triton_profile104_ 6.42153747628791400e+15 
D-D_->_T_fusion_rate_at_point_105________________________________________ fusrat_plasma_dd_triton_profile105_ 6.26269551835249600e+15 
D-D_->_T_fusion_rate_at_point_106________________________________________ fusrat_plasma_dd_triton_profile106_ 6.10477842904471400e+15 
D-D_->_T_fusion_rate_at_point_107________________________________________ fusrat_plasma_dd_triton_profile107_ 5.94784627881815600e+15 
D-D_->_T_fusion_rate_at_point_108________________________________________ fusrat_plasma_dd_triton_profile108_ 5.79195903578139800e+15 
D-D_->_T_fusion_rate_at_point_109________________________________________ fusrat_plasma_dd_triton_profile109_ 5.63717652982613400e+15 
D-D_->_T_fusion_rate_at_point_110________________________________________ fusrat_plasma_dd_triton_profile110_ 5.48355841533990900e+15 
D-D_->_T_fusion_rate_at_point_111________________________________________ fusrat_plasma_dd_triton_profile111_ 5.33116413245370700e+15 
D-D_->_T_fusion_rate_at_point_112________________________________________ fusrat_plasma_dd_triton_profile112_ 5.18005286677275400e+15 
D-D_->_T_fusion_rate_at_point_113________________________________________ fusrat_plasma_dd_triton_profile113_ 5.03028350753856700e+15 
D-D_->_T_fusion_rate_at_point_114________________________________________ fusrat_plasma_dd_triton_profile114_ 4.88191460416844600e+15 
D-D_->_T_fusion_rate_at_point_115________________________________________ fusrat_plasma_dd_triton_profile115_ 4.73500432111812100e+15 
D-D_->_T_fusion_rate_at_point_116________________________________________ fusrat_plasma_dd_triton_profile116_ 4.58961039101214300e+15 
D-D_->_T_fusion_rate_at_point_117________________________________________ fusrat_plasma_dd_triton_profile117_ 4.44579006598565800e+15 
D-D_->_T_fusion_rate_at_point_118________________________________________ fusrat_plasma_dd_triton_profile118_ 4.30360006718077500e+15 
D-D_->_T_fusion_rate_at_point_119________________________________________ fusrat_plasma_dd_triton_profile119_ 4.16309653234004750e+15 
D-D_->_T_fusion_rate_at_point_120________________________________________ fusrat_plasma_dd_triton_profile120_ 4.02433496143923600e+15 
D-D_->_T_fusion_rate_at_point_121________________________________________ fusrat_plasma_dd_triton_profile121_ 3.88737016030135150e+15 
D-D_->_T_fusion_rate_at_point_122________________________________________ fusrat_plasma_dd_triton_profile122_ 3.75225618213416350e+15 
D-D_->_T_fusion_rate_at_point_123________________________________________ fusrat_plasma_dd_triton_profile123_ 3.61904626693358750e+15 
D-D_->_T_fusion_rate_at_point_124________________________________________ fusrat_plasma_dd_triton_profile124_ 3.48779277869608650e+15 
D-D_->_T_fusion_rate_at_point_125________________________________________ fusrat_plasma_dd_triton_profile125_ 3.35854714038436850e+15 
D-D_->_T_fusion_rate_at_point_126________________________________________ fusrat_plasma_dd_triton_profile126_ 3.23135976659197800e+15 
D-D_->_T_fusion_rate_at_point_127________________________________________ fusrat_plasma_dd_triton_profile127_ 3.10627999385443800e+15 
D-D_->_T_fusion_rate_at_point_128________________________________________ fusrat_plasma_dd_triton_profile128_ 2.98335600855696950e+15 
D-D_->_T_fusion_rate_at_point_129________________________________________ fusrat_plasma_dd_triton_profile129_ 2.86263477239218100e+15 
D-D_->_T_fusion_rate_at_point_130________________________________________ fusrat_plasma_dd_triton_profile130_ 2.74416194532456550e+15 
D-D_->_T_fusion_rate_at_point_131________________________________________ fusrat_plasma_dd_triton_profile131_ 2.62798180602363350e+15 
D-D_->_T_fusion_rate_at_point_132________________________________________ fusrat_plasma_dd_triton_profile132_ 2.51413716973274750e+15 
D-D_->_T_fusion_rate_at_point_133________________________________________ fusrat_plasma_dd_triton_profile133_ 2.40266930354745050e+15 
D-D_->_T_fusion_rate_at_point_134________________________________________ fusrat_plasma_dd_triton_profile134_ 2.29361783908465800e+15 
D-D_->_T_fusion_rate_at_point_135________________________________________ fusrat_plasma_dd_triton_profile135_ 2.18702068253312225e+15 
D-D_->_T_fusion_rate_at_point_136________________________________________ fusrat_plasma_dd_triton_profile136_ 2.08291392208597725e+15 
D-D_->_T_fusion_rate_at_point_137________________________________________ fusrat_plasma_dd_triton_profile137_ 1.98133173276833275e+15 
D-D_->_T_fusion_rate_at_point_138________________________________________ fusrat_plasma_dd_triton_profile138_ 1.88230627868674000e+15 
D-D_->_T_fusion_rate_at_point_139________________________________________ fusrat_plasma_dd_triton_profile139_ 1.78586761274329175e+15 
D-D_->_T_fusion_rate_at_point_140________________________________________ fusrat_plasma_dd_triton_profile140_ 1.69204357387558575e+15 
D-D_->_T_fusion_rate_at_point_141________________________________________ fusrat_plasma_dd_triton_profile141_ 1.60085968190448575e+15 
D-D_->_T_fusion_rate_at_point_142________________________________________ fusrat_plasma_dd_triton_profile142_ 1.51233903009545925e+15 
D-D_->_T_fusion_rate_at_point_143________________________________________ fusrat_plasma_dd_triton_profile143_ 1.42650217556635750e+15 
