# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g699eb8688" 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_291)_ 2.63504387381406744e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_292)_ 2.63464576144747298e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_293)_ 2.63424486464266785e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_294)_ 2.63384115862441561e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_295)_ 2.63343461824747429e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_296)_ 2.63302521798940070e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_297)_ 2.63261293194317929e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_298)_ 2.63219773380966622e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_299)_ 2.63177959688984693e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_300)_ 2.63135849407690223e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_301)_ 2.63093433283961673e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_302)_ 2.63050679199567234e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_303)_ 2.63007619838678224e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_304)_ 2.62964252316291081e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_305)_ 2.62920573702297915e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_306)_ 2.62876581020563265e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_307)_ 2.62832271247976621e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_308)_ 2.62787641313480549e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_309)_ 2.62742688097073298e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_310)_ 2.62697408428785231e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_311)_ 2.62651799087628177e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_312)_ 2.62605856800516975e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_313)_ 2.62559639538791174e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_314)_ 2.62513092020810817e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_315)_ 2.62466201934094165e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_316)_ 2.62418965791089889e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_317)_ 2.62371380046394194e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_318)_ 2.62323441095486878e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_319)_ 2.62275145273432599e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_320)_ 2.62226488853546087e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_321)_ 2.62177468046020259e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_322)_ 2.62128078996515619e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_323)_ 2.62082631723848607e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_324)_ 2.62042469796878699e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_325)_ 2.62002003309773421e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_326)_ 2.61961228956338239e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_327)_ 2.61920143372536742e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_328)_ 2.61878743135152803e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_329)_ 2.61837024760413470e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_330)_ 2.61794984702571476e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_331)_ 2.61752619352446096e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_332)_ 2.61709925035920463e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_333)_ 2.61666957558259661e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_334)_ 2.61623672024022298e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_335)_ 2.61580046708030132e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_336)_ 2.61536077667578830e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_337)_ 2.61491760886940234e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_338)_ 2.61447092275567918e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_339)_ 2.61402067666247326e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_340)_ 2.61356682813188357e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_341)_ 2.61310933390058011e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_342)_ 2.61264780915324550e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_343)_ 2.61218244018650587e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_344)_ 2.61171328702929664e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_345)_ 2.61124030294184557e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_346)_ 2.61076344026990057e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_347)_ 2.61028265042093039e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_348)_ 2.60979788383954876e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_349)_ 2.60930908998212274e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_350)_ 2.60881609658568117e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_351)_ 2.60831876603773303e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_352)_ 2.60781724763791765e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_353)_ 2.60731148658236194e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_354)_ 2.60680142693789882e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_355)_ 2.60628701161105703e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_356)_ 2.60576818231597187e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_357)_ 2.60524487954118200e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_358)_ 2.60478776277287096e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_359)_ 2.60438840179935553e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_360)_ 2.60398554572295282e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_361)_ 2.60357914596181530e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_362)_ 2.60316915287640462e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_363)_ 2.60275551573874644e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_364)_ 2.60233818270055863e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_365)_ 2.60188955388475627e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_366)_ 2.60132348233449875e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_367)_ 2.60075227012473178e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_368)_ 2.60017584175098619e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_369)_ 2.59959411997894527e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_370)_ 2.59900702579145495e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_371)_ 2.59841447833348802e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_372)_ 2.59786257228497064e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_373)_ 2.59741070210865956e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_374)_ 2.59695455993197726e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_375)_ 2.59649407928753675e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_376)_ 2.59602919210072081e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_377)_ 2.59555982863764960e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_378)_ 2.59508591745102528e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_379)_ 2.59460709784752446e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_380)_ 2.59412351590971539e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_381)_ 2.59363515755550758e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_382)_ 2.59314194383832728e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_383)_ 2.59264379379017278e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_384)_ 2.59214062435223163e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_385)_ 2.59175393090469655e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_386)_ 2.59141026641908425e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_387)_ 2.59106306677409890e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_388)_ 2.59071227027447470e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_389)_ 2.59035781356101076e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_390)_ 2.58999944848817236e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_391)_ 2.58945762942855104e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_392)_ 2.58891003121526602e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_393)_ 2.58835654810316633e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_394)_ 2.58779707136225881e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_395)_ 2.58723148916455941e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_396)_ 2.58666123054827644e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_397)_ 2.58608571212723746e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_398)_ 2.58550376227685597e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_399)_ 2.58491525610186876e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_400)_ 2.58432006497249169e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_401)_ 2.58371560888315841e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_402)_ 2.58310135998761226e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_403)_ 2.58247995471320131e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_404)_ 2.58185124665238348e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_405)_ 2.58121508479184314e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_406)_ 2.58071698826284042e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_407)_ 2.58028685125415329e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_408)_ 2.57985147471720602e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_409)_ 2.57941074543491986e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_410)_ 2.57894629612414015e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_411)_ 2.57826194034264802e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_412)_ 2.57756892672661486e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_413)_ 2.57686705942651884e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_414)_ 2.57615613579325959e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_415)_ 2.57543854946054154e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_416)_ 2.57471224422433629e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_417)_ 2.57397627544284013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_418)_ 2.57323041096900909e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_419)_ 2.57247563848409477e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_420)_ 2.57171104270769426e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_421)_ 2.57093582663403097e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_422)_ 2.57014972187496227e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_423)_ 2.56935222683038553e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_424)_ 2.56854321912941188e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_425)_ 2.56772244893982524e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_426)_ 2.56688921634982350e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_427)_ 2.56604100931199532e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_428)_ 2.56518001558796058e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_429)_ 2.56430587986492213e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_430)_ 2.56322488100442953e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_431)_ 2.56202370479533563e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_432)_ 2.56080347297714859e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_433)_ 2.55956266133542414e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_434)_ 2.55829982860565366e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_435)_ 2.55701613277650779e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_436)_ 2.55563980283724490e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_437)_ 2.55398580853069141e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_438)_ 2.55230329590700364e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_439)_ 2.55059159837916809e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_440)_ 2.54885032762911514e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_441)_ 2.54707764872372344e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_442)_ 2.54497909991139863e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_443)_ 2.54239879831860165e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_444)_ 2.53976968035332007e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_445)_ 2.53709855414376939e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_446)_ 2.53437869468184971e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_447)_ 2.53149286799293414e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_448)_ 2.52786195706399646e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_449)_ 2.52415617829442063e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_450)_ 2.51974980890888745e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_451)_ 2.51496924731676827e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_452)_ 2.50975210196211194e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_453)_ 2.50389235529453948e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_454)_ 2.49773693224982871e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_455)_ 2.49069873993644890e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_456)_ 2.48331835603603039e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_457)_ 2.47337656596866253e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_458)_ 2.46307965242221165e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_459)_ 2.45122383164180064e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_460)_ 2.43851195180125657e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_461)_ 2.42248876840760197e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_462)_ 2.40526028939164362e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_463)_ 2.38616087145135332e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_464)_ 2.36471124375591941e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_465)_ 2.34156701745293176e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_466)_ 2.31537723979231274e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_467)_ 2.28813367431155257e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_468)_ 2.25973121937524830e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_469)_ 2.23071906489246317e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_470)_ 2.20173258419511058e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_471)_ 2.17308680744723297e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_472)_ 2.14544790946793889e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_473)_ 2.11873363331220617e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_474)_ 2.09284791313071210e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_475)_ 2.06767546329603000e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_476)_ 2.04279398395604588e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_477)_ 2.01788180150378480e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_478)_ 1.99338960009178763e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_479)_ 1.96811508235167985e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_480)_ 1.94360936348943518e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_481)_ 1.91944435203215953e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_482)_ 1.89612113532039039e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_483)_ 1.87374735765709275e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_484)_ 1.85464468884945539e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_485)_ 1.83663408253899760e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_486)_ 1.82169918959648278e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_487)_ 1.80845352469172127e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_488)_ 1.79655080106277367e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_489)_ 1.78441424498497199e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_490)_ 1.76659523753063894e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_491)_ 1.72223685908548561e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_492)_ 1.56002260262270234e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_493)_ 1.30705712136643868e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_494)_ 1.14474335818767958e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_495)_ 1.00951713874645677e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_496)_ 9.13843073880978629e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_497)_ 8.30454358057822084e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_498)_ 7.01667412173196237e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_499)_ 5.06618213071549306e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_500)_ 6.42800000000000038e-01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_0)__ 3.39861964973327630e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_1)__ 3.39861919365850085e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_2)__ 3.39861782542322928e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_3)__ 3.39861554499462173e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_4)__ 3.39861235231794510e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_5)__ 3.39860824731656521e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_6)__ 3.39860322989194330e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_7)__ 3.39859729992362531e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_8)__ 3.39859045726923554e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_9)__ 3.39858270176446098e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_10)_ 3.39857403322304350e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_11)_ 3.39856445143676069e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_12)_ 3.39855395617541092e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_13)_ 3.39854254718679343e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_14)_ 3.39853022419669202e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_15)_ 3.39851698690884731e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_16)_ 3.39850283500493759e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_17)_ 3.39848776814455107e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_18)_ 3.39847178596516031e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_19)_ 3.39845488808209026e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_20)_ 3.39843707408848985e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_21)_ 3.39841834355529926e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_22)_ 3.39839869603121230e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_23)_ 3.39837813104264441e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_24)_ 3.39835664809369220e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_25)_ 3.39833424666609361e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_26)_ 3.39831092621918529e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_27)_ 3.39828668618986072e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_28)_ 3.39826152599252467e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_29)_ 3.39823544501904351e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_30)_ 3.39820844263869901e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_31)_ 3.39818051819813576e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_32)_ 3.39815167102130715e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_33)_ 3.39812190040942355e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_34)_ 3.39809120564089184e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_35)_ 3.39805958597126079e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_36)_ 3.39802704063315772e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_37)_ 3.39799622874624134e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_38)_ 3.39797605702874037e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_39)_ 3.39795534106548018e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_40)_ 3.39793408035233000e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_41)_ 3.39791227437152443e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_42)_ 3.39788992259161944e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_43)_ 3.39786702446745039e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_44)_ 3.39784357944008590e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_45)_ 3.39781958693678305e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_46)_ 3.39779504637094050e+01 OP 
