# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g0df70973d" 
Radial_build_cumulative_radius_21________________________________________ (radial_cum(21))_______________ 1.37164285713913721e+01 
Outboard_vacuum_vessel_radial_thickness_(m)______________________________ (dr_vv_outboard)_______________ 2.99999999999999989e-01 
Radial_build_component_22________________________________________________ (radial_label(22))_____________ "dr_vv_outboard" 
Radial_build_cumulative_radius_22________________________________________ (radial_cum(22))_______________ 1.40164285713913728e+01 
Vessel_to_TF_gap_radial_thickness_(m)____________________________________ (dr_shld_vv_gap_outboard)______ 1.81584548146870350e+00 
Radial_build_component_23________________________________________________ (radial_label(23))_____________ "dr_shld_vv_gap_outboard" 
Radial_build_cumulative_radius_23________________________________________ (radial_cum(23))_______________ 1.58322740528600754e+01 
Outboard_thermal_shield_radial_thickness_(m)_____________________________ (dr_shld_thermal_outboard)_____ 5.00000000000000028e-02 
Radial_build_component_24________________________________________________ (radial_label(24))_____________ "dr_shld_thermal_outboard" 
Radial_build_cumulative_radius_24________________________________________ (radial_cum(24))_______________ 1.58822740528600761e+01 
Gap_radial_thickness_(m)_________________________________________________ (dr_tf_shld_gap)_______________ 5.00000000000000028e-02 
Radial_build_component_25________________________________________________ (radial_label(25))_____________ "dr_tf_shld_gap" 
Radial_build_cumulative_radius_25________________________________________ (radial_cum(25))_______________ 1.59322740528600768e+01 
TF_coil_outboard_leg_radial_thickness_(m)________________________________ (dr_tf_outboard)_______________ 9.56557151050043242e-01 
Radial_build_component_26________________________________________________ (radial_label(26))_____________ "dr_tf_outboard" 
Radial_build_cumulative_radius_26________________________________________ (radial_cum(26))_______________ 1.68888312039101187e+01 
# Vertical Build #
Divertor_null_switch_____________________________________________________ (i_single_null)________________            1 
Cryostat_roof_structure*_________________________________________________ (dz_tf_cryostat)_______________ 5.73539443008877292e+00 
Thermal_shield,_vertical_(m)_____________________________________________ (dz_shld_thermal)______________ 5.00000000000000028e-02 
Vessel_-_TF_coil_vertical_gap_(m)________________________________________ (dz_shld_vv_gap)_______________ 5.00000000000000028e-02 
Topside_vacuum_vessel_radial_thickness_(m)_______________________________ (dz_vv_upper)__________________ 2.99999999999999989e-01 
Top_radiation_shield_thickness_(m)_______________________________________ (dz_shld_upper)________________ 2.99999999999999989e-01 
Top_blanket_vertical_thickness_(m)_______________________________________ (dz_blkt_upper)________________ 8.68500000000000050e-01 
Top_first_wall_vertical_thickness_(m)____________________________________ (dz_fw_upper)__________________ 1.80000000000000021e-02 
Top_scrape-off_vertical_thickness_(m)____________________________________ (dz_fw_plasma_gap)_____________ 5.99999999999999978e-01 
Plasma_upper_X-point_height_(m)__________________________________________ (z_plasma_xpoint_upper)________ 5.98247148351764846e+00 
Plasma_lower_X-point_height_(m)__________________________________________ (z_plasma_xpoint_lower)________ 5.98247148351764846e+00 
Bottom_scrape-off_vertical_thickness_(m)_________________________________ (dz_xpoint_divertor)___________ 1.97427869539768608e+00 
Divertor_structure_vertical_thickness_(m)________________________________ (dz_divertor)__________________ 6.20999999999999996e-01 
Bottom_radiation_shield_thickness_(m)____________________________________ (dz_shld_lower)________________ 6.99999999999999956e-01 
Underside_vacuum_vessel_radial_thickness_(m)_____________________________ (dz_vv_lower)__________________ 2.99999999999999989e-01 
Ratio_of_Central_Solenoid_height_to_TF_coil_internal_height______________ (f_z_cs_tf_internal)___________ 9.00000000000000022e-01 
# Divertor build and plasma position #
Plasma_top_position,_radial_(m)__________________________________________ (ptop_radial)__________________ 7.06428571426321827e+00 OP 
Plasma_top_position,_vertical_(m)________________________________________ (ptop_vertical)________________ 5.98247148351764846e+00 OP 
Plasma_geometric_centre,_radial_(m)______________________________________ (rmajor.)______________________ 8.59999999997261355e+00 OP 
Plasma_geometric_centre,_vertical_(m)____________________________________ (0.0)__________________________ 0.00000000000000000e+00 OP 
Plasma_lower_triangularity_______________________________________________ (tril)_________________________ 5.00000000000000000e-01 OP 
Plasma_elongation________________________________________________________ (kappa.)_______________________ 1.94778141324450682e+00 OP 
TF_coil_vertical_offset_(m)______________________________________________ (dz_tf_plasma_centre_offset)___ -7.44389347698843906e-01 OP 
Plasma_outer_arc_radius_of_curvature_(m)_________________________________ (rco)__________________________ 6.18775368218441546e+00 OP 
Plasma_inner_arc_radius_of_curvature_(m)_________________________________ (rci)__________________________ 1.24204039037156662e+01 OP 
Plasma_lower_X-pt,_radial_(m)____________________________________________ (rxpt)_________________________ 7.06428571426321827e+00 OP 
Plasma_lower_X-pt,_vertical_(m)__________________________________________ (zxpt)_________________________ -5.98247148351764846e+00 OP 
Poloidal_plane_angle_between_vertical_and_inner_leg_(rad)________________ (thetai)_______________________ 2.58304616576398527e-01 OP 
Poloidal_plane_angle_between_vertical_and_outer_leg_(rad)________________ (thetao)_______________________ 1.06824290719614901e+00 OP 
Poloidal_plane_angle_between_inner_leg_and_plate_(rad)___________________ (betai)________________________ 1.00000000000000000e+00 
Poloidal_plane_angle_between_outer_leg_and_plate_(rad)___________________ (betao)________________________ 1.00000000000000000e+00 
Inner_divertor_leg_poloidal_length_(m)___________________________________ (plsepi)_______________________ 1.00000000000000000e+00 
Outer_divertor_leg_poloidal_length_(m)___________________________________ (plsepo)_______________________ 1.50000000000000000e+00 
Inner_divertor_plate_length_(m)__________________________________________ (plleni)_______________________ 1.00000000000000000e+00 
Outer_divertor_plate_length_(m)__________________________________________ (plleno)_______________________ 1.00000000000000000e+00 
Inner_strike_point,_radial_(m)___________________________________________ (rspi)_________________________ 6.09746127509037450e+00 OP 
Inner_strike_point,_vertical_(m)_________________________________________ (zspi)_________________________ -6.23791326517858824e+00 OP 
Inner_plate_top,_radial_(m)______________________________________________ (rplti)________________________ 6.25117658823009670e+00 OP 
Inner_plate_top,_vertical_(m)____________________________________________ (zplti)________________________ -5.76212801687179432e+00 OP 
Inner_plate_bottom,_radial_(m)___________________________________________ (rplbi)________________________ 5.94374596195065230e+00 OP 
Inner_plate_bottom,_vertical_(m)_________________________________________ (zplbi)________________________ -6.71369851348538216e+00 OP 
Outer_strike_point,_radial_(m)___________________________________________ (rspo)_________________________ 7.78678292891433887e+00 OP 
Outer_strike_point,_vertical_(m)_________________________________________ (zspo)_________________________ -7.29700477515440760e+00 OP 
Outer_plate_top,_radial_(m)______________________________________________ (rplto)________________________ 8.02537449972001937e+00 OP 
Outer_plate_top,_vertical_(m)____________________________________________ (zplto)________________________ -6.85760283803933479e+00 OP 
Outer_plate_bottom,_radial_(m)___________________________________________ (rplbo)________________________ 7.54819135810865838e+00 OP 
Outer_plate_bottom,_vertical_(m)_________________________________________ (zplbo)________________________ -7.73640671226948040e+00 OP 
Calculated_maximum_divertor_height_(m)___________________________________ (divht)________________________ 1.97427869539768608e+00 OP 
# Cryostat build #
Cryostat_thickness_(m)___________________________________________________ (dr_cryostat)__________________ 1.49999999999999994e-01 OP 
Cryostat_internal_radius_(m)_____________________________________________ (r_cryostat_inboard)___________ 1.92115604625009553e+01 OP 
Cryostat_internal_half_height_(m)________________________________________ (z_cryostat_half_inside)_______ 1.64197017600541528e+01 OP 
Vertical_clearance_from_highest_PF_coil_to_cryostat_(m)__________________ (dz_pf_cryostat)_______________ 5.76617018663530700e+00 OP 
Cryostat_structure_volume_(m³)___________________________________________ (vol_cryostat)_________________ 9.50233601450840069e+02 OP 
Cryostat_internal_volume_(m³)____________________________________________ (vol_cryostat_internal)________ 3.80776744749375430e+04 OP 
# General TF Coil Parameters #
TF_conductor_technology__________________________________________________ (i_tf_sup)_____________________            1 
TF_coil_shape_model_used_________________________________________________ (i_tf_shape)___________________            1 
TF_coil_arc_point_0_R_(m)________________________________________________ (r_tf_arc(1))__________________ 3.79057142855379281e+00 
TF_coil_arc_point_0_Z_(m)________________________________________________ (z_tf_arc(1))__________________ 4.94338289011058851e+00 
TF_coil_arc_point_1_R_(m)________________________________________________ (r_tf_arc(2))__________________ 7.98571428568885544e+00 
TF_coil_arc_point_1_Z_(m)________________________________________________ (z_tf_arc(2))__________________ 8.23897148351764841e+00 
TF_coil_arc_point_2_R_(m)________________________________________________ (r_tf_arc(3))__________________ 1.59322740528601088e+01 
TF_coil_arc_point_2_Z_(m)________________________________________________ (z_tf_arc(3))__________________ 0.00000000000000000e+00 
TF_coil_arc_point_3_R_(m)________________________________________________ (r_tf_arc(4))__________________ 7.98571428568885544e+00 
TF_coil_arc_point_3_Z_(m)________________________________________________ (z_tf_arc(4))__________________ -9.72775017891533622e+00 
TF_coil_arc_point_4_R_(m)________________________________________________ (r_tf_arc(5))__________________ 3.79057142855379281e+00 
TF_coil_arc_point_4_Z_(m)________________________________________________ (z_tf_arc(5))__________________ -5.83665010734920120e+00 
TF_plasma-facing_case_geometry_type_switch_______________________________ (i_tf_case_geom)_______________            0 
Presence_of_TF_demountable_joints________________________________________ (itart)________________________            0 
TF_inboard_leg_support_strategy_model_switch_____________________________ (i_tf_bucking)_________________            1 
Number_of_TF_coils_______________________________________________________ (n_tf_coils)___________________           16 
Inboard_TF_coil_toroidal_half_angle_[rad]________________________________ (rad_tf_coil_inboard_toroidal_half)_ 1.96349540849362070e-01 OP 
Inboard_leg_inner_radius_(m)_____________________________________________ (r_tf_inboard_in)______________ 2.83401427750374957e+00 OP 
Inboard_leg_centre_radius_(m)____________________________________________ (r_tf_inboard_mid)_____________ 3.31229285302877141e+00 OP 
Inboard_leg_outer_radius_(m)_____________________________________________ (r_tf_inboard_out)_____________ 3.79057142855379281e+00 OP 
Radial_position_of_inner_edge_and_centre_of_winding_pack_(m)_____________ (r_tf_wp_inboard_inner)________ 3.09065977873228270e+00 OP 
Radial_position_of_centre_of_winding_pack_(m)____________________________ (r_tf_wp_inboard_centre)_______ 3.40417872141534783e+00 OP 
Radial_position_of_outer_edge_and_of_winding_pack_(m)____________________ (r_tf_wp_inboard_outer)________ 3.71769766409841296e+00 OP 
Outboard_leg_inner_radius_(m)____________________________________________ (r_tf_outboard_in)_____________ 1.59322740528601088e+01 OP 
Outboard_leg_centre_radius_(m)___________________________________________ (r_tf_outboard_mid)____________ 1.64105526283851297e+01 OP 
Total_inboard_leg_radial_thickness_(m)___________________________________ (dr_tf_inboard)________________ 9.56557151050043242e-01 
Total_outboard_leg_radial_thickness_(m)__________________________________ (dr_tf_outboard)_______________ 9.56557151050043242e-01 
Inboard_leg_nose_case_radial_thickness_(m)_______________________________ (dr_tf_nose_case)______________ 2.56645501228532913e-01 
Inboard_leg_plasma_side_case_thickness_(m)_______________________________ (dr_tf_plasma_case)____________ 7.28737644553802411e-02 
Full_external_coil_radial_width_at_mid-plane_(m)_________________________ (dr_tf_full_midplane)__________ 1.40548169264064011e+01 OP 
Full_internal_coil_radial_width_at_mid-plane_(m)_________________________ (dr_tf_internal_midplane)______ 1.21417026243063155e+01 OP 
Inboard_leg_case_sidewall_thickness_at_its_narrowest_point_(m)___________ (dx_tf_side_case_min)__________ 5.00000000000000028e-02 
Inboard_leg_toroidal_thickness_at_outer_edge_(m)_________________________ (dx_tf_inboard_out_toroidal)___ 1.47900760124338948e+00 OP 
Maximum_inboard_edge_height_(m)__________________________________________ (z_tf_inside_half)_____________ 9.72775017891533622e+00 OP 
Height_to_top_of_TF_coil_(m)_____________________________________________ (z_tf_top)_____________________ 9.19552863456769209e+00 OP 
Height_difference_in_upper_and_lower_TF_from_midplane_(m)________________ (dz_tf_upper_lower_midplane)___ -1.48877869539768781e+00 OP 
Mean_coil_circumference_(including_inboard_leg_length)_(m)_______________ (len_tf_coil)__________________ 5.26679946786740416e+01 OP 
Total_inboard_area_of_all_TF_coils_(m²)__________________________________ (a_tf_inboard_total)___________ 1.99076280848355580e+01 
Outboard_leg_area_of_single_TF_coil_(m²)_________________________________ (a_tf_leg_outboard)____________ 1.41475529742673500e+00 
Radius_of_maximum_field_position_on_inboard_TF_coil_(m)__________________ (r_b_tf_inboard_peak)__________ 3.69969766409841272e+00 OP 
Nominal_peak_field_on_inboard_TF_coil_assuming_toroidal_symmetry_(T)_____ (b_tf_inboard_peak_symmetric)__ 1.02122778804019241e+01 OP 
Actual_peak_field_at_discrete_conductor_(T)______________________________ (b_tf_inboard_peak_with_ripple)_ 1.09685704873879857e+01 OP 
Ratio_of_peak_field_with_ripple_to_nominal_axisymmetric_peak_field_______ (f_b_tf_inboard_peak_ripple_symmetric)_ 1.07405719035881697e+00 OP 
Current_in_a_single_TF_coil_(A)__________________________________________ (c_tf_coil)____________________ 1.18069814382147025e+07 OP 
Total_current_in_all_TF_coils_(A)________________________________________ (c_tf_total)___________________ 1.88911703011435241e+08 
Inboard_leg_mid-plane_full_coil_area_current_density_(A/m²)______________ (j_tf_coil_full_area)__________ 9.48941291279883310e+06 
Self_inductance_of_a_TF_coil_(H)_________________________________________ (ind_tf_coil)__________________ 6.08698050358704340e-06 OP 
Total_stored_magnetic_energy_in_a_TF_coil_(J)____________________________ (e_tf_coil_magnetic_stored)____ 6.78843491783748913e+09 OP 
Total_stored_magnetic_energy_in_all_TF_coils_(J)_________________________ (e_tf_magnetic_stored_total)___ 1.08614958685399826e+11 OP 
Total_stored_magnetic_energy_in_all_TF_coils_(GJ)________________________ (e_tf_magnetic_stored_total_gj)_ 1.08614958685399827e+02 OP 
Max_allowed_toroidal_field_ripple_at_plasma_outboard_midplane_(%)________ (ripple_b_tf_plasma_edge_max)__ 5.99999999999999978e-01 
Toroidal_field_ripple_at_plasma_outboard_midplane_(%)____________________ (ripple_b_tf_plasma_edge)______ 5.99999999999999645e-01 OP 
Inboard_vertical_tension_per_coil_(N)____________________________________ (vforce)_______________________ 1.71021006547705293e+08 OP 
Outboard_vertical_tension_per_coil_(N)___________________________________ (vforce_outboard)______________ 1.71021006547705293e+08 OP 
Total_inboard_vertical_tension_(N)_______________________________________ (vforce_inboard_total)_________ 2.73633610476328468e+09 OP 
Inboard_vertical_tension_fraction_(-)____________________________________ (f_vforce_inboard)_____________ 5.00000000000000000e-01 OP 
Centring_force_per_coil_(N/m)____________________________________________ (cforce)_______________________ 6.02880876878980547e+07 OP 
# General Superconducting TF Coil Parameters  #
Superconducting_TF_coil_turn_type________________________________________ (i_tf_turn_type)_______________            1 
Total_steel_cross-section_(m²)___________________________________________ (a_tf_coil_inboard_steel*n_tf_coils)_ 1.32710562404627890e+01 
Total_steel_TF_fraction__________________________________________________ (f_a_tf_coil_inboard_steel)____ 6.66631714431710098e-01 
Total_Insulation_cross-section_(total)_(m²)______________________________ (a_tf_coil_inboard_insulation*n_tf_coils)_ 1.84054284433046389e+00 
Total_Insulation_fraction________________________________________________ (f_a_tf_coil_inboard_insulation)_ 9.24541505641487960e-02 
Casing_cross_section_area_(per_leg)_(m²)_________________________________ (a_tf_coil_inboard_case)_______ 5.35961813727091729e-01 
Inboard_leg_plasma_case_area_(m²)________________________________________ (a_tf_plasma_case)_____________ 7.20122640319944551e-02 
Inboard_leg_case_inboard_"nose"_area_(m²)________________________________ (a_tf_coil_nose_case)__________ 3.23038090819083301e-01 
Inboard_leg_case_sidewall_average_thickness_(m)__________________________ (dx_tf_side_case_average)______ 1.12362795107455782e-01 
Inboard_leg_case_sidewall_peak_thickness_(m)_____________________________ (dx_tf_side_case_peak)_________ 1.74725590214911547e-01 
External_case_mass_per_coil_(kg)_________________________________________ (m_tf_coil_case)_______________ 5.90752300113330944e+05 OP 
Winding_pack_shape_selection_switch______________________________________ (i_tf_wp_geom)_________________            0 
WP_cross_section_area_with_insulation_and_insertion_(per_coil)_(m²)______ (a_tf_wp_with_insulation)______ 7.08264941575130647e-01 
WP_cross_section_area_with_no_insulation_and_insertion_(per_coil)_(m²)___ (a_tf_wp_no_insulation)________ 6.46324105060553378e-01 
Total_steel_area_in_WP_(per_coil)_(m²)___________________________________ (a_tf_wp_steel)________________ 2.93479201301832582e-01 
Ground_wall_insulation_area_(m²)_________________________________________ (a_tf_wp_ground_insulation)____ 2.72092606731454412e-02 
Winding_pack_radial_thickness_(m)________________________________________ (dr_tf_wp_with_insulation)_____ 6.27037885366130032e-01 OP 
Minimum_toroidal_thickness_of_winding_pack_(m)___________________________ (dx_tf_wp_toroidal_min)________ 1.12954090670545648e+00 OP 
Winding_pack_toroidal_width_(m)__________________________________________ (dx_tf_wp_primary_toroidal)____ 1.12954090670545648e+00 OP 
Ground_wall_insulation_thickness_(m)_____________________________________ (dx_tf_wp_insulation)__________ 8.00000000000000017e-03 
Winding_pack_insertion_gap_(m)___________________________________________ (dx_tf_wp_insertion_gap)_______ 1.00000000000000002e-02 
Area_of_all_turn_insulation_in_WP_[m²]___________________________________ (a_tf_coil_wp_turn_insulation)_ 8.78246670975085519e-02 
Total_insulation_area_in_TF_coil_(turn_and_WP)_[m²]______________________ (a_tf_coil_inboard_insulation)_ 1.15033927770653993e-01 
Total_steel_area_in_inboard_TF_coil_(turn_and_case)_[m²]_________________ (a_tf_coil_inboard_steel)______ 8.29441015028924311e-01 
Total_conductor_area_in_WP_[m²]__________________________________________ (a_tf_wp_conductor)____________ 1.69806202394899630e-01 
Total_additional_void_area_in_WP_[m²]____________________________________ (a_tf_wp_extra_void)___________ 7.95060709983636815e-02 
Area_of_all_coolant_channels_in_WP_[m²]__________________________________ (a_tf_wp_coolant_channels)_____ 1.57079632679489670e-02 
Steel_WP_cross-section_(total)_[m²]______________________________________ (a_tf_wp_steel*n_tf_coils)_____ 4.69566722082932131e+00 
Steel_WP_fraction________________________________________________________ (a_tf_wp_steel/a_tf_wp_with_insulation)_ 4.14363586384998539e-01 
Insulation_WP_fraction___________________________________________________ (a_tf_coil_wp_turn_insulation/a_tf_wp_with_insulation)_ 1.23999737869550292e-01 
Cable_WP_fraction________________________________________________________ ((a_tf_wp_with_insulation-a_tf_wp_steel-a_tf_coil_wp_turn_insulation)/a_tf_wp_with_insulation)_ 4.61636675745451142e-01 
Turn_parameterisation____________________________________________________ (i_tf_turns_integer)___________            1 
Number_of_turns_per_TF_coil______________________________________________ (n_tf_coil_turns)______________ 2.00000000000000000e+02 OP 
Number_of_TF_pancakes____________________________________________________ (n_tf_wp_pancakes)_____________           20 
Number_of_TF_layers______________________________________________________ (n_tf_wp_layers)_______________           10 
Radial_width_of_turn_(m)_________________________________________________ (dr_tf_turn)___________________ 5.91037885366130014e-02 
Toroidal_width_of_turn_(m)_______________________________________________ (dx_tf_turn)___________________ 5.46770453352728239e-02 
Radial_width_of_conductor_(m)____________________________________________ (dr_tf_turn_conduit_full)______ 5.51037885366130048e-02 OP 
Toroidal_width_of_conductor_(m)__________________________________________ (dx_tf_turn_conduit_full_toroidal)_ 5.06770453352728273e-02 OP 
Radial_width_of_cable_space______________________________________________ (dr_tf_turn_cable_space)_______ 3.91037885354767606e-02 
Toroidal_width_of_cable_space____________________________________________ (dx_tf_turn_cable_space)_______ 3.46770453341365831e-02 
Radius_of_turn_cable_space_rounded_corners_(m)___________________________ (radius_tf_turn_cable_space_corners)_ 6.00000000042609158e-03 
Steel_conduit_thickness_(m)______________________________________________ (dx_tf_turn_steel)_____________ 8.00000000056812210e-03 
Inter-turn_insulation_thickness_(m)______________________________________ (dx_tf_turn_insulation)________ 2.00000000000000004e-03 
TF_coil_turn_area_[m²]___________________________________________________ (a_tf_turn)____________________ 3.23162052530276672e-03 
Total_area_of_available_cable_space_[m²]_________________________________ (a_tf_turn_cable_space_no_void)_ 1.32510118330606149e-03 OP 
True_area_of_turn_cable_space_usable_by_conductor_[m²]___________________ (a_tf_turn_cable_space_effective)_ 8.49031011974498307e-04 
Area_of_steel_in_turn_[m²]_______________________________________________ (a_tf_turn_steel)______________ 1.46739600650916294e-03 
Extra_coolant_area_fraction_in_turn_cable_space__________________________ (f_a_tf_turn_cable_space_extra_void)_ 2.99999999999999989e-01 
Superconductor_mass_per_coil_(kg)________________________________________ (m_tf_coil_superconductor)_____ 1.55705856105771545e+01 OP 
Copper_mass_per_coil_(kg)________________________________________________ (m_tf_coil_copper)_____________ 7.22100101520802564e+04 OP 
Steel_conduit_mass_per_coil_(kg)_________________________________________ (m_tf_wp_steel_conduit)________ 1.20564295897238117e+05 OP 
Conduit_insulation_mass_per_coil_(kg)____________________________________ (m_tf_coil_wp_turn_insulation)_ 8.32598837882621956e+03 OP 
Total_conduit_mass_per_coil_(kg)_________________________________________ (m_tf_coil_conductor)__________ 2.01115865013755159e+05 OP 
Mass_of_each_TF_coil_(kg)________________________________________________ (m_tf_coil)____________________ 7.97740304493382340e+05 OP 
Total_TF_coil_mass_(kg)__________________________________________________ (m_tf_coils_total)_____________ 1.27638448718941174e+07 OP 
# TF CICC Cable Space Information #
Diameter_of_central_helium_channel_in_turn_______________________________ (dia_tf_turn_coolant_channel)__ 1.00000000000000002e-02 
Diameter_of_superconducting_cable________________________________________ (dia_tf_turn_superconducting_cable)_ 7.29999999999999963e-04 
Number_of_superconducting_cables_per_turn________________________________ (n_tf_turn_superconducting_cables)_         2028 
Length_of_superconductor_in_TF_coil_(m)__________________________________ (len_tf_coil_superconductor)___ 2.13621386416701898e+07 
Total_length_of_superconductor_in_all_TF_coils_(m)_______________________ (len_tf_superconductor_total)__ 3.41794218266723037e+08 
Copper_area_fraction_of_cable_conductor__________________________________ (f_a_tf_turn_cable_copper)_____ 9.15065312406257103e-01 
Superconductor_area_fraction_of_cable_conductor__________________________ (1-f_a_tf_turn_cable_copper)___ 8.49346875937428969e-02 
Elastic_properties_behavior______________________________________________ (i_tf_cond_eyoung_axial)_______            0 
Conductor_axial_Youngs_modulus___________________________________________ (eyoung_cond_axial)____________            0 
Conductor_transverse_Youngs_modulus______________________________________ (eyoung_cond_trans)____________            0 
# TF Coils Superconductor Information #
TF_superconductor_switch_________________________________________________ (i_tf_sc_mat)__________________            5 
Critical_field_at_zero_temperature_and_strain_(T)________________________ (b_tf_superconductor_critical_zero_temp_strain)_ 3.29699999999999989e+01 
Critical_temperature_at_zero_field_and_strain_(K)________________________ (temp_tf_superconductor_critical_zero_field_strain)_ 1.60599999999999987e+01 
TF_coil_temperature_at_peak_field_(K)____________________________________ (tftmp)________________________ 4.75000000000000000e+00 
Peak_inboard_toroidal_field_including_ripple_(T)_________________________ (b_tf_inboard_peak_with_ripple)_ 1.09685704873879857e+01 
Total_cooling_area_fraction_inside_cable_space___________________________ (f_a_tf_turn_cable_space_cooling)_ 3.59270806885698901e-01 OP 
Copper_fraction_of_conductor_____________________________________________ (f_a_tf_turn_cable_copper)_____ 9.15065312406257103e-01 
Residual_manufacturing_strain_on_superconductor__________________________ (str_tf_con_res)_______________ -5.00000000000000010e-03 
Self-consistent_strain_on_superconductor_________________________________ (str_wp)_______________________ 1.59854970602122770e-03 
Critical_current_density_in_superconductor_(A/m²)________________________ (j_tf_superconductor_critical)_ 1.08405017493119836e+09 OP 
Current_density_in_superconductor_(A/m²)_________________________________ (j_tf_superconductor)__________ 8.18653715826966047e+08 OP 
Critical_current_density_in_winding_pack_(A/m²)__________________________ (j_tf_wp_critical)_____________ 2.41901005415176973e+07 OP 
Winding_pack_current_density_(A/m²)______________________________________ (j_tf_wp)______________________ 1.82678958525127582e+07 OP 
Current_density_in_TF_coil_turn_(A/m²)___________________________________ (j_tf_coil_turn)_______________ 1.82678958525127582e+07 OP 
Critical_current_(A)_____________________________________________________ (c_turn_cables_critical)_______ 7.81732254191061656e+04 OP 
Actual_current_(A)_______________________________________________________ (c_tf_turn)____________________ 5.90349071910735147e+04 OP 
Actual_current_/_critical_current________________________________________ (f_c_tf_turn_operating_critical)_ 7.55180650082846738e-01 OP 
Minimum_allowed_temperature_margin_in_superconductor_(K)_________________ (temp_tf_superconductor_margin_min)_ 1.50000000000000000e+00 
Actual_temperature_margin_in_superconductor_(K)__________________________ (temp_tf_superconductor_margin)_ 1.50000000466830485e+00 OP 
Maximum_allowed_temp_during_a_quench_(K)_________________________________ (temp_tf_conductor_quench_max)_ 1.50000000000000000e+02 
Actual_quench_time_(or_time_constant)_(s)________________________________ (t_tf_superconductor_quench)___ 2.29980370665701734e+01 
TF_Superconductor_quench_detection_time_(s)______________________________ (t_tf_quench_detection)________ 3.00000000000000000e+00 OP 
Vacuum_Vessel_stress_on_quench_(Pa)______________________________________ (vv_stress_quench)_____________ 3.59136209315669313e+07 OP 
Maximum_allowed_voltage_during_quench_due_to_insulation_(kV)_____________ (v_tf_coil_dump_quench_max_kv)_ 1.00000000000000000e+01 
Actual_quench_voltage_(kV)_______________________________________________ (v_tf_coil_dump_quench_kv)_____ 9.99999999827397090e+00 OP 
Maximum_winding_pack_current_density_for_protection_(A/m²)_______________ (j_tf_wp_quench_heat_max)______ 1.82678958534414768e+07 OP 
Max_allowed_fast_neutron_fluence_on_TF_coil_(n/m²)_______________________ (flu_tf_neutron_fast_max)______ 0.00000000000000000e+00 OP 
Residual_resistivity_ratio_of_TF_coil_copper_____________________________ (rrr_tf_cu)____________________ 1.00000000000000000e+02 OP 
# TF coils  #
Allowable_maximum_shear_stress_in_TF_coil_case_(Tresca_criterion)_(Pa)___ (sig_tf_case_max)______________ 5.80000000000000000e+08 
Allowable_maximum_shear_stress_in_TF_coil_conduit_(Tresca_criterion)_(Pa)_ (sig_tf_wp_max)________________ 5.80000000000000000e+08 
WP_transverse_modulus_(GPa)______________________________________________ (eyoung_wp_trans*1.0d-9)_______ 3.48970531520990477e+01 OP 
WP_vertical_modulus_(GPa)________________________________________________ (eyoung_wp_axial*1.0d-9)_______ 1.13861085970420532e+02 OP 
WP_transverse_Poissons_ratio_____________________________________________ (poisson_wp_trans)_____________ 3.07542540468891068e-01 OP 
WP_vertical-transverse_Pois._rat.________________________________________ (poisson_wp_axial)_____________ 3.17465985772873938e-01 OP 
Radial____stress_at_maximum_shear_of_layer_1_(Pa)________________________ (sig_tf_r_max(1))______________ 2.44243346548932324e-08 
toroidal__stress_at_maximum_shear_of_layer_1_(Pa)________________________ (sig_tf_t_max(1))______________ -3.73811731676392436e+08 
Vertical__stress_at_maximum_shear_of_layer_1_(Pa)________________________ (sig_tf_z_max(1))______________ 2.06188268302287221e+08 
Von-Mises_stress_at_maximum_shear_of_layer_1_(Pa)________________________ (sig_tf_vmises_max(1))_________ 5.09239046371970356e+08 
Maximum_shear_stress_for_the_Tresca_yield_criterion_1_(Pa)_______________ (s_shear_tf_peak(1))___________ 5.79999999978679657e+08 
Radial____stress_at_maximum_shear_of_layer_2_(Pa)________________________ (sig_tf_r_max(2))______________ -9.74265344430259019e+07 
toroidal__stress_at_maximum_shear_of_layer_2_(Pa)________________________ (sig_tf_t_max(2))______________ -2.31186333185149968e+08 
Vertical__stress_at_maximum_shear_of_layer_2_(Pa)________________________ (sig_tf_z_max(2))______________ 2.06188268302287221e+08 
Von-Mises_stress_at_maximum_shear_of_layer_2_(Pa)________________________ (sig_tf_vmises_max(2))_________ 3.78983683463672101e+08 
Maximum_shear_stress_for_the_Tresca_yield_criterion_2_(Pa)_______________ (s_shear_tf_peak(2))___________ 4.37374601487437189e+08 
Radial____stress_at_maximum_shear_of_layer_3_(Pa)________________________ (sig_tf_r_max(3))______________ 5.30133668358553667e+06 
toroidal__stress_at_maximum_shear_of_layer_3_(Pa)________________________ (sig_tf_t_max(3))______________ -2.74886307845307827e+08 
Vertical__stress_at_maximum_shear_of_layer_3_(Pa)________________________ (sig_tf_z_max(3))______________ 3.09590135563438773e+08 
Von-Mises_stress_at_maximum_shear_of_layer_3_(Pa)________________________ (sig_tf_vmises_max(3))_________ 5.06468778494169176e+08 
Maximum_shear_stress_for_the_Tresca_yield_criterion_3_(Pa)_______________ (s_shear_tf_peak(3))___________ 5.84476443408746600e+08 
Maximum_radial_deflection_at_midplane_(m)________________________________ (deflect)______________________ -5.04572514621757715e-03 OP 
Vertical_strain_on_casing________________________________________________ (casestr)______________________ 1.00579643074286454e-03 OP 
