# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g6cb4d6d94" 
Date_of_run______________________________________________________________ (date)_________________________ "27/02/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "15:02" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "ST Regression" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/st_regression.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________           -5 
# Numerics #
# PROCESS found a feasible solution #
Plasma_triton_toroidal_Larmor_frequency_at_point_144_____________________ (freq_plasma_larmor_toroidal_triton_profile144)_ 2.52814347197552323e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_145_____________________ (freq_plasma_larmor_toroidal_triton_profile145)_ 2.52350807873757780e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_146_____________________ (freq_plasma_larmor_toroidal_triton_profile146)_ 2.51888965253198184e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_147_____________________ (freq_plasma_larmor_toroidal_triton_profile147)_ 2.51428810037171170e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_148_____________________ (freq_plasma_larmor_toroidal_triton_profile148)_ 2.50970332994798496e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_149_____________________ (freq_plasma_larmor_toroidal_triton_profile149)_ 2.50513524962408990e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_150_____________________ (freq_plasma_larmor_toroidal_triton_profile150)_ 2.50058376842927858e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_151_____________________ (freq_plasma_larmor_toroidal_triton_profile151)_ 2.49604879605272859e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_152_____________________ (freq_plasma_larmor_toroidal_triton_profile152)_ 2.49153024283757210e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_153_____________________ (freq_plasma_larmor_toroidal_triton_profile153)_ 2.48702801977498159e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_154_____________________ (freq_plasma_larmor_toroidal_triton_profile154)_ 2.48254203849833123e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_155_____________________ (freq_plasma_larmor_toroidal_triton_profile155)_ 2.47807221127741225e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_156_____________________ (freq_plasma_larmor_toroidal_triton_profile156)_ 2.47361845101271570e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_157_____________________ (freq_plasma_larmor_toroidal_triton_profile157)_ 2.46918067122977115e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_158_____________________ (freq_plasma_larmor_toroidal_triton_profile158)_ 2.46475878607355766e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_159_____________________ (freq_plasma_larmor_toroidal_triton_profile159)_ 2.46035271030295826e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_160_____________________ (freq_plasma_larmor_toroidal_triton_profile160)_ 2.45596235928528681e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_161_____________________ (freq_plasma_larmor_toroidal_triton_profile161)_ 2.45158764899087027e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_162_____________________ (freq_plasma_larmor_toroidal_triton_profile162)_ 2.44722849598768651e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_163_____________________ (freq_plasma_larmor_toroidal_triton_profile163)_ 2.44288481743605733e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_164_____________________ (freq_plasma_larmor_toroidal_triton_profile164)_ 2.43855653108340651e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_165_____________________ (freq_plasma_larmor_toroidal_triton_profile165)_ 2.43424355525906421e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_166_____________________ (freq_plasma_larmor_toroidal_triton_profile166)_ 2.42994580886912942e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_167_____________________ (freq_plasma_larmor_toroidal_triton_profile167)_ 2.42566321139139012e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_168_____________________ (freq_plasma_larmor_toroidal_triton_profile168)_ 2.42139568287029341e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_169_____________________ (freq_plasma_larmor_toroidal_triton_profile169)_ 2.41714314391196817e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_170_____________________ (freq_plasma_larmor_toroidal_triton_profile170)_ 2.41290551567930356e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_171_____________________ (freq_plasma_larmor_toroidal_triton_profile171)_ 2.40868271988707483e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_172_____________________ (freq_plasma_larmor_toroidal_triton_profile172)_ 2.40447467879712582e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_173_____________________ (freq_plasma_larmor_toroidal_triton_profile173)_ 2.40028131521359384e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_174_____________________ (freq_plasma_larmor_toroidal_triton_profile174)_ 2.39610255247819386e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_175_____________________ (freq_plasma_larmor_toroidal_triton_profile175)_ 2.39193831446554549e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_176_____________________ (freq_plasma_larmor_toroidal_triton_profile176)_ 2.38778852557854764e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_177_____________________ (freq_plasma_larmor_toroidal_triton_profile177)_ 2.38365311074380800e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_178_____________________ (freq_plasma_larmor_toroidal_triton_profile178)_ 2.37953199540711418e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_179_____________________ (freq_plasma_larmor_toroidal_triton_profile179)_ 2.37542510552895181e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_180_____________________ (freq_plasma_larmor_toroidal_triton_profile180)_ 2.37133236758007370e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_181_____________________ (freq_plasma_larmor_toroidal_triton_profile181)_ 2.36725370853710845e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_182_____________________ (freq_plasma_larmor_toroidal_triton_profile182)_ 2.36318905587821901e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_183_____________________ (freq_plasma_larmor_toroidal_triton_profile183)_ 2.35913833757880479e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_184_____________________ (freq_plasma_larmor_toroidal_triton_profile184)_ 2.35510148210724667e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_185_____________________ (freq_plasma_larmor_toroidal_triton_profile185)_ 2.35107841842069514e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_186_____________________ (freq_plasma_larmor_toroidal_triton_profile186)_ 2.34706907596090548e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_187_____________________ (freq_plasma_larmor_toroidal_triton_profile187)_ 2.34307338465011008e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_188_____________________ (freq_plasma_larmor_toroidal_triton_profile188)_ 2.33909127488693930e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_189_____________________ (freq_plasma_larmor_toroidal_triton_profile189)_ 2.33512267754237279e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_190_____________________ (freq_plasma_larmor_toroidal_triton_profile190)_ 2.33116752395575009e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_191_____________________ (freq_plasma_larmor_toroidal_triton_profile191)_ 2.32722574593079947e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_192_____________________ (freq_plasma_larmor_toroidal_triton_profile192)_ 2.32329727573172674e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_193_____________________ (freq_plasma_larmor_toroidal_triton_profile193)_ 2.31938204607933052e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_194_____________________ (freq_plasma_larmor_toroidal_triton_profile194)_ 2.31547999014716484e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_195_____________________ (freq_plasma_larmor_toroidal_triton_profile195)_ 2.31159104155773371e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_196_____________________ (freq_plasma_larmor_toroidal_triton_profile196)_ 2.30771513437873051e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_197_____________________ (freq_plasma_larmor_toroidal_triton_profile197)_ 2.30385220311930813e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_198_____________________ (freq_plasma_larmor_toroidal_triton_profile198)_ 2.30000218272639513e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_199_____________________ (freq_plasma_larmor_toroidal_triton_profile199)_ 2.29616500858103931e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_200_____________________ (freq_plasma_larmor_toroidal_triton_profile200)_ 2.29234061649479456e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_201_____________________ (freq_plasma_larmor_toroidal_triton_profile201)_ 2.28852894270614348e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_202_____________________ (freq_plasma_larmor_toroidal_triton_profile202)_ 2.28472992387695014e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_203_____________________ (freq_plasma_larmor_toroidal_triton_profile203)_ 2.28094349708895385e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_204_____________________ (freq_plasma_larmor_toroidal_triton_profile204)_ 2.27716959984029606e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_205_____________________ (freq_plasma_larmor_toroidal_triton_profile205)_ 2.27340817004207931e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_206_____________________ (freq_plasma_larmor_toroidal_triton_profile206)_ 2.26965914601496533e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_207_____________________ (freq_plasma_larmor_toroidal_triton_profile207)_ 2.26592246648579985e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_208_____________________ (freq_plasma_larmor_toroidal_triton_profile208)_ 2.26219807058427818e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_209_____________________ (freq_plasma_larmor_toroidal_triton_profile209)_ 2.25848589783963710e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_210_____________________ (freq_plasma_larmor_toroidal_triton_profile210)_ 2.25478588817738332e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_211_____________________ (freq_plasma_larmor_toroidal_triton_profile211)_ 2.25109798191605322e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_212_____________________ (freq_plasma_larmor_toroidal_triton_profile212)_ 2.24742211976400167e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_213_____________________ (freq_plasma_larmor_toroidal_triton_profile213)_ 2.24375824281622879e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_214_____________________ (freq_plasma_larmor_toroidal_triton_profile214)_ 2.24010629255122840e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_215_____________________ (freq_plasma_larmor_toroidal_triton_profile215)_ 2.23646621082787588e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_216_____________________ (freq_plasma_larmor_toroidal_triton_profile216)_ 2.23283793988234103e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_217_____________________ (freq_plasma_larmor_toroidal_triton_profile217)_ 2.22922142232503183e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_218_____________________ (freq_plasma_larmor_toroidal_triton_profile218)_ 2.22561660113757253e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_219_____________________ (freq_plasma_larmor_toroidal_triton_profile219)_ 2.22202341966980100e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_220_____________________ (freq_plasma_larmor_toroidal_triton_profile220)_ 2.21844182163680680e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_221_____________________ (freq_plasma_larmor_toroidal_triton_profile221)_ 2.21487175111598782e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_222_____________________ (freq_plasma_larmor_toroidal_triton_profile222)_ 2.21131315254414342e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_223_____________________ (freq_plasma_larmor_toroidal_triton_profile223)_ 2.20776597071458884e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_224_____________________ (freq_plasma_larmor_toroidal_triton_profile224)_ 2.20423015077430271e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_225_____________________ (freq_plasma_larmor_toroidal_triton_profile225)_ 2.20070563822109848e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_226_____________________ (freq_plasma_larmor_toroidal_triton_profile226)_ 2.19719237890082188e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_227_____________________ (freq_plasma_larmor_toroidal_triton_profile227)_ 2.19369031900458224e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_228_____________________ (freq_plasma_larmor_toroidal_triton_profile228)_ 2.19019940506600104e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_229_____________________ (freq_plasma_larmor_toroidal_triton_profile229)_ 2.18671958395849206e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_230_____________________ (freq_plasma_larmor_toroidal_triton_profile230)_ 2.18325080289256796e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_231_____________________ (freq_plasma_larmor_toroidal_triton_profile231)_ 2.17979300941316858e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_232_____________________ (freq_plasma_larmor_toroidal_triton_profile232)_ 2.17634615139701925e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_233_____________________ (freq_plasma_larmor_toroidal_triton_profile233)_ 2.17291017705000751e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_234_____________________ (freq_plasma_larmor_toroidal_triton_profile234)_ 2.16948503490459509e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_235_____________________ (freq_plasma_larmor_toroidal_triton_profile235)_ 2.16607067381724082e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_236_____________________ (freq_plasma_larmor_toroidal_triton_profile236)_ 2.16266704296586253e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_237_____________________ (freq_plasma_larmor_toroidal_triton_profile237)_ 2.15927409184730910e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_238_____________________ (freq_plasma_larmor_toroidal_triton_profile238)_ 2.15589177027486674e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_239_____________________ (freq_plasma_larmor_toroidal_triton_profile239)_ 2.15252002837578207e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_240_____________________ (freq_plasma_larmor_toroidal_triton_profile240)_ 2.14915881658881120e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_241_____________________ (freq_plasma_larmor_toroidal_triton_profile241)_ 2.14580808566179387e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_242_____________________ (freq_plasma_larmor_toroidal_triton_profile242)_ 2.14246778664924465e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_243_____________________ (freq_plasma_larmor_toroidal_triton_profile243)_ 2.13913787090996988e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_244_____________________ (freq_plasma_larmor_toroidal_triton_profile244)_ 2.13581829010470994e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_245_____________________ (freq_plasma_larmor_toroidal_triton_profile245)_ 2.13250899619379416e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_246_____________________ (freq_plasma_larmor_toroidal_triton_profile246)_ 2.12920994143483080e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_247_____________________ (freq_plasma_larmor_toroidal_triton_profile247)_ 2.12592107838040553e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_248_____________________ (freq_plasma_larmor_toroidal_triton_profile248)_ 2.12264235987580940e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_249_____________________ (freq_plasma_larmor_toroidal_triton_profile249)_ 2.11937373905678280e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_250_____________________ (freq_plasma_larmor_toroidal_triton_profile250)_ 2.11611516934728622e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_251_____________________ (freq_plasma_larmor_toroidal_triton_profile251)_ 2.11286660445728414e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_252_____________________ (freq_plasma_larmor_toroidal_triton_profile252)_ 2.10962799838055633e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_253_____________________ (freq_plasma_larmor_toroidal_triton_profile253)_ 2.10639930539252348e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_254_____________________ (freq_plasma_larmor_toroidal_triton_profile254)_ 2.10318048004809730e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_255_____________________ (freq_plasma_larmor_toroidal_triton_profile255)_ 2.09997147717954665e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_256_____________________ (freq_plasma_larmor_toroidal_triton_profile256)_ 2.09677225189438574e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_257_____________________ (freq_plasma_larmor_toroidal_triton_profile257)_ 2.09358275957328118e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_258_____________________ (freq_plasma_larmor_toroidal_triton_profile258)_ 2.09040295586797483e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_259_____________________ (freq_plasma_larmor_toroidal_triton_profile259)_ 2.08723279669923410e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_260_____________________ (freq_plasma_larmor_toroidal_triton_profile260)_ 2.08407223825480752e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_261_____________________ (freq_plasma_larmor_toroidal_triton_profile261)_ 2.08092123698741235e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_262_____________________ (freq_plasma_larmor_toroidal_triton_profile262)_ 2.07777974961273372e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_263_____________________ (freq_plasma_larmor_toroidal_triton_profile263)_ 2.07464773310743868e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_264_____________________ (freq_plasma_larmor_toroidal_triton_profile264)_ 2.07152514470721707e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_265_____________________ (freq_plasma_larmor_toroidal_triton_profile265)_ 2.06841194190483131e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_266_____________________ (freq_plasma_larmor_toroidal_triton_profile266)_ 2.06530808244819157e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_267_____________________ (freq_plasma_larmor_toroidal_triton_profile267)_ 2.06221352433843948e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_268_____________________ (freq_plasma_larmor_toroidal_triton_profile268)_ 2.05912822582805902e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_269_____________________ (freq_plasma_larmor_toroidal_triton_profile269)_ 2.05605214541899450e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_270_____________________ (freq_plasma_larmor_toroidal_triton_profile270)_ 2.05298524186079167e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_271_____________________ (freq_plasma_larmor_toroidal_triton_profile271)_ 2.04992747414875627e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_272_____________________ (freq_plasma_larmor_toroidal_triton_profile272)_ 2.04687880152212195e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_273_____________________ (freq_plasma_larmor_toroidal_triton_profile273)_ 2.04383918346224390e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_274_____________________ (freq_plasma_larmor_toroidal_triton_profile274)_ 2.04080857969079874e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_275_____________________ (freq_plasma_larmor_toroidal_triton_profile275)_ 2.03778695016801134e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_276_____________________ (freq_plasma_larmor_toroidal_triton_profile276)_ 2.03477425509088524e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_277_____________________ (freq_plasma_larmor_toroidal_triton_profile277)_ 2.03177045489145964e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_278_____________________ (freq_plasma_larmor_toroidal_triton_profile278)_ 2.02877551023507491e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_279_____________________ (freq_plasma_larmor_toroidal_triton_profile279)_ 2.02578938201865591e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_280_____________________ (freq_plasma_larmor_toroidal_triton_profile280)_ 2.02281203136901110e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_281_____________________ (freq_plasma_larmor_toroidal_triton_profile281)_ 2.01984341964114271e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_282_____________________ (freq_plasma_larmor_toroidal_triton_profile282)_ 2.01688350841658078e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_283_____________________ (freq_plasma_larmor_toroidal_triton_profile283)_ 2.01393225950171910e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_284_____________________ (freq_plasma_larmor_toroidal_triton_profile284)_ 2.01098963492617570e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_285_____________________ (freq_plasma_larmor_toroidal_triton_profile285)_ 2.00805559694116525e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_286_____________________ (freq_plasma_larmor_toroidal_triton_profile286)_ 2.00513010801788270e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_287_____________________ (freq_plasma_larmor_toroidal_triton_profile287)_ 2.00221313084590472e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_288_____________________ (freq_plasma_larmor_toroidal_triton_profile288)_ 1.99930462833160199e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_289_____________________ (freq_plasma_larmor_toroidal_triton_profile289)_ 1.99640456359656900e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_290_____________________ (freq_plasma_larmor_toroidal_triton_profile290)_ 1.99351289997606426e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_291_____________________ (freq_plasma_larmor_toroidal_triton_profile291)_ 1.99062960101746432e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_292_____________________ (freq_plasma_larmor_toroidal_triton_profile292)_ 1.98775463047873341e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_293_____________________ (freq_plasma_larmor_toroidal_triton_profile293)_ 1.98488795232690312e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_294_____________________ (freq_plasma_larmor_toroidal_triton_profile294)_ 1.98202953073657118e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_295_____________________ (freq_plasma_larmor_toroidal_triton_profile295)_ 1.97917933008840196e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_296_____________________ (freq_plasma_larmor_toroidal_triton_profile296)_ 1.97633731496765502e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_297_____________________ (freq_plasma_larmor_toroidal_triton_profile297)_ 1.97350345016271137e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_298_____________________ (freq_plasma_larmor_toroidal_triton_profile298)_ 1.97067770066362396e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_299_____________________ (freq_plasma_larmor_toroidal_triton_profile299)_ 1.96786003166067339e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_300_____________________ (freq_plasma_larmor_toroidal_triton_profile300)_ 1.96505040854293928e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_301_____________________ (freq_plasma_larmor_toroidal_triton_profile301)_ 1.96224879689688459e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_302_____________________ (freq_plasma_larmor_toroidal_triton_profile302)_ 1.95945516250494681e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_303_____________________ (freq_plasma_larmor_toroidal_triton_profile303)_ 1.95666947134414986e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_304_____________________ (freq_plasma_larmor_toroidal_triton_profile304)_ 1.95389168958471678e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_305_____________________ (freq_plasma_larmor_toroidal_triton_profile305)_ 1.95112178358870782e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_306_____________________ (freq_plasma_larmor_toroidal_triton_profile306)_ 1.94835971990865618e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_307_____________________ (freq_plasma_larmor_toroidal_triton_profile307)_ 1.94560546528622396e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_308_____________________ (freq_plasma_larmor_toroidal_triton_profile308)_ 1.94285898665086813e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_309_____________________ (freq_plasma_larmor_toroidal_triton_profile309)_ 1.94012025111851506e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_310_____________________ (freq_plasma_larmor_toroidal_triton_profile310)_ 1.93738922599025182e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_311_____________________ (freq_plasma_larmor_toroidal_triton_profile311)_ 1.93466587875101864e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_312_____________________ (freq_plasma_larmor_toroidal_triton_profile312)_ 1.93195017706832513e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_313_____________________ (freq_plasma_larmor_toroidal_triton_profile313)_ 1.92924208879096545e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_314_____________________ (freq_plasma_larmor_toroidal_triton_profile314)_ 1.92654158194775321e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_315_____________________ (freq_plasma_larmor_toroidal_triton_profile315)_ 1.92384862474626079e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_316_____________________ (freq_plasma_larmor_toroidal_triton_profile316)_ 1.92116318557157256e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_317_____________________ (freq_plasma_larmor_toroidal_triton_profile317)_ 1.91848523298505023e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_318_____________________ (freq_plasma_larmor_toroidal_triton_profile318)_ 1.91581473572309986e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_319_____________________ (freq_plasma_larmor_toroidal_triton_profile319)_ 1.91315166269596182e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_320_____________________ (freq_plasma_larmor_toroidal_triton_profile320)_ 1.91049598298650011e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_321_____________________ (freq_plasma_larmor_toroidal_triton_profile321)_ 1.90784766584900841e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_322_____________________ (freq_plasma_larmor_toroidal_triton_profile322)_ 1.90520668070802167e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_323_____________________ (freq_plasma_larmor_toroidal_triton_profile323)_ 1.90257299715713933e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_324_____________________ (freq_plasma_larmor_toroidal_triton_profile324)_ 1.89994658495786153e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_325_____________________ (freq_plasma_larmor_toroidal_triton_profile325)_ 1.89732741403842680e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_326_____________________ (freq_plasma_larmor_toroidal_triton_profile326)_ 1.89471545449266918e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_327_____________________ (freq_plasma_larmor_toroidal_triton_profile327)_ 1.89211067657887638e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_328_____________________ (freq_plasma_larmor_toroidal_triton_profile328)_ 1.88951305071866401e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_329_____________________ (freq_plasma_larmor_toroidal_triton_profile329)_ 1.88692254749585241e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_330_____________________ (freq_plasma_larmor_toroidal_triton_profile330)_ 1.88433913765535988e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_331_____________________ (freq_plasma_larmor_toroidal_triton_profile331)_ 1.88176279210209846e+07 
