# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+gae4518067" 
Date_of_run______________________________________________________________ (date)_________________________ "03/03/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "15:31" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "Generic large tokamak" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/large_tokamak_nof.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            1 
# Numerics #
# PROCESS found a feasible solution #
Plasma_electron_toroidal_Larmor_frequency_at_point_312___________________ (freq_plasma_larmor_toroidal_electron_profile312)_ 1.59857318427890442e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_313___________________ (freq_plasma_larmor_toroidal_electron_profile313)_ 1.59735661412344086e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_314___________________ (freq_plasma_larmor_toroidal_electron_profile314)_ 1.59614189426479187e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_315___________________ (freq_plasma_larmor_toroidal_electron_profile315)_ 1.59492902048495514e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_316___________________ (freq_plasma_larmor_toroidal_electron_profile316)_ 1.59371798857874023e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_317___________________ (freq_plasma_larmor_toroidal_electron_profile317)_ 1.59250879435371857e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_318___________________ (freq_plasma_larmor_toroidal_electron_profile318)_ 1.59130143363017517e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_319___________________ (freq_plasma_larmor_toroidal_electron_profile319)_ 1.59009590224106140e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_320___________________ (freq_plasma_larmor_toroidal_electron_profile320)_ 1.58889219603194641e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_321___________________ (freq_plasma_larmor_toroidal_electron_profile321)_ 1.58769031086096893e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_322___________________ (freq_plasma_larmor_toroidal_electron_profile322)_ 1.58649024259879120e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_323___________________ (freq_plasma_larmor_toroidal_electron_profile323)_ 1.58529198712855042e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_324___________________ (freq_plasma_larmor_toroidal_electron_profile324)_ 1.58409554034581177e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_325___________________ (freq_plasma_larmor_toroidal_electron_profile325)_ 1.58290089815852264e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_326___________________ (freq_plasma_larmor_toroidal_electron_profile326)_ 1.58170805648696381e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_327___________________ (freq_plasma_larmor_toroidal_electron_profile327)_ 1.58051701126370575e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_328___________________ (freq_plasma_larmor_toroidal_electron_profile328)_ 1.57932775843355988e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_329___________________ (freq_plasma_larmor_toroidal_electron_profile329)_ 1.57814029395353485e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_330___________________ (freq_plasma_larmor_toroidal_electron_profile330)_ 1.57695461379278839e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_331___________________ (freq_plasma_larmor_toroidal_electron_profile331)_ 1.57577071393258331e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_332___________________ (freq_plasma_larmor_toroidal_electron_profile332)_ 1.57458859036624237e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_333___________________ (freq_plasma_larmor_toroidal_electron_profile333)_ 1.57340823909910126e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_334___________________ (freq_plasma_larmor_toroidal_electron_profile334)_ 1.57222965614846497e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_335___________________ (freq_plasma_larmor_toroidal_electron_profile335)_ 1.57105283754356354e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_336___________________ (freq_plasma_larmor_toroidal_electron_profile336)_ 1.56987777932550598e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_337___________________ (freq_plasma_larmor_toroidal_electron_profile337)_ 1.56870447754723572e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_338___________________ (freq_plasma_larmor_toroidal_electron_profile338)_ 1.56753292827348846e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_339___________________ (freq_plasma_larmor_toroidal_electron_profile339)_ 1.56636312758074677e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_340___________________ (freq_plasma_larmor_toroidal_electron_profile340)_ 1.56519507155719696e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_341___________________ (freq_plasma_larmor_toroidal_electron_profile341)_ 1.56402875630268341e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_342___________________ (freq_plasma_larmor_toroidal_electron_profile342)_ 1.56286417792866791e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_343___________________ (freq_plasma_larmor_toroidal_electron_profile343)_ 1.56170133255818512e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_344___________________ (freq_plasma_larmor_toroidal_electron_profile344)_ 1.56054021632580017e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_345___________________ (freq_plasma_larmor_toroidal_electron_profile345)_ 1.55938082537756378e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_346___________________ (freq_plasma_larmor_toroidal_electron_profile346)_ 1.55822315587097321e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_347___________________ (freq_plasma_larmor_toroidal_electron_profile347)_ 1.55706720397492645e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_348___________________ (freq_plasma_larmor_toroidal_electron_profile348)_ 1.55591296586968201e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_349___________________ (freq_plasma_larmor_toroidal_electron_profile349)_ 1.55476043774681580e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_350___________________ (freq_plasma_larmor_toroidal_electron_profile350)_ 1.55360961580917938e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_351___________________ (freq_plasma_larmor_toroidal_electron_profile351)_ 1.55246049627085876e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_352___________________ (freq_plasma_larmor_toroidal_electron_profile352)_ 1.55131307535713318e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_353___________________ (freq_plasma_larmor_toroidal_electron_profile353)_ 1.55016734930443207e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_354___________________ (freq_plasma_larmor_toroidal_electron_profile354)_ 1.54902331436029602e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_355___________________ (freq_plasma_larmor_toroidal_electron_profile355)_ 1.54788096678333374e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_356___________________ (freq_plasma_larmor_toroidal_electron_profile356)_ 1.54674030284318390e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_357___________________ (freq_plasma_larmor_toroidal_electron_profile357)_ 1.54560131882047211e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_358___________________ (freq_plasma_larmor_toroidal_electron_profile358)_ 1.54446401100677063e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_359___________________ (freq_plasma_larmor_toroidal_electron_profile359)_ 1.54332837570455994e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_360___________________ (freq_plasma_larmor_toroidal_electron_profile360)_ 1.54219440922718658e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_361___________________ (freq_plasma_larmor_toroidal_electron_profile361)_ 1.54106210789882599e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_362___________________ (freq_plasma_larmor_toroidal_electron_profile362)_ 1.53993146805443939e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_363___________________ (freq_plasma_larmor_toroidal_electron_profile363)_ 1.53880248603973694e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_364___________________ (freq_plasma_larmor_toroidal_electron_profile364)_ 1.53767515821113617e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_365___________________ (freq_plasma_larmor_toroidal_electron_profile365)_ 1.53654948093572540e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_366___________________ (freq_plasma_larmor_toroidal_electron_profile366)_ 1.53542545059122253e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_367___________________ (freq_plasma_larmor_toroidal_electron_profile367)_ 1.53430306356593628e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_368___________________ (freq_plasma_larmor_toroidal_electron_profile368)_ 1.53318231625872986e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_369___________________ (freq_plasma_larmor_toroidal_electron_profile369)_ 1.53206320507897888e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_370___________________ (freq_plasma_larmor_toroidal_electron_profile370)_ 1.53094572644653625e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_371___________________ (freq_plasma_larmor_toroidal_electron_profile371)_ 1.52982987679169128e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_372___________________ (freq_plasma_larmor_toroidal_electron_profile372)_ 1.52871565255513550e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_373___________________ (freq_plasma_larmor_toroidal_electron_profile373)_ 1.52760305018791931e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_374___________________ (freq_plasma_larmor_toroidal_electron_profile374)_ 1.52649206615141876e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_375___________________ (freq_plasma_larmor_toroidal_electron_profile375)_ 1.52538269691729706e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_376___________________ (freq_plasma_larmor_toroidal_electron_profile376)_ 1.52427493896746613e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_377___________________ (freq_plasma_larmor_toroidal_electron_profile377)_ 1.52316878879404999e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_378___________________ (freq_plasma_larmor_toroidal_electron_profile378)_ 1.52206424289934784e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_379___________________ (freq_plasma_larmor_toroidal_electron_profile379)_ 1.52096129779579773e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_380___________________ (freq_plasma_larmor_toroidal_electron_profile380)_ 1.51985995000593872e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_381___________________ (freq_plasma_larmor_toroidal_electron_profile381)_ 1.51876019606237396e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_382___________________ (freq_plasma_larmor_toroidal_electron_profile382)_ 1.51766203250773773e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_383___________________ (freq_plasma_larmor_toroidal_electron_profile383)_ 1.51656545589465393e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_384___________________ (freq_plasma_larmor_toroidal_electron_profile384)_ 1.51547046278570465e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_385___________________ (freq_plasma_larmor_toroidal_electron_profile385)_ 1.51437704975339172e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_386___________________ (freq_plasma_larmor_toroidal_electron_profile386)_ 1.51328521338010193e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_387___________________ (freq_plasma_larmor_toroidal_electron_profile387)_ 1.51219495025806976e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_388___________________ (freq_plasma_larmor_toroidal_electron_profile388)_ 1.51110625698934570e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_389___________________ (freq_plasma_larmor_toroidal_electron_profile389)_ 1.51001913018575592e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_390___________________ (freq_plasma_larmor_toroidal_electron_profile390)_ 1.50893356646887177e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_391___________________ (freq_plasma_larmor_toroidal_electron_profile391)_ 1.50784956246997192e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_392___________________ (freq_plasma_larmor_toroidal_electron_profile392)_ 1.50676711483000793e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_393___________________ (freq_plasma_larmor_toroidal_electron_profile393)_ 1.50568622019957031e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_394___________________ (freq_plasma_larmor_toroidal_electron_profile394)_ 1.50460687523885376e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_395___________________ (freq_plasma_larmor_toroidal_electron_profile395)_ 1.50352907661762238e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_396___________________ (freq_plasma_larmor_toroidal_electron_profile396)_ 1.50245282101517609e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_397___________________ (freq_plasma_larmor_toroidal_electron_profile397)_ 1.50137810512031555e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_398___________________ (freq_plasma_larmor_toroidal_electron_profile398)_ 1.50030492563130890e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_399___________________ (freq_plasma_larmor_toroidal_electron_profile399)_ 1.49923327925585785e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_400___________________ (freq_plasma_larmor_toroidal_electron_profile400)_ 1.49816316271106415e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_401___________________ (freq_plasma_larmor_toroidal_electron_profile401)_ 1.49709457272339569e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_402___________________ (freq_plasma_larmor_toroidal_electron_profile402)_ 1.49602750602865356e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_403___________________ (freq_plasma_larmor_toroidal_electron_profile403)_ 1.49496195937193817e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_404___________________ (freq_plasma_larmor_toroidal_electron_profile404)_ 1.49389792950761658e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_405___________________ (freq_plasma_larmor_toroidal_electron_profile405)_ 1.49283541319928955e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_406___________________ (freq_plasma_larmor_toroidal_electron_profile406)_ 1.49177440721975891e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_407___________________ (freq_plasma_larmor_toroidal_electron_profile407)_ 1.49071490835099487e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_408___________________ (freq_plasma_larmor_toroidal_electron_profile408)_ 1.48965691338410278e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_409___________________ (freq_plasma_larmor_toroidal_electron_profile409)_ 1.48860041911929169e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_410___________________ (freq_plasma_larmor_toroidal_electron_profile410)_ 1.48754542236584045e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_411___________________ (freq_plasma_larmor_toroidal_electron_profile411)_ 1.48649191994206879e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_412___________________ (freq_plasma_larmor_toroidal_electron_profile412)_ 1.48543990867530151e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_413___________________ (freq_plasma_larmor_toroidal_electron_profile413)_ 1.48438938540183929e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_414___________________ (freq_plasma_larmor_toroidal_electron_profile414)_ 1.48334034696692627e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_415___________________ (freq_plasma_larmor_toroidal_electron_profile415)_ 1.48229279022471802e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_416___________________ (freq_plasma_larmor_toroidal_electron_profile416)_ 1.48124671203825043e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_417___________________ (freq_plasma_larmor_toroidal_electron_profile417)_ 1.48020210927940826e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_418___________________ (freq_plasma_larmor_toroidal_electron_profile418)_ 1.47915897882889404e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_419___________________ (freq_plasma_larmor_toroidal_electron_profile419)_ 1.47811731757619781e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_420___________________ (freq_plasma_larmor_toroidal_electron_profile420)_ 1.47707712241956451e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_421___________________ (freq_plasma_larmor_toroidal_electron_profile421)_ 1.47603839026596405e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_422___________________ (freq_plasma_larmor_toroidal_electron_profile422)_ 1.47500111803106171e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_423___________________ (freq_plasma_larmor_toroidal_electron_profile423)_ 1.47396530263918610e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_424___________________ (freq_plasma_larmor_toroidal_electron_profile424)_ 1.47293094102329926e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_425___________________ (freq_plasma_larmor_toroidal_electron_profile425)_ 1.47189803012496582e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_426___________________ (freq_plasma_larmor_toroidal_electron_profile426)_ 1.47086656689432465e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_427___________________ (freq_plasma_larmor_toroidal_electron_profile427)_ 1.46983654829005676e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_428___________________ (freq_plasma_larmor_toroidal_electron_profile428)_ 1.46880797127935699e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_429___________________ (freq_plasma_larmor_toroidal_electron_profile429)_ 1.46778083283790283e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_430___________________ (freq_plasma_larmor_toroidal_electron_profile430)_ 1.46675512994982605e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_431___________________ (freq_plasma_larmor_toroidal_electron_profile431)_ 1.46573085960768219e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_432___________________ (freq_plasma_larmor_toroidal_electron_profile432)_ 1.46470801881242218e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_433___________________ (freq_plasma_larmor_toroidal_electron_profile433)_ 1.46368660457336182e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_434___________________ (freq_plasma_larmor_toroidal_electron_profile434)_ 1.46266661390815399e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_435___________________ (freq_plasma_larmor_toroidal_electron_profile435)_ 1.46164804384275848e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_436___________________ (freq_plasma_larmor_toroidal_electron_profile436)_ 1.46063089141141327e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_437___________________ (freq_plasma_larmor_toroidal_electron_profile437)_ 1.45961515365660706e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_438___________________ (freq_plasma_larmor_toroidal_electron_profile438)_ 1.45860082762904846e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_439___________________ (freq_plasma_larmor_toroidal_electron_profile439)_ 1.45758791038763947e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_440___________________ (freq_plasma_larmor_toroidal_electron_profile440)_ 1.45657639899944550e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_441___________________ (freq_plasma_larmor_toroidal_electron_profile441)_ 1.45556629053966797e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_442___________________ (freq_plasma_larmor_toroidal_electron_profile442)_ 1.45455758209161560e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_443___________________ (freq_plasma_larmor_toroidal_electron_profile443)_ 1.45355027074667664e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_444___________________ (freq_plasma_larmor_toroidal_electron_profile444)_ 1.45254435360429138e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_445___________________ (freq_plasma_larmor_toroidal_electron_profile445)_ 1.45153982777192352e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_446___________________ (freq_plasma_larmor_toroidal_electron_profile446)_ 1.45053669036503174e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_447___________________ (freq_plasma_larmor_toroidal_electron_profile447)_ 1.44953493850704498e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_448___________________ (freq_plasma_larmor_toroidal_electron_profile448)_ 1.44853456932933136e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_449___________________ (freq_plasma_larmor_toroidal_electron_profile449)_ 1.44753557997117310e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_450___________________ (freq_plasma_larmor_toroidal_electron_profile450)_ 1.44653796757973877e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_451___________________ (freq_plasma_larmor_toroidal_electron_profile451)_ 1.44554172931005585e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_452___________________ (freq_plasma_larmor_toroidal_electron_profile452)_ 1.44454686232498352e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_453___________________ (freq_plasma_larmor_toroidal_electron_profile453)_ 1.44355336379518616e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_454___________________ (freq_plasma_larmor_toroidal_electron_profile454)_ 1.44256123089910736e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_455___________________ (freq_plasma_larmor_toroidal_electron_profile455)_ 1.44157046082294037e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_456___________________ (freq_plasma_larmor_toroidal_electron_profile456)_ 1.44058105076060486e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_457___________________ (freq_plasma_larmor_toroidal_electron_profile457)_ 1.43959299791371826e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_458___________________ (freq_plasma_larmor_toroidal_electron_profile458)_ 1.43860629949157013e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_459___________________ (freq_plasma_larmor_toroidal_electron_profile459)_ 1.43762095271109650e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_460___________________ (freq_plasma_larmor_toroidal_electron_profile460)_ 1.43663695479685211e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_461___________________ (freq_plasma_larmor_toroidal_electron_profile461)_ 1.43565430298098541e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_462___________________ (freq_plasma_larmor_toroidal_electron_profile462)_ 1.43467299450321320e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_463___________________ (freq_plasma_larmor_toroidal_electron_profile463)_ 1.43369302661079285e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_464___________________ (freq_plasma_larmor_toroidal_electron_profile464)_ 1.43271439655849884e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_465___________________ (freq_plasma_larmor_toroidal_electron_profile465)_ 1.43173710160859558e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_466___________________ (freq_plasma_larmor_toroidal_electron_profile466)_ 1.43076113903081177e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_467___________________ (freq_plasma_larmor_toroidal_electron_profile467)_ 1.42978650610231689e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_468___________________ (freq_plasma_larmor_toroidal_electron_profile468)_ 1.42881320010769287e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_469___________________ (freq_plasma_larmor_toroidal_electron_profile469)_ 1.42784121833891205e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_470___________________ (freq_plasma_larmor_toroidal_electron_profile470)_ 1.42687055809531006e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_471___________________ (freq_plasma_larmor_toroidal_electron_profile471)_ 1.42590121668356049e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_472___________________ (freq_plasma_larmor_toroidal_electron_profile472)_ 1.42493319141765167e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_473___________________ (freq_plasma_larmor_toroidal_electron_profile473)_ 1.42396647961886108e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_474___________________ (freq_plasma_larmor_toroidal_electron_profile474)_ 1.42300107861572968e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_475___________________ (freq_plasma_larmor_toroidal_electron_profile475)_ 1.42203698574403870e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_476___________________ (freq_plasma_larmor_toroidal_electron_profile476)_ 1.42107419834678497e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_477___________________ (freq_plasma_larmor_toroidal_electron_profile477)_ 1.42011271377415497e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_478___________________ (freq_plasma_larmor_toroidal_electron_profile478)_ 1.41915252938350281e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_479___________________ (freq_plasma_larmor_toroidal_electron_profile479)_ 1.41819364253932495e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_480___________________ (freq_plasma_larmor_toroidal_electron_profile480)_ 1.41723605061323517e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_481___________________ (freq_plasma_larmor_toroidal_electron_profile481)_ 1.41627975098394135e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_482___________________ (freq_plasma_larmor_toroidal_electron_profile482)_ 1.41532474103722260e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_483___________________ (freq_plasma_larmor_toroidal_electron_profile483)_ 1.41437101816590363e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_484___________________ (freq_plasma_larmor_toroidal_electron_profile484)_ 1.41341857976983246e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_485___________________ (freq_plasma_larmor_toroidal_electron_profile485)_ 1.41246742325585510e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_486___________________ (freq_plasma_larmor_toroidal_electron_profile486)_ 1.41151754603779480e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_487___________________ (freq_plasma_larmor_toroidal_electron_profile487)_ 1.41056894553642548e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_488___________________ (freq_plasma_larmor_toroidal_electron_profile488)_ 1.40962161917945007e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_489___________________ (freq_plasma_larmor_toroidal_electron_profile489)_ 1.40867556440147705e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_490___________________ (freq_plasma_larmor_toroidal_electron_profile490)_ 1.40773077864399780e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_491___________________ (freq_plasma_larmor_toroidal_electron_profile491)_ 1.40678725935536255e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_492___________________ (freq_plasma_larmor_toroidal_electron_profile492)_ 1.40584500399075745e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_493___________________ (freq_plasma_larmor_toroidal_electron_profile493)_ 1.40490401001218292e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_494___________________ (freq_plasma_larmor_toroidal_electron_profile494)_ 1.40396427488842896e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_495___________________ (freq_plasma_larmor_toroidal_electron_profile495)_ 1.40302579609505432e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_496___________________ (freq_plasma_larmor_toroidal_electron_profile496)_ 1.40208857111436279e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_497___________________ (freq_plasma_larmor_toroidal_electron_profile497)_ 1.40115259743538116e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_498___________________ (freq_plasma_larmor_toroidal_electron_profile498)_ 1.40021787255383667e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_499___________________ (freq_plasma_larmor_toroidal_electron_profile499)_ 1.39928439397213409e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_500___________________ (freq_plasma_larmor_toroidal_electron_profile500)_ 1.39835215919933441e+11 
Plasma_electron_toroidal_Larmor_frequency_at_point_501___________________ (freq_plasma_larmor_toroidal_electron_profile501)_ 1.39742116575113251e+11 
