# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g311e5b343" 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_440)_ 3.02498740013754457e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_441)_ 3.00544261868940943e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_442)_ 2.98553975578058584e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_443)_ 2.96345461161320181e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_444)_ 2.94056113095429730e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_445)_ 2.91709502120702879e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_446)_ 2.89247054250275184e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_447)_ 2.86735602104240748e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_448)_ 2.84204156375819643e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_449)_ 2.81638634990448189e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_450)_ 2.79075768105947404e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_451)_ 2.76660751635412048e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_452)_ 2.74193062348743588e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_453)_ 2.71956895285654845e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_454)_ 2.69694262792683546e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_455)_ 2.67736543731693004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_456)_ 2.65858839101258368e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_457)_ 2.64164920886404282e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_458)_ 2.62551532227017361e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_459)_ 2.61163018163465779e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_460)_ 2.59874908112503462e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_461)_ 2.58733396777302573e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_462)_ 2.57609631171628060e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_463)_ 2.56745393459281033e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_464)_ 2.55888931485624056e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_465)_ 2.55089877159704876e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_466)_ 2.54395117691334818e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_467)_ 2.53754898421936694e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_468)_ 2.53145759020321677e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_469)_ 2.52561837618907212e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_470)_ 2.52002672530218170e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_471)_ 2.51486188225546172e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_472)_ 2.50952771927458471e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_473)_ 2.50394563800953733e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_474)_ 2.49812475279740660e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_475)_ 2.49211626593331204e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_476)_ 2.48583881202252179e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_477)_ 2.47928541802558584e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_478)_ 2.47056723788307870e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_479)_ 2.46133417914740775e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_480)_ 2.45056081701196078e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_481)_ 2.43777200735816493e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_482)_ 2.42148526566096081e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_483)_ 2.40125635675247153e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_484)_ 2.37550024741283750e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_485)_ 2.33701137548855939e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_486)_ 2.27483140397438888e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_487)_ 2.15323260805486321e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_488)_ 1.96748106936358198e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_489)_ 1.79009207480039692e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_490)_ 1.68433945257364961e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_491)_ 1.62180732730028296e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_492)_ 1.57475505727631884e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_493)_ 1.53142033137181208e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_494)_ 1.48590987049133503e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_495)_ 1.42791727715184820e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_496)_ 1.32160226733191433e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_497)_ 1.12071095581621663e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_498)_ 8.52639630991980368e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_499)_ 5.89008911459480355e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_500)_ 6.72300000000000009e-01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_0)__ 4.99033080436151550e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_1)__ 4.99032909367753277e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_2)__ 4.99032396158452727e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_3)__ 4.99031540795932571e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_4)__ 4.99030343259662743e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_5)__ 4.99028803520898734e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_6)__ 4.99026921542679531e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_7)__ 4.99024697279824565e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_8)__ 4.99022130678929869e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_9)__ 4.99019221678364175e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_10)_ 4.99015970208263795e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_11)_ 4.99012376190526936e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_12)_ 4.99008439538807522e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_13)_ 4.99004160158508370e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_14)_ 4.98999537946773515e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_15)_ 4.98994572792479971e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_16)_ 4.98989264576228848e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_17)_ 4.98983613170335545e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_18)_ 4.98977618438820016e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_19)_ 4.98971280237395334e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_20)_ 4.98964598413456244e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_21)_ 4.98957572806067162e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_22)_ 4.98950203245948742e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_23)_ 4.98942489555464661e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_24)_ 4.98934431548607122e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_25)_ 4.98926029030981937e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_26)_ 4.98917281799792889e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_27)_ 4.98908189643825040e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_28)_ 4.98898752343428171e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_29)_ 4.98888969670498668e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_30)_ 4.98878841388461183e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_31)_ 4.98868367252249527e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_32)_ 4.98857547008286701e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_33)_ 4.98846380394464433e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_34)_ 4.98834867140121858e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_35)_ 4.98823006966023499e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_36)_ 4.98810799584336593e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_37)_ 4.98798244698607789e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_38)_ 4.98785342003738634e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_39)_ 4.98772091185961131e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_40)_ 4.98758491922811587e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_41)_ 4.98744543883104896e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_42)_ 4.98730246726906827e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_43)_ 4.98715600105506596e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_44)_ 4.98700603661387944e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_45)_ 4.98685257028200013e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_46)_ 4.98669559830727067e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_47)_ 4.98653511684857591e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_48)_ 4.98637112197552810e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_49)_ 4.98620360966813791e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_50)_ 4.98603257581648904e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_51)_ 4.98585801622038929e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_52)_ 4.98567992658903094e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_53)_ 4.98549830254062627e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_54)_ 4.98531313960205082e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_55)_ 4.98512443320846472e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_56)_ 4.98493217870293464e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_57)_ 4.98473637133604441e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_58)_ 4.98453700626549789e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_59)_ 4.98433407855571247e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_60)_ 4.98412758317740341e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_61)_ 4.98390493366647220e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_62)_ 4.98365870028123297e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_63)_ 4.98340833701304504e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_64)_ 4.98315383762856712e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_65)_ 4.98289519578392515e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_66)_ 4.98263240502417801e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_67)_ 4.98236545878276402e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_68)_ 4.98209435038094526e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_69)_ 4.98181907302723417e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_70)_ 4.98153961981681803e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_71)_ 4.98125598373095997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_72)_ 4.98096815763640421e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_73)_ 4.98067613428475582e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_74)_ 4.98037990631186034e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_75)_ 4.98007946623716578e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_76)_ 4.97977480646307455e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_77)_ 4.97946591927428557e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_78)_ 4.97915279683712200e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_79)_ 4.97883543119884990e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_80)_ 4.97851381428698474e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_81)_ 4.97818793790858010e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_82)_ 4.97785779374951431e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_83)_ 4.97752337337375650e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_84)_ 4.97718466822262400e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_85)_ 4.97684166961402497e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_86)_ 4.97649436874168956e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_87)_ 4.97614275667439045e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_88)_ 4.97578682435514281e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_89)_ 4.97542656260040346e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_90)_ 4.97506196209924170e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_91)_ 4.97469301341251011e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_92)_ 4.97431970697199262e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_93)_ 4.97394203307954328e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_94)_ 4.97355998190620809e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_95)_ 4.97317354349133609e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_96)_ 4.97278270774167481e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_97)_ 4.97238746443044732e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_98)_ 4.97198780319641997e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_99)_ 4.97158371354295312e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_100)_ 4.97117518483703620e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_101)_ 4.97076220630830719e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_102)_ 4.97034476704805783e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_103)_ 4.96992285600822470e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_104)_ 4.96949646200035744e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_105)_ 4.96906557369458071e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_106)_ 4.96863017961853188e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_107)_ 4.96819026815628533e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_108)_ 4.96774582754726026e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_109)_ 4.96729684588511162e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_110)_ 4.96684331111660242e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_111)_ 4.96638521104045694e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_112)_ 4.96592253330620323e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_113)_ 4.96545526541299012e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_114)_ 4.96498339470838843e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_115)_ 4.96450690838717534e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_116)_ 4.96402579349009869e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_117)_ 4.96354003690262218e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_118)_ 4.96304962535365135e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_119)_ 4.96255454541424115e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_120)_ 4.96205478349628279e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_121)_ 4.96148321218104869e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_122)_ 4.96089805190397612e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_123)_ 4.96030746290376072e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_124)_ 4.95971142881703742e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_125)_ 4.95910993308962418e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_126)_ 4.95850295897486646e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_127)_ 4.95789048953196172e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_128)_ 4.95727250762425271e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_129)_ 4.95664899591750228e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_130)_ 4.95601993687813334e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_131)_ 4.95538531277144756e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_132)_ 4.95474510565981703e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_133)_ 4.95409929740084394e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_134)_ 4.95344786964549613e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_135)_ 4.95279080383621562e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_136)_ 4.95212808120499020e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_137)_ 4.95145968277140867e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_138)_ 4.95078558934067203e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_139)_ 4.95010578150158551e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_140)_ 4.94942023962451358e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_141)_ 4.94872894385930806e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_142)_ 4.94803187413319918e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_143)_ 4.94732901014866044e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_144)_ 4.94662033138123505e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_145)_ 4.94590581707733463e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_146)_ 4.94518544625200036e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_147)_ 4.94445919768662918e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_148)_ 4.94372704992666883e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_149)_ 4.94298898127927373e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_150)_ 4.94224496981092756e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_151)_ 4.94149499334502735e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_152)_ 4.94073902945943004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_153)_ 4.93997705548396411e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_154)_ 4.93920904849789864e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_155)_ 4.93843498532737613e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_156)_ 4.93765484254280338e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_157)_ 4.93684946041799009e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_158)_ 4.93594169531817499e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_159)_ 4.93502688292890568e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_160)_ 4.93410499520586043e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_161)_ 4.93317600379608905e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_162)_ 4.93223988003473508e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_163)_ 4.93129659494170838e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_164)_ 4.93034611921829935e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_165)_ 4.92938842324374846e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_166)_ 4.92842347707175463e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_167)_ 4.92745125042693175e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_168)_ 4.92647171270120623e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_169)_ 4.92548483295016624e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_170)_ 4.92449057988933845e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_171)_ 4.92348892189042076e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_172)_ 4.92247982697744391e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_173)_ 4.92146326282287774e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_174)_ 4.92043919674367345e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_175)_ 4.91940759569724264e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_176)_ 4.91836842627737028e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_177)_ 4.91732165471006724e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_178)_ 4.91626724684934686e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_179)_ 4.91520516817294251e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_180)_ 4.91413538377794978e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_181)_ 4.91305785837640201e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_182)_ 4.91197255629076963e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_183)_ 4.91087944144939073e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_184)_ 4.90977847738182192e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_185)_ 4.90866962721411895e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_186)_ 4.90746578623515646e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_187)_ 4.90612204555858469e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_188)_ 4.90476874810428853e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_189)_ 4.90340584783171778e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_190)_ 4.90203329818861491e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_191)_ 4.90065105210479146e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_192)_ 4.89925906198579852e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_193)_ 4.89785727970649489e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_194)_ 4.89644565660450226e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile12_195)_ 4.89502414347355383e+01 OP 
