# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g0c2c6b127" 
Date_of_run______________________________________________________________ (date)_________________________ "16/04/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "09:10" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "EU-DEMO LAR 2023 baseline" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/low_aspect_ratio_DEMO.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________          -14 
# Numerics #
# PROCESS found a feasible solution #
D-D_->_3He_fusion_rate_at_point_82_______________________________________ fusrat_plasma_dd_helion_profile82_ 4.87433951882426700e+15 
D-D_->_3He_fusion_rate_at_point_83_______________________________________ fusrat_plasma_dd_helion_profile83_ 4.86346417960321000e+15 
D-D_->_3He_fusion_rate_at_point_84_______________________________________ fusrat_plasma_dd_helion_profile84_ 4.85247377305582500e+15 
D-D_->_3He_fusion_rate_at_point_85_______________________________________ fusrat_plasma_dd_helion_profile85_ 4.84136889208123200e+15 
D-D_->_3He_fusion_rate_at_point_86_______________________________________ fusrat_plasma_dd_helion_profile86_ 4.83015013591640300e+15 
D-D_->_3He_fusion_rate_at_point_87_______________________________________ fusrat_plasma_dd_helion_profile87_ 4.81881811010878000e+15 
D-D_->_3He_fusion_rate_at_point_88_______________________________________ fusrat_plasma_dd_helion_profile88_ 4.80737342648849300e+15 
D-D_->_3He_fusion_rate_at_point_89_______________________________________ fusrat_plasma_dd_helion_profile89_ 4.79581670314029600e+15 
D-D_->_3He_fusion_rate_at_point_90_______________________________________ fusrat_plasma_dd_helion_profile90_ 4.78414856437512400e+15 
D-D_->_3He_fusion_rate_at_point_91_______________________________________ fusrat_plasma_dd_helion_profile91_ 4.77236964070134700e+15 
D-D_->_3He_fusion_rate_at_point_92_______________________________________ fusrat_plasma_dd_helion_profile92_ 4.76048056879565700e+15 
D-D_->_3He_fusion_rate_at_point_93_______________________________________ fusrat_plasma_dd_helion_profile93_ 4.74848199147366100e+15 
D-D_->_3He_fusion_rate_at_point_94_______________________________________ fusrat_plasma_dd_helion_profile94_ 4.73637455766008500e+15 
D-D_->_3He_fusion_rate_at_point_95_______________________________________ fusrat_plasma_dd_helion_profile95_ 4.72415892235866700e+15 
D-D_->_3He_fusion_rate_at_point_96_______________________________________ fusrat_plasma_dd_helion_profile96_ 4.71183574662172000e+15 
D-D_->_3He_fusion_rate_at_point_97_______________________________________ fusrat_plasma_dd_helion_profile97_ 4.69940569751934600e+15 
D-D_->_3He_fusion_rate_at_point_98_______________________________________ fusrat_plasma_dd_helion_profile98_ 4.68686944810828100e+15 
D-D_->_3He_fusion_rate_at_point_99_______________________________________ fusrat_plasma_dd_helion_profile99_ 4.67422767740048600e+15 
D-D_->_3He_fusion_rate_at_point_100______________________________________ fusrat_plasma_dd_helion_profile100_ 4.66148107033128000e+15 
D-D_->_3He_fusion_rate_at_point_101______________________________________ fusrat_plasma_dd_helion_profile101_ 4.64863031772721800e+15 
D-D_->_3He_fusion_rate_at_point_102______________________________________ fusrat_plasma_dd_helion_profile102_ 4.63567611627362400e+15 
D-D_->_3He_fusion_rate_at_point_103______________________________________ fusrat_plasma_dd_helion_profile103_ 4.62261916848173400e+15 
D-D_->_3He_fusion_rate_at_point_104______________________________________ fusrat_plasma_dd_helion_profile104_ 4.60946018265554000e+15 
D-D_->_3He_fusion_rate_at_point_105______________________________________ fusrat_plasma_dd_helion_profile105_ 4.59619987285826400e+15 
D-D_->_3He_fusion_rate_at_point_106______________________________________ fusrat_plasma_dd_helion_profile106_ 4.58283895887850600e+15 
D-D_->_3He_fusion_rate_at_point_107______________________________________ fusrat_plasma_dd_helion_profile107_ 4.56937816619605400e+15 
D-D_->_3He_fusion_rate_at_point_108______________________________________ fusrat_plasma_dd_helion_profile108_ 4.55581822594731800e+15 
D-D_->_3He_fusion_rate_at_point_109______________________________________ fusrat_plasma_dd_helion_profile109_ 4.54215987489046000e+15 
D-D_->_3He_fusion_rate_at_point_110______________________________________ fusrat_plasma_dd_helion_profile110_ 4.52840385537016900e+15 
D-D_->_3He_fusion_rate_at_point_111______________________________________ fusrat_plasma_dd_helion_profile111_ 4.51455091528204000e+15 
D-D_->_3He_fusion_rate_at_point_112______________________________________ fusrat_plasma_dd_helion_profile112_ 4.50060180803670550e+15 
D-D_->_3He_fusion_rate_at_point_113______________________________________ fusrat_plasma_dd_helion_profile113_ 4.48655729252350850e+15 
D-D_->_3He_fusion_rate_at_point_114______________________________________ fusrat_plasma_dd_helion_profile114_ 4.47241813307392400e+15 
D-D_->_3He_fusion_rate_at_point_115______________________________________ fusrat_plasma_dd_helion_profile115_ 4.45818509942458100e+15 
D-D_->_3He_fusion_rate_at_point_116______________________________________ fusrat_plasma_dd_helion_profile116_ 4.44385896667992450e+15 
D-D_->_3He_fusion_rate_at_point_117______________________________________ fusrat_plasma_dd_helion_profile117_ 4.42944051527459800e+15 
D-D_->_3He_fusion_rate_at_point_118______________________________________ fusrat_plasma_dd_helion_profile118_ 4.41493053093538500e+15 
D-D_->_3He_fusion_rate_at_point_119______________________________________ fusrat_plasma_dd_helion_profile119_ 4.40032980464288150e+15 
D-D_->_3He_fusion_rate_at_point_120______________________________________ fusrat_plasma_dd_helion_profile120_ 4.38563913259274700e+15 
D-D_->_3He_fusion_rate_at_point_121______________________________________ fusrat_plasma_dd_helion_profile121_ 4.37085931615667500e+15 
D-D_->_3He_fusion_rate_at_point_122______________________________________ fusrat_plasma_dd_helion_profile122_ 4.35599116184295500e+15 
D-D_->_3He_fusion_rate_at_point_123______________________________________ fusrat_plasma_dd_helion_profile123_ 4.34103548125673150e+15 
D-D_->_3He_fusion_rate_at_point_124______________________________________ fusrat_plasma_dd_helion_profile124_ 4.32599309105984050e+15 
D-D_->_3He_fusion_rate_at_point_125______________________________________ fusrat_plasma_dd_helion_profile125_ 4.31086481293036100e+15 
D-D_->_3He_fusion_rate_at_point_126______________________________________ fusrat_plasma_dd_helion_profile126_ 4.29565147352179600e+15 
D-D_->_3He_fusion_rate_at_point_127______________________________________ fusrat_plasma_dd_helion_profile127_ 4.28035390442187950e+15 
D-D_->_3He_fusion_rate_at_point_128______________________________________ fusrat_plasma_dd_helion_profile128_ 4.26497294211100950e+15 
D-D_->_3He_fusion_rate_at_point_129______________________________________ fusrat_plasma_dd_helion_profile129_ 4.24950942792043350e+15 
D-D_->_3He_fusion_rate_at_point_130______________________________________ fusrat_plasma_dd_helion_profile130_ 4.23396420798987750e+15 
D-D_->_3He_fusion_rate_at_point_131______________________________________ fusrat_plasma_dd_helion_profile131_ 4.21833813322506900e+15 
D-D_->_3He_fusion_rate_at_point_132______________________________________ fusrat_plasma_dd_helion_profile132_ 4.20263205925466900e+15 
D-D_->_3He_fusion_rate_at_point_133______________________________________ fusrat_plasma_dd_helion_profile133_ 4.18684684638700500e+15 
D-D_->_3He_fusion_rate_at_point_134______________________________________ fusrat_plasma_dd_helion_profile134_ 4.17098335956637150e+15 
D-D_->_3He_fusion_rate_at_point_135______________________________________ fusrat_plasma_dd_helion_profile135_ 4.15504246832896850e+15 
D-D_->_3He_fusion_rate_at_point_136______________________________________ fusrat_plasma_dd_helion_profile136_ 4.13902504675853800e+15 
D-D_->_3He_fusion_rate_at_point_137______________________________________ fusrat_plasma_dd_helion_profile137_ 4.12293197344155700e+15 
D-D_->_3He_fusion_rate_at_point_138______________________________________ fusrat_plasma_dd_helion_profile138_ 4.10676413142213850e+15 
D-D_->_3He_fusion_rate_at_point_139______________________________________ fusrat_plasma_dd_helion_profile139_ 4.09052240815652650e+15 
D-D_->_3He_fusion_rate_at_point_140______________________________________ fusrat_plasma_dd_helion_profile140_ 4.07420769546726300e+15 
D-D_->_3He_fusion_rate_at_point_141______________________________________ fusrat_plasma_dd_helion_profile141_ 4.05782088949695450e+15 
D-D_->_3He_fusion_rate_at_point_142______________________________________ fusrat_plasma_dd_helion_profile142_ 4.04136289066166900e+15 
D-D_->_3He_fusion_rate_at_point_143______________________________________ fusrat_plasma_dd_helion_profile143_ 4.02483460360405450e+15 
D-D_->_3He_fusion_rate_at_point_144______________________________________ fusrat_plasma_dd_helion_profile144_ 4.00823693714595000e+15 
D-D_->_3He_fusion_rate_at_point_145______________________________________ fusrat_plasma_dd_helion_profile145_ 3.99157080424075650e+15 
D-D_->_3He_fusion_rate_at_point_146______________________________________ fusrat_plasma_dd_helion_profile146_ 3.97483712192537450e+15 
D-D_->_3He_fusion_rate_at_point_147______________________________________ fusrat_plasma_dd_helion_profile147_ 3.95803681127176250e+15 
D-D_->_3He_fusion_rate_at_point_148______________________________________ fusrat_plasma_dd_helion_profile148_ 3.94117079733821500e+15 
D-D_->_3He_fusion_rate_at_point_149______________________________________ fusrat_plasma_dd_helion_profile149_ 3.92424000912012050e+15 
D-D_->_3He_fusion_rate_at_point_150______________________________________ fusrat_plasma_dd_helion_profile150_ 3.90724537950050700e+15 
D-D_->_3He_fusion_rate_at_point_151______________________________________ fusrat_plasma_dd_helion_profile151_ 3.89018784520010250e+15 
D-D_->_3He_fusion_rate_at_point_152______________________________________ fusrat_plasma_dd_helion_profile152_ 3.87306834672707700e+15 
D-D_->_3He_fusion_rate_at_point_153______________________________________ fusrat_plasma_dd_helion_profile153_ 3.85588782832641050e+15 
D-D_->_3He_fusion_rate_at_point_154______________________________________ fusrat_plasma_dd_helion_profile154_ 3.83864723792884100e+15 
D-D_->_3He_fusion_rate_at_point_155______________________________________ fusrat_plasma_dd_helion_profile155_ 3.82134752709950850e+15 
D-D_->_3He_fusion_rate_at_point_156______________________________________ fusrat_plasma_dd_helion_profile156_ 3.80398965098616950e+15 
D-D_->_3He_fusion_rate_at_point_157______________________________________ fusrat_plasma_dd_helion_profile157_ 3.78657456826703550e+15 
D-D_->_3He_fusion_rate_at_point_158______________________________________ fusrat_plasma_dd_helion_profile158_ 3.76910324109828800e+15 
D-D_->_3He_fusion_rate_at_point_159______________________________________ fusrat_plasma_dd_helion_profile159_ 3.75157663506113200e+15 
D-D_->_3He_fusion_rate_at_point_160______________________________________ fusrat_plasma_dd_helion_profile160_ 3.73399571910856050e+15 
D-D_->_3He_fusion_rate_at_point_161______________________________________ fusrat_plasma_dd_helion_profile161_ 3.71636146551164200e+15 
D-D_->_3He_fusion_rate_at_point_162______________________________________ fusrat_plasma_dd_helion_profile162_ 3.69867484980554900e+15 
D-D_->_3He_fusion_rate_at_point_163______________________________________ fusrat_plasma_dd_helion_profile163_ 3.68093685073505600e+15 
D-D_->_3He_fusion_rate_at_point_164______________________________________ fusrat_plasma_dd_helion_profile164_ 3.66314845019979400e+15 
D-D_->_3He_fusion_rate_at_point_165______________________________________ fusrat_plasma_dd_helion_profile165_ 3.64531063319903650e+15 
D-D_->_3He_fusion_rate_at_point_166______________________________________ fusrat_plasma_dd_helion_profile166_ 3.62742438777611750e+15 
D-D_->_3He_fusion_rate_at_point_167______________________________________ fusrat_plasma_dd_helion_profile167_ 3.60949070496249400e+15 
D-D_->_3He_fusion_rate_at_point_168______________________________________ fusrat_plasma_dd_helion_profile168_ 3.59151057872137200e+15 
D-D_->_3He_fusion_rate_at_point_169______________________________________ fusrat_plasma_dd_helion_profile169_ 3.57348500589101700e+15 
D-D_->_3He_fusion_rate_at_point_170______________________________________ fusrat_plasma_dd_helion_profile170_ 3.55541498612757300e+15 
D-D_->_3He_fusion_rate_at_point_171______________________________________ fusrat_plasma_dd_helion_profile171_ 3.53730152184760650e+15 
D-D_->_3He_fusion_rate_at_point_172______________________________________ fusrat_plasma_dd_helion_profile172_ 3.51914561817018400e+15 
D-D_->_3He_fusion_rate_at_point_173______________________________________ fusrat_plasma_dd_helion_profile173_ 3.50094828285855400e+15 
D-D_->_3He_fusion_rate_at_point_174______________________________________ fusrat_plasma_dd_helion_profile174_ 3.48271052626150700e+15 
D-D_->_3He_fusion_rate_at_point_175______________________________________ fusrat_plasma_dd_helion_profile175_ 3.46443336125428750e+15 
D-D_->_3He_fusion_rate_at_point_176______________________________________ fusrat_plasma_dd_helion_profile176_ 3.44611780317910300e+15 
D-D_->_3He_fusion_rate_at_point_177______________________________________ fusrat_plasma_dd_helion_profile177_ 3.42776486978526800e+15 
D-D_->_3He_fusion_rate_at_point_178______________________________________ fusrat_plasma_dd_helion_profile178_ 3.40937558116894300e+15 
D-D_->_3He_fusion_rate_at_point_179______________________________________ fusrat_plasma_dd_helion_profile179_ 3.39095095971249200e+15 
D-D_->_3He_fusion_rate_at_point_180______________________________________ fusrat_plasma_dd_helion_profile180_ 3.37249203002337850e+15 
D-D_->_3He_fusion_rate_at_point_181______________________________________ fusrat_plasma_dd_helion_profile181_ 3.35399981887277050e+15 
D-D_->_3He_fusion_rate_at_point_182______________________________________ fusrat_plasma_dd_helion_profile182_ 3.33547535513363050e+15 
D-D_->_3He_fusion_rate_at_point_183______________________________________ fusrat_plasma_dd_helion_profile183_ 3.31691966971848350e+15 
D-D_->_3He_fusion_rate_at_point_184______________________________________ fusrat_plasma_dd_helion_profile184_ 3.29833379551675100e+15 
D-D_->_3He_fusion_rate_at_point_185______________________________________ fusrat_plasma_dd_helion_profile185_ 3.27971876733170050e+15 
D-D_->_3He_fusion_rate_at_point_186______________________________________ fusrat_plasma_dd_helion_profile186_ 3.26107562181694000e+15 
D-D_->_3He_fusion_rate_at_point_187______________________________________ fusrat_plasma_dd_helion_profile187_ 3.24240539741260800e+15 
D-D_->_3He_fusion_rate_at_point_188______________________________________ fusrat_plasma_dd_helion_profile188_ 3.22370913428100850e+15 
D-D_->_3He_fusion_rate_at_point_189______________________________________ fusrat_plasma_dd_helion_profile189_ 3.20498787424200600e+15 
D-D_->_3He_fusion_rate_at_point_190______________________________________ fusrat_plasma_dd_helion_profile190_ 3.18624266070787700e+15 
D-D_->_3He_fusion_rate_at_point_191______________________________________ fusrat_plasma_dd_helion_profile191_ 3.16747453861781800e+15 
D-D_->_3He_fusion_rate_at_point_192______________________________________ fusrat_plasma_dd_helion_profile192_ 3.14868455437204450e+15 
D-D_->_3He_fusion_rate_at_point_193______________________________________ fusrat_plasma_dd_helion_profile193_ 3.12987375576542600e+15 
D-D_->_3He_fusion_rate_at_point_194______________________________________ fusrat_plasma_dd_helion_profile194_ 3.11104319192078150e+15 
