# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g6a094a90d" 
Date_of_run______________________________________________________________ (date)_________________________ "17/07/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "15:49" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________      "SQuID" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/stellarator_helias.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            6 
# Numerics #
Error_flag_______________________________________________________________ (ifail)________________________            2 
# PROCESS COULD NOT FIND A FEASIBLE SOLUTION #
Number_of_iteration_variables____________________________________________ (nvar)_________________________            8 
Number_of_constraints_(total)____________________________________________ (neqns+nineqns)________________           14 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            6 
Objective_function_name__________________________________________________ (objf_name)____________________ "Cost of electricity" 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_127)_ 3.39353903860080166e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_128)_ 3.39344081292183120e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_129)_ 3.39334170830407871e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_130)_ 3.39324172196065419e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_131)_ 3.39314085107270031e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_132)_ 3.39303909278910467e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_133)_ 3.39293644422620844e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_134)_ 3.39283290246750795e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_135)_ 3.39272846456335628e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_136)_ 3.39262312753065558e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_137)_ 3.39251688835254654e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_138)_ 3.39240974397809509e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_139)_ 3.39230169132197261e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_140)_ 3.39219272726412910e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_141)_ 3.39208284864946492e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_142)_ 3.39197205228749610e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_143)_ 3.39186033495201471e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_144)_ 3.39174769338074213e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_145)_ 3.39163412427498230e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_146)_ 3.39151962429926073e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_147)_ 3.39140419008096927e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_148)_ 3.39128781820999450e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_149)_ 3.39117050523834820e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_150)_ 3.39105224767978797e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_151)_ 3.39093203670262184e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_152)_ 3.39081007531499665e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_153)_ 3.39068714430578666e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_154)_ 3.39056323997713918e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_155)_ 3.39043835859036164e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_156)_ 3.39031249636550456e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_157)_ 3.39018564948093299e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_158)_ 3.39005781407289106e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_159)_ 3.38992898623506420e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_160)_ 3.38979916201812941e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_161)_ 3.38966833742930120e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_162)_ 3.38953650843187191e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_163)_ 3.38940367094473842e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_164)_ 3.38926982084193043e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_165)_ 3.38913495395212365e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_166)_ 3.38899906605815175e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_167)_ 3.38886215289650323e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_168)_ 3.38872421015681624e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_169)_ 3.38858523348136558e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_170)_ 3.38844521846453617e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_171)_ 3.38830416065229372e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_172)_ 3.38816205554164398e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_173)_ 3.38801889858008423e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_174)_ 3.38787468516504546e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_175)_ 3.38772941064332898e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_176)_ 3.38758307031052581e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_177)_ 3.38743565941043698e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_178)_ 3.38728717313447731e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_179)_ 3.38713760662107219e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_180)_ 3.38698717814785155e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_181)_ 3.38683803256978067e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_182)_ 3.38668781058270625e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_183)_ 3.38653650719377310e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_184)_ 3.38638411735492824e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_185)_ 3.38623063596226785e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_186)_ 3.38607605785537302e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_187)_ 3.38592037781663464e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_188)_ 3.38576359057056706e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_189)_ 3.38560569078310891e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_190)_ 3.38544667306091398e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_191)_ 3.38528653195063356e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_192)_ 3.38512526193817820e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_193)_ 3.38496285744797447e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_194)_ 3.38479931284220825e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_195)_ 3.38463462242005235e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_196)_ 3.38446878041688350e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_197)_ 3.38430178100348513e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_198)_ 3.38413361828523733e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_199)_ 3.38396428630129478e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_200)_ 3.38379377902374330e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_201)_ 3.38362209035675363e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_202)_ 3.38344921413571029e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_203)_ 3.38327514412633192e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_204)_ 3.38309987402377175e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_205)_ 3.38292333986917413e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_206)_ 3.38274551680876456e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_207)_ 3.38256647339138894e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_208)_ 3.38238620301570236e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_209)_ 3.38220469900501683e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_210)_ 3.38202195460630222e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_211)_ 3.38183796298917798e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_212)_ 3.38165271724487724e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_213)_ 3.38146621038520223e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_214)_ 3.38127843534145356e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_215)_ 3.38108938496334375e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_216)_ 3.38089905201789378e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_217)_ 3.38070742918830334e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_218)_ 3.38051450907280753e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_219)_ 3.38032028418350947e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_220)_ 3.38012474694519227e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_221)_ 3.37992788969410896e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_222)_ 3.37972970467675253e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_223)_ 3.37953018404860046e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_224)_ 3.37932931987284064e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_225)_ 3.37912710411906687e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_226)_ 3.37892338365876270e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_227)_ 3.37871805166779708e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_228)_ 3.37851134082308775e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_229)_ 3.37830324269041213e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_230)_ 3.37809374873489503e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_231)_ 3.37788285031955198e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_232)_ 3.37767053870381062e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_233)_ 3.37745680504199512e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_234)_ 3.37724164038179282e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_235)_ 3.37702503566268319e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_236)_ 3.37680698171434059e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_237)_ 3.37658746925500637e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_238)_ 3.37636648888982833e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_239)_ 3.37614403110916754e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_240)_ 3.37592008628687736e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_241)_ 3.37569464467854345e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_242)_ 3.37546769641969036e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_243)_ 3.37523923152395540e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_244)_ 3.37500923988122707e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_245)_ 3.37483313192950121e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_246)_ 3.37465816608591282e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_247)_ 3.37448203080123363e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_248)_ 3.37430471809985022e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_249)_ 3.37412621990583403e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_250)_ 3.37394652804136541e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_251)_ 3.37376563422512561e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_252)_ 3.37358353007066256e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_253)_ 3.37340020708471684e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_254)_ 3.37321565666551351e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_255)_ 3.37302987010102768e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_256)_ 3.37284283856720251e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_257)_ 3.37265455312613867e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_258)_ 3.37246500472424273e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_259)_ 3.37227418419033853e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_260)_ 3.37208208223374015e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_261)_ 3.37185166023741658e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_262)_ 3.37159219933796166e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_263)_ 3.37133099260415889e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_264)_ 3.37106802699075274e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_265)_ 3.37080328927953019e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_266)_ 3.37053676607641108e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_267)_ 3.37026844380846455e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_268)_ 3.36999830872087145e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_269)_ 3.36972634687381571e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_270)_ 3.36945254413930968e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_271)_ 3.36917688619794760e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_272)_ 3.36889935853559308e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_273)_ 3.36861994643998699e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_274)_ 3.36833863499728565e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_275)_ 3.36805540908851881e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_276)_ 3.36777024364787252e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_277)_ 3.36748313044224190e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_278)_ 3.36719405606314552e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_279)_ 3.36690300453340967e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_280)_ 3.36660995965178671e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_281)_ 3.36631490498891210e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_282)_ 3.36601782388315982e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_283)_ 3.36571869943640536e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_284)_ 3.36541751450969144e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_285)_ 3.36511425171879068e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_286)_ 3.36480889342966734e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_287)_ 3.36450142175382965e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_288)_ 3.36419181854357561e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_289)_ 3.36384999992062390e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_290)_ 3.36345738354981378e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_291)_ 3.36306203120917573e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_292)_ 3.36266391884258127e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_293)_ 3.36226302203777649e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_294)_ 3.36185931601952390e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_295)_ 3.36145277564258294e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_296)_ 3.36104337538450935e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_297)_ 3.36063108933828758e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_298)_ 3.36021589120477486e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_299)_ 3.35979775428495557e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_300)_ 3.35937665147201088e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_301)_ 3.35896200658223734e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_302)_ 3.35861997390708140e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_303)_ 3.35827549901996960e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_304)_ 3.35792855884087231e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_305)_ 3.35757912992892713e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_306)_ 3.35722718847504922e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_307)_ 3.35687271029435621e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_308)_ 3.35651567081838778e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_309)_ 3.35615604508712977e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_310)_ 3.35579380774082523e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_311)_ 3.35542893301156866e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_312)_ 3.35506139471467861e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_313)_ 3.35461454321399941e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_314)_ 3.35414906803419584e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_315)_ 3.35368016716702897e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_316)_ 3.35320780573698656e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_317)_ 3.35273194829002961e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_318)_ 3.35225255878095680e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_319)_ 3.35176960056041366e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_320)_ 3.35128303636154925e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_321)_ 3.35079282828629061e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_322)_ 3.35029893779124421e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_323)_ 3.34976128150241266e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_324)_ 3.34915885259786421e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_325)_ 3.34855185529128505e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_326)_ 3.34794023998975732e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_327)_ 3.34732395623273433e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_328)_ 3.34670295267197559e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_329)_ 3.34607717705088561e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_330)_ 3.34544657618325587e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_331)_ 3.34481109593137518e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_332)_ 3.34417068118349050e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_333)_ 3.34360510816105005e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_334)_ 3.34306403898308346e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_335)_ 3.34251872253318112e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_336)_ 3.34196910952754038e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_337)_ 3.34141514976955776e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_338)_ 3.34085679212740416e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_339)_ 3.34029398451089676e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_340)_ 3.33972667384765955e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_341)_ 3.33915480605853006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_342)_ 3.33840908476541856e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_343)_ 3.33759468907362375e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_344)_ 3.33677367104850759e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_345)_ 3.33594594889546840e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_346)_ 3.33511143921956474e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_347)_ 3.33427005698386694e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_348)_ 3.33342171546644863e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_349)_ 3.33256632621595301e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_350)_ 3.33170360446671268e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_351)_ 3.33083327600780308e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_352)_ 3.32995561880812616e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_353)_ 3.32907053696090358e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_354)_ 3.32817793258309322e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_355)_ 3.32727770576112007e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_356)_ 3.32636975449472132e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_357)_ 3.32545397463883887e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_358)_ 3.32446310575542441e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_359)_ 3.32339814315938327e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_360)_ 3.32232386028897650e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_361)_ 3.32124012759260978e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_362)_ 3.32014681269818155e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_363)_ 3.31904378033109282e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_364)_ 3.31793089222925843e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_365)_ 3.31678417638970444e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_366)_ 3.31551051540162476e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_367)_ 3.31422528792964854e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_368)_ 3.31292832408872115e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_369)_ 3.31161945010162881e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_370)_ 3.31029848817977594e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_371)_ 3.30896525639934964e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_372)_ 3.30753596068425963e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile11_373)_ 3.30587910337111950e+01 OP 
